,ORIGIN_CODE_R9,DESTINATION_CODE_R9,DAY,NUMBER_OF_USERS,EXTRAPOLATED_NUMBER_OF_USERS
196797,891126d14bbffff,891126d14bbffff,2023-06-17,1,169.0
196798,891126d14bbffff,891126d14bbffff,2023-06-18,3,554.0
196799,891126d14bbffff,891126d14bbffff,2023-06-19,2,363.0
196800,891126d14bbffff,891126d14bbffff,2023-06-20,2,337.0
196801,891126d14bbffff,891126d14bbffff,2023-06-21,3,536.0
196802,891126d14bbffff,891126d14bbffff,2023-06-22,1,190.0
196803,891126d14bbffff,891126d14bbffff,2023-06-23,2,388.0
196804,891126d14bbffff,891126d14bbffff,2023-06-24,1,210.0
196805,891126d14bbffff,891126d3073ffff,2023-06-24,1,210.0
196806,891126d14bbffff,891126d3347ffff,2023-06-30,1,245.0
196807,891126d14bbffff,891126d334fffff,2023-06-04,1,160.0
196808,891126d14bbffff,891126d3373ffff,2023-06-03,1,166.0
196809,891126d1593ffff,891126d1593ffff,2023-06-07,1,148.0
196810,891126d1593ffff,891126d1593ffff,2023-06-08,1,150.0
196813,891126d159bffff,891126d159bffff,2023-06-01,1,164.0
196814,891126d159bffff,891126d159bffff,2023-06-02,1,163.0
196815,891126d159bffff,891126d159bffff,2023-06-04,1,160.0
196816,891126d159bffff,891126d159bffff,2023-06-05,1,149.0
197008,891126d15d7ffff,891126d06cbffff,2023-06-17,1,169.0
197013,891126d15d7ffff,891126d159bffff,2023-06-28,1,233.0
197020,891126d15d7ffff,891126d15d7ffff,2023-06-01,12,1972.0
197021,891126d15d7ffff,891126d15d7ffff,2023-06-02,15,2438.0
197022,891126d15d7ffff,891126d15d7ffff,2023-06-03,11,1824.0
197023,891126d15d7ffff,891126d15d7ffff,2023-06-04,15,2395.0
197024,891126d15d7ffff,891126d15d7ffff,2023-06-05,18,2689.0
197025,891126d15d7ffff,891126d15d7ffff,2023-06-06,16,2314.0
197026,891126d15d7ffff,891126d15d7ffff,2023-06-07,16,2366.0
197027,891126d15d7ffff,891126d15d7ffff,2023-06-08,12,1805.0
197028,891126d15d7ffff,891126d15d7ffff,2023-06-09,12,1797.0
197029,891126d15d7ffff,891126d15d7ffff,2023-06-10,15,2368.0
197030,891126d15d7ffff,891126d15d7ffff,2023-06-11,16,2486.0
197031,891126d15d7ffff,891126d15d7ffff,2023-06-12,17,2470.0
197032,891126d15d7ffff,891126d15d7ffff,2023-06-13,14,2120.0
197033,891126d15d7ffff,891126d15d7ffff,2023-06-14,17,2596.0
197034,891126d15d7ffff,891126d15d7ffff,2023-06-15,13,2022.0
197035,891126d15d7ffff,891126d15d7ffff,2023-06-16,12,1887.0
197036,891126d15d7ffff,891126d15d7ffff,2023-06-17,6,1012.0
197037,891126d15d7ffff,891126d15d7ffff,2023-06-18,16,2954.0
197038,891126d15d7ffff,891126d15d7ffff,2023-06-19,13,2359.0
197039,891126d15d7ffff,891126d15d7ffff,2023-06-20,15,2530.0
197040,891126d15d7ffff,891126d15d7ffff,2023-06-21,18,3217.0
197041,891126d15d7ffff,891126d15d7ffff,2023-06-22,11,2091.0
197042,891126d15d7ffff,891126d15d7ffff,2023-06-23,12,2329.0
197043,891126d15d7ffff,891126d15d7ffff,2023-06-24,10,2101.0
197044,891126d15d7ffff,891126d15d7ffff,2023-06-25,10,2227.0
197045,891126d15d7ffff,891126d15d7ffff,2023-06-26,7,1563.0
197046,891126d15d7ffff,891126d15d7ffff,2023-06-27,8,1843.0
197047,891126d15d7ffff,891126d15d7ffff,2023-06-28,12,2796.0
197048,891126d15d7ffff,891126d15d7ffff,2023-06-29,7,1686.0
197049,891126d15d7ffff,891126d15d7ffff,2023-06-30,10,2445.0
197062,891126d15d7ffff,891126d316bffff,2023-06-29,1,241.0
197063,891126d15d7ffff,891126d316bffff,2023-06-30,2,490.0
197066,891126d15d7ffff,891126d31cfffff,2023-06-14,1,153.0
197067,891126d15d7ffff,891126d3227ffff,2023-06-09,1,150.0
197068,891126d15d7ffff,891126d3227ffff,2023-06-13,1,151.0
197069,891126d15d7ffff,891126d3227ffff,2023-06-14,1,153.0
197070,891126d15d7ffff,891126d3303ffff,2023-06-09,1,150.0
197071,891126d15d7ffff,891126d3303ffff,2023-06-11,1,155.0
197072,891126d15d7ffff,891126d3303ffff,2023-06-19,1,181.0
197073,891126d15d7ffff,891126d3303ffff,2023-06-21,1,179.0
197074,891126d15d7ffff,891126d3303ffff,2023-06-27,1,230.0
197075,891126d15d7ffff,891126d3303ffff,2023-06-30,1,245.0
197076,891126d15d7ffff,891126d330bffff,2023-06-05,1,149.0
197077,891126d15d7ffff,891126d330fffff,2023-06-01,1,164.0
197078,891126d15d7ffff,891126d330fffff,2023-06-02,2,326.0
197079,891126d15d7ffff,891126d330fffff,2023-06-08,1,150.0
197080,891126d15d7ffff,891126d330fffff,2023-06-19,1,181.0
197081,891126d15d7ffff,891126d330fffff,2023-06-21,1,179.0
197082,891126d15d7ffff,891126d330fffff,2023-06-26,1,223.0
197083,891126d15d7ffff,891126d330fffff,2023-06-29,1,241.0
197084,891126d15d7ffff,891126d3313ffff,2023-06-01,1,164.0
197085,891126d15d7ffff,891126d3313ffff,2023-06-02,1,163.0
197086,891126d15d7ffff,891126d3313ffff,2023-06-10,1,158.0
197087,891126d15d7ffff,891126d3313ffff,2023-06-11,1,155.0
197088,891126d15d7ffff,891126d3313ffff,2023-06-12,1,145.0
197089,891126d15d7ffff,891126d3313ffff,2023-06-19,1,181.0
197090,891126d15d7ffff,891126d3313ffff,2023-06-21,1,179.0
197091,891126d15d7ffff,891126d3313ffff,2023-06-22,2,380.0
197092,891126d15d7ffff,891126d3313ffff,2023-06-23,3,582.0
197093,891126d15d7ffff,891126d3313ffff,2023-06-26,1,223.0
197094,891126d15d7ffff,891126d3313ffff,2023-06-27,1,230.0
197095,891126d15d7ffff,891126d3313ffff,2023-06-30,1,245.0
197096,891126d15d7ffff,891126d332bffff,2023-06-02,1,163.0
197097,891126d15d7ffff,891126d332bffff,2023-06-07,1,148.0
197098,891126d15d7ffff,891126d332bffff,2023-06-08,1,150.0
197099,891126d15d7ffff,891126d332bffff,2023-06-09,1,150.0
197100,891126d15d7ffff,891126d332bffff,2023-06-13,1,151.0
197101,891126d15d7ffff,891126d332bffff,2023-06-14,1,153.0
197102,891126d15d7ffff,891126d332bffff,2023-06-17,1,169.0
197103,891126d15d7ffff,891126d332fffff,2023-06-14,1,153.0
197104,891126d15d7ffff,891126d332fffff,2023-06-17,1,169.0
197105,891126d15d7ffff,891126d332fffff,2023-06-24,1,210.0
197106,891126d15d7ffff,891126d333bffff,2023-06-30,1,245.0
197107,891126d15d7ffff,891126d335bffff,2023-06-08,1,150.0
197108,891126d15d7ffff,891126d335bffff,2023-06-09,1,150.0
197109,891126d15d7ffff,891126d3363ffff,2023-06-08,1,150.0
197110,891126d15d7ffff,891126d3363ffff,2023-06-17,1,169.0
197111,891126d15d7ffff,891126d3363ffff,2023-06-22,2,380.0
197112,891126d15d7ffff,891126d3363ffff,2023-06-23,2,388.0
197113,891126d15d7ffff,891126d3363ffff,2023-06-26,1,223.0
197114,891126d15d7ffff,891126d3363ffff,2023-06-28,1,233.0
197115,891126d15d7ffff,891126d3367ffff,2023-06-01,1,164.0
197116,891126d15d7ffff,891126d3367ffff,2023-06-06,2,290.0
197117,891126d15d7ffff,891126d3367ffff,2023-06-10,1,158.0
197118,891126d15d7ffff,891126d3367ffff,2023-06-14,1,153.0
197119,891126d15d7ffff,891126d3367ffff,2023-06-17,1,169.0
197120,891126d15d7ffff,891126d3367ffff,2023-06-18,1,185.0
197121,891126d15d7ffff,891126d3367ffff,2023-06-19,1,181.0
197122,891126d15d7ffff,891126d3367ffff,2023-06-21,1,179.0
197123,891126d15d7ffff,891126d3367ffff,2023-06-28,2,466.0
197124,891126d15d7ffff,891126d336fffff,2023-06-10,1,158.0
197125,891126d15d7ffff,891126d336fffff,2023-06-11,2,310.0
197126,891126d15d7ffff,891126d336fffff,2023-06-12,2,291.0
197127,891126d15d7ffff,891126d336fffff,2023-06-13,1,151.0
197128,891126d15d7ffff,891126d336fffff,2023-06-14,1,153.0
197129,891126d15d7ffff,891126d336fffff,2023-06-18,1,185.0
197130,891126d15d7ffff,891126d336fffff,2023-06-19,1,181.0
197131,891126d15d7ffff,891126d336fffff,2023-06-20,2,338.0
197132,891126d15d7ffff,891126d336fffff,2023-06-21,1,179.0
197133,891126d15d7ffff,891126d336fffff,2023-06-23,3,582.0
197134,891126d15d7ffff,891126d336fffff,2023-06-27,2,460.0
197135,891126d15d7ffff,891126d336fffff,2023-06-29,1,241.0
197136,891126d15d7ffff,891126d3373ffff,2023-06-05,1,149.0
197137,891126d15d7ffff,891126d3377ffff,2023-06-08,1,150.0
197138,891126d15d7ffff,891126d3377ffff,2023-06-11,1,155.0
197139,891126d15d7ffff,891126d3377ffff,2023-06-17,1,169.0
197140,891126d15d7ffff,891126d3377ffff,2023-06-19,1,181.0
197141,891126d15d7ffff,891126d3377ffff,2023-06-27,2,460.0
197142,891126d15d7ffff,891126d3377ffff,2023-06-30,1,245.0
197143,891126d15d7ffff,891126d3383ffff,2023-06-11,1,155.0
197144,891126d15d7ffff,891126d338fffff,2023-06-11,1,155.0
197145,891126d15d7ffff,891126d338fffff,2023-06-30,1,245.0
197146,891126d15d7ffff,891126d33b7ffff,2023-06-29,1,241.0
197147,891126d15d7ffff,891126d33bbffff,2023-06-29,2,482.0
197148,891126d15d7ffff,891126d33bbffff,2023-06-30,1,245.0
231925,891126d300bffff,891126d06c3ffff,2023-06-23,1,194.0
231926,891126d300bffff,891126d06c3ffff,2023-06-24,2,420.0
231928,891126d300bffff,891126d300bffff,2023-06-01,2,329.0
231929,891126d300bffff,891126d300bffff,2023-06-02,3,488.0
231930,891126d300bffff,891126d300bffff,2023-06-04,1,160.0
231931,891126d300bffff,891126d300bffff,2023-06-05,2,299.0
231932,891126d300bffff,891126d300bffff,2023-06-06,1,145.0
231933,891126d300bffff,891126d300bffff,2023-06-07,1,148.0
231934,891126d300bffff,891126d300bffff,2023-06-08,3,451.0
231935,891126d300bffff,891126d300bffff,2023-06-09,2,299.0
231936,891126d300bffff,891126d300bffff,2023-06-10,3,474.0
231937,891126d300bffff,891126d300bffff,2023-06-11,2,311.0
231938,891126d300bffff,891126d300bffff,2023-06-12,2,291.0
231939,891126d300bffff,891126d300bffff,2023-06-14,1,153.0
231940,891126d300bffff,891126d300bffff,2023-06-15,2,311.0
231941,891126d300bffff,891126d300bffff,2023-06-16,3,472.0
231942,891126d300bffff,891126d300bffff,2023-06-17,3,506.0
231943,891126d300bffff,891126d300bffff,2023-06-18,2,369.0
231944,891126d300bffff,891126d300bffff,2023-06-19,1,181.0
231945,891126d300bffff,891126d300bffff,2023-06-20,1,169.0
231946,891126d300bffff,891126d300bffff,2023-06-22,1,190.0
231947,891126d300bffff,891126d300bffff,2023-06-26,1,223.0
231948,891126d300bffff,891126d300bffff,2023-06-27,1,230.0
231949,891126d300bffff,891126d3057ffff,2023-06-12,1,145.0
231952,891126d301bffff,891126d301bffff,2023-06-07,1,148.0
231953,891126d301bffff,891126d301bffff,2023-06-08,3,450.0
231954,891126d301bffff,891126d3343ffff,2023-06-19,1,181.0
231955,891126d301bffff,891126d3343ffff,2023-06-21,1,179.0
232012,891126d3023ffff,891126d06c3ffff,2023-06-05,1,149.0
232047,891126d3023ffff,891126d300bffff,2023-06-25,3,669.0
232048,891126d3023ffff,891126d3023ffff,2023-06-01,12,1971.0
232049,891126d3023ffff,891126d3023ffff,2023-06-02,18,2927.0
232050,891126d3023ffff,891126d3023ffff,2023-06-03,16,2655.0
232051,891126d3023ffff,891126d3023ffff,2023-06-04,17,2717.0
232052,891126d3023ffff,891126d3023ffff,2023-06-05,23,3435.0
232053,891126d3023ffff,891126d3023ffff,2023-06-06,13,1881.0
232054,891126d3023ffff,891126d3023ffff,2023-06-07,15,2219.0
232055,891126d3023ffff,891126d3023ffff,2023-06-08,17,2554.0
232056,891126d3023ffff,891126d3023ffff,2023-06-09,24,3594.0
232057,891126d3023ffff,891126d3023ffff,2023-06-10,17,2685.0
232058,891126d3023ffff,891126d3023ffff,2023-06-11,20,3108.0
232059,891126d3023ffff,891126d3023ffff,2023-06-12,21,3051.0
232060,891126d3023ffff,891126d3023ffff,2023-06-13,15,2269.0
232061,891126d3023ffff,891126d3023ffff,2023-06-14,20,3056.0
232062,891126d3023ffff,891126d3023ffff,2023-06-15,13,2026.0
232063,891126d3023ffff,891126d3023ffff,2023-06-16,15,2358.0
232064,891126d3023ffff,891126d3023ffff,2023-06-17,16,2700.0
232065,891126d3023ffff,891126d3023ffff,2023-06-18,16,2955.0
232066,891126d3023ffff,891126d3023ffff,2023-06-19,13,2357.0
232067,891126d3023ffff,891126d3023ffff,2023-06-20,12,2024.0
232068,891126d3023ffff,891126d3023ffff,2023-06-21,7,1252.0
232069,891126d3023ffff,891126d3023ffff,2023-06-22,12,2281.0
232070,891126d3023ffff,891126d3023ffff,2023-06-23,6,1165.0
232071,891126d3023ffff,891126d3023ffff,2023-06-24,8,1680.0
232072,891126d3023ffff,891126d3023ffff,2023-06-25,10,2226.0
232073,891126d3023ffff,891126d3023ffff,2023-06-26,11,2456.0
232074,891126d3023ffff,891126d3023ffff,2023-06-27,12,2763.0
232075,891126d3023ffff,891126d3023ffff,2023-06-28,8,1864.0
232076,891126d3023ffff,891126d3023ffff,2023-06-29,8,1927.0
232077,891126d3023ffff,891126d3023ffff,2023-06-30,5,1224.0
232078,891126d3023ffff,891126d3027ffff,2023-06-01,2,329.0
232079,891126d3023ffff,891126d3027ffff,2023-06-02,3,488.0
232080,891126d3023ffff,891126d3027ffff,2023-06-03,1,166.0
232081,891126d3023ffff,891126d3027ffff,2023-06-05,2,298.0
232082,891126d3023ffff,891126d3027ffff,2023-06-07,3,444.0
232083,891126d3023ffff,891126d3027ffff,2023-06-08,1,150.0
232084,891126d3023ffff,891126d3027ffff,2023-06-10,1,158.0
232085,891126d3023ffff,891126d3027ffff,2023-06-11,5,776.0
232086,891126d3023ffff,891126d3027ffff,2023-06-12,1,145.0
232087,891126d3023ffff,891126d3027ffff,2023-06-13,2,303.0
232088,891126d3023ffff,891126d3027ffff,2023-06-14,2,305.0
232089,891126d3023ffff,891126d3027ffff,2023-06-17,1,169.0
232090,891126d3023ffff,891126d3027ffff,2023-06-20,1,169.0
232091,891126d3023ffff,891126d3027ffff,2023-06-27,1,230.0
232092,891126d3023ffff,891126d302bffff,2023-06-02,2,326.0
232093,891126d3023ffff,891126d302bffff,2023-06-05,1,149.0
232094,891126d3023ffff,891126d302bffff,2023-06-12,1,145.0
232095,891126d3023ffff,891126d302fffff,2023-06-06,1,145.0
232096,891126d3023ffff,891126d302fffff,2023-06-11,1,155.0
232097,891126d3023ffff,891126d3033ffff,2023-06-04,2,320.0
232098,891126d3023ffff,891126d3033ffff,2023-06-09,1,150.0
