,ORIGIN_CODE_R9,DESTINATION_CODE_R9,DAY,NUMBER_OF_USERS,EXTRAPOLATED_NUMBER_OF_USERS
1423209,891126d06c3ffff,891126d06c3ffff,2023-06-01,4,656.0
1423210,891126d06c3ffff,891126d06c3ffff,2023-06-02,6,977.0
1423211,891126d06c3ffff,891126d06c3ffff,2023-06-03,5,830.0
1423212,891126d06c3ffff,891126d06c3ffff,2023-06-04,1,160.0
1423213,891126d06c3ffff,891126d06c3ffff,2023-06-05,10,1491.0
1423214,891126d06c3ffff,891126d06c3ffff,2023-06-06,8,1159.0
1423215,891126d06c3ffff,891126d06c3ffff,2023-06-07,11,1628.0
1423216,891126d06c3ffff,891126d06c3ffff,2023-06-08,10,1502.0
1423217,891126d06c3ffff,891126d06c3ffff,2023-06-09,3,450.0
1423218,891126d06c3ffff,891126d06c3ffff,2023-06-10,7,1106.0
1423219,891126d06c3ffff,891126d06c3ffff,2023-06-11,4,620.0
1423220,891126d06c3ffff,891126d06c3ffff,2023-06-12,4,580.0
1423221,891126d06c3ffff,891126d06c3ffff,2023-06-13,7,1057.0
1423222,891126d06c3ffff,891126d06c3ffff,2023-06-14,3,459.0
1423223,891126d06c3ffff,891126d06c3ffff,2023-06-15,3,468.0
1423224,891126d06c3ffff,891126d06c3ffff,2023-06-16,6,942.0
1423225,891126d06c3ffff,891126d06c3ffff,2023-06-17,6,1014.0
1423226,891126d06c3ffff,891126d06c3ffff,2023-06-18,5,925.0
1423227,891126d06c3ffff,891126d06c3ffff,2023-06-19,4,725.0
1423228,891126d06c3ffff,891126d06c3ffff,2023-06-20,8,1350.0
1423229,891126d06c3ffff,891126d06c3ffff,2023-06-21,7,1252.0
1423230,891126d06c3ffff,891126d06c3ffff,2023-06-22,6,1140.0
1423231,891126d06c3ffff,891126d06c3ffff,2023-06-23,2,388.0
1423232,891126d06c3ffff,891126d06c3ffff,2023-06-25,2,446.0
1423233,891126d06c3ffff,891126d06c3ffff,2023-06-26,5,1116.0
1423234,891126d06c3ffff,891126d06c3ffff,2023-06-27,3,690.0
1423235,891126d06c3ffff,891126d06c3ffff,2023-06-29,1,241.0
1423236,891126d06c3ffff,891126d06c3ffff,2023-06-30,2,490.0
1423244,891126d06c3ffff,891126d06cbffff,2023-06-03,2,332.0
1423245,891126d06c3ffff,891126d06cbffff,2023-06-08,1,150.0
1423246,891126d06c3ffff,891126d06cbffff,2023-06-10,1,158.0
1423247,891126d06c3ffff,891126d06cbffff,2023-06-30,2,490.0
1423259,891126d06c3ffff,891126d06d3ffff,2023-06-02,2,326.0
1423260,891126d06c3ffff,891126d06d3ffff,2023-06-06,2,290.0
1423261,891126d06c3ffff,891126d06d3ffff,2023-06-07,1,148.0
1423262,891126d06c3ffff,891126d06d3ffff,2023-06-12,1,145.0
1423263,891126d06c3ffff,891126d06d3ffff,2023-06-15,1,156.0
1423264,891126d06c3ffff,891126d06d3ffff,2023-06-16,1,157.0
1423265,891126d06c3ffff,891126d06d3ffff,2023-06-20,1,169.0
1423266,891126d06c3ffff,891126d06d3ffff,2023-06-21,1,179.0
1423267,891126d06c3ffff,891126d06d3ffff,2023-06-22,1,190.0
1423268,891126d06c3ffff,891126d06d3ffff,2023-06-25,1,223.0
1423278,891126d06c3ffff,891126d06dbffff,2023-06-01,2,328.0
1423279,891126d06c3ffff,891126d06dbffff,2023-06-02,1,163.0
1423280,891126d06c3ffff,891126d06dbffff,2023-06-03,2,332.0
1423281,891126d06c3ffff,891126d06dbffff,2023-06-07,1,148.0
1423282,891126d06c3ffff,891126d06dbffff,2023-06-08,1,150.0
1423283,891126d06c3ffff,891126d06dbffff,2023-06-13,1,151.0
1423284,891126d06c3ffff,891126d06dbffff,2023-06-17,1,169.0
1423285,891126d06c3ffff,891126d06dbffff,2023-06-18,1,185.0
1423286,891126d06c3ffff,891126d06dbffff,2023-06-21,2,358.0
1423287,891126d06c3ffff,891126d06dbffff,2023-06-25,2,446.0
1423288,891126d06c3ffff,891126d06dbffff,2023-06-27,1,230.0
1423332,891126d06c3ffff,891126d159bffff,2023-06-03,1,166.0
1423397,891126d06c3ffff,891126d300bffff,2023-06-02,1,163.0
1423398,891126d06c3ffff,891126d300bffff,2023-06-20,1,169.0
1423399,891126d06c3ffff,891126d302fffff,2023-06-07,2,296.0
1423400,891126d06c3ffff,891126d3063ffff,2023-06-20,1,169.0
1423401,891126d06c3ffff,891126d3067ffff,2023-06-02,1,163.0
1423402,891126d06c3ffff,891126d306bffff,2023-06-09,1,150.0
1423419,891126d06c3ffff,891126d3147ffff,2023-06-06,1,145.0
1423420,891126d06c3ffff,891126d3147ffff,2023-06-07,1,148.0
1423421,891126d06c3ffff,891126d3147ffff,2023-06-08,2,301.0
1423422,891126d06c3ffff,891126d3147ffff,2023-06-09,1,150.0
1423423,891126d06c3ffff,891126d3147ffff,2023-06-10,1,158.0
1423424,891126d06c3ffff,891126d3147ffff,2023-06-13,2,302.0
1423425,891126d06c3ffff,891126d3147ffff,2023-06-15,2,311.0
1423426,891126d06c3ffff,891126d3147ffff,2023-06-17,1,169.0
1423427,891126d06c3ffff,891126d314fffff,2023-06-21,1,179.0
1423428,891126d06c3ffff,891126d3157ffff,2023-06-11,1,155.0
1423438,891126d06c3ffff,891126d316bffff,2023-06-17,1,169.0
1423439,891126d06c3ffff,891126d316bffff,2023-06-21,1,179.0
1423440,891126d06c3ffff,891126d316bffff,2023-06-25,1,223.0
1423447,891126d06c3ffff,891126d317bffff,2023-06-08,1,150.0
1423457,891126d06c3ffff,891126d31cbffff,2023-06-07,1,148.0
1423458,891126d06c3ffff,891126d31cfffff,2023-06-11,1,155.0
1423459,891126d06c3ffff,891126d3227ffff,2023-06-18,1,185.0
1423460,891126d06c3ffff,891126d32a7ffff,2023-06-09,1,150.0
1423461,891126d06c3ffff,891126d3303ffff,2023-06-03,3,498.0
1423462,891126d06c3ffff,891126d3303ffff,2023-06-08,3,450.0
1423463,891126d06c3ffff,891126d3303ffff,2023-06-13,2,302.0
1423464,891126d06c3ffff,891126d3303ffff,2023-06-15,1,156.0
1423465,891126d06c3ffff,891126d3307ffff,2023-06-03,3,498.0
1423466,891126d06c3ffff,891126d3307ffff,2023-06-07,1,148.0
1423467,891126d06c3ffff,891126d3307ffff,2023-06-08,2,300.0
1423468,891126d06c3ffff,891126d3307ffff,2023-06-11,2,310.0
1423469,891126d06c3ffff,891126d3307ffff,2023-06-13,1,151.0
1423470,891126d06c3ffff,891126d3307ffff,2023-06-14,1,153.0
1423471,891126d06c3ffff,891126d3307ffff,2023-06-16,1,157.0
1423472,891126d06c3ffff,891126d3307ffff,2023-06-17,2,338.0
1423473,891126d06c3ffff,891126d330fffff,2023-06-03,1,166.0
1423474,891126d06c3ffff,891126d330fffff,2023-06-14,1,153.0
1423475,891126d06c3ffff,891126d3313ffff,2023-06-01,1,164.0
1423476,891126d06c3ffff,891126d3313ffff,2023-06-02,1,163.0
1423477,891126d06c3ffff,891126d3313ffff,2023-06-03,3,498.0
1423478,891126d06c3ffff,891126d3313ffff,2023-06-04,1,160.0
1423479,891126d06c3ffff,891126d3313ffff,2023-06-05,2,298.0
1423480,891126d06c3ffff,891126d3313ffff,2023-06-08,3,451.0
1423481,891126d06c3ffff,891126d3313ffff,2023-06-11,2,310.0
1423482,891126d06c3ffff,891126d3313ffff,2023-06-13,3,454.0
1423483,891126d06c3ffff,891126d3313ffff,2023-06-14,5,763.0
1423484,891126d06c3ffff,891126d3313ffff,2023-06-15,1,156.0
1423485,891126d06c3ffff,891126d3313ffff,2023-06-16,2,314.0
1423486,891126d06c3ffff,891126d3317ffff,2023-06-03,1,166.0
1423487,891126d06c3ffff,891126d3317ffff,2023-06-11,3,465.0
1423488,891126d06c3ffff,891126d3317ffff,2023-06-14,2,306.0
1423489,891126d06c3ffff,891126d3317ffff,2023-06-15,1,156.0
1423490,891126d06c3ffff,891126d3317ffff,2023-06-16,1,157.0
1423491,891126d06c3ffff,891126d3317ffff,2023-06-17,2,338.0
1423492,891126d06c3ffff,891126d3317ffff,2023-06-18,1,185.0
1423493,891126d06c3ffff,891126d3323ffff,2023-06-20,1,169.0
1423494,891126d06c3ffff,891126d3327ffff,2023-06-02,1,163.0
1423495,891126d06c3ffff,891126d3327ffff,2023-06-03,1,166.0
1423496,891126d06c3ffff,891126d3327ffff,2023-06-04,1,160.0
1423497,891126d06c3ffff,891126d3327ffff,2023-06-11,1,155.0
1423498,891126d06c3ffff,891126d3327ffff,2023-06-13,2,302.0
1423499,891126d06c3ffff,891126d3327ffff,2023-06-20,1,169.0
1423500,891126d06c3ffff,891126d3327ffff,2023-06-25,1,223.0
1423501,891126d06c3ffff,891126d3327ffff,2023-06-26,1,223.0
1423502,891126d06c3ffff,891126d3327ffff,2023-06-27,1,230.0
1423503,891126d06c3ffff,891126d3327ffff,2023-06-29,1,241.0
1423504,891126d06c3ffff,891126d3327ffff,2023-06-30,1,245.0
1423505,891126d06c3ffff,891126d332fffff,2023-06-02,1,163.0
1423506,891126d06c3ffff,891126d332fffff,2023-06-11,1,155.0
1423507,891126d06c3ffff,891126d332fffff,2023-06-13,1,151.0
1423508,891126d06c3ffff,891126d332fffff,2023-06-25,1,223.0
1423509,891126d06c3ffff,891126d332fffff,2023-06-26,1,223.0
1423510,891126d06c3ffff,891126d332fffff,2023-06-27,1,230.0
1423511,891126d06c3ffff,891126d332fffff,2023-06-29,1,241.0
1423512,891126d06c3ffff,891126d332fffff,2023-06-30,1,245.0
1423513,891126d06c3ffff,891126d3333ffff,2023-06-07,1,148.0
1423514,891126d06c3ffff,891126d3333ffff,2023-06-21,1,179.0
1423515,891126d06c3ffff,891126d3333ffff,2023-06-25,2,446.0
1423516,891126d06c3ffff,891126d3337ffff,2023-06-03,1,166.0
1423517,891126d06c3ffff,891126d3337ffff,2023-06-07,2,296.0
1423518,891126d06c3ffff,891126d3337ffff,2023-06-15,1,156.0
1423519,891126d06c3ffff,891126d3337ffff,2023-06-25,1,223.0
1423520,891126d06c3ffff,891126d3353ffff,2023-06-18,1,185.0
1423521,891126d06c3ffff,891126d335bffff,2023-06-13,2,302.0
1423522,891126d06c3ffff,891126d3367ffff,2023-06-03,1,166.0
1423523,891126d06c3ffff,891126d3377ffff,2023-06-03,1,166.0
1423524,891126d06c3ffff,891126d3383ffff,2023-06-10,2,316.0
1423525,891126d06c3ffff,891126d3383ffff,2023-06-11,1,155.0
1423526,891126d06c3ffff,891126d3383ffff,2023-06-12,3,435.0
1423527,891126d06c3ffff,891126d3383ffff,2023-06-17,1,169.0
1423528,891126d06c3ffff,891126d338bffff,2023-06-01,1,164.0
1423529,891126d06c3ffff,891126d338bffff,2023-06-12,3,435.0
1423530,891126d06c3ffff,891126d338bffff,2023-06-16,1,157.0
1423531,891126d06c3ffff,891126d338bffff,2023-06-17,1,169.0
1423532,891126d06c3ffff,891126d338fffff,2023-06-03,2,332.0
1423533,891126d06c3ffff,891126d338fffff,2023-06-08,1,150.0
1423534,891126d06c3ffff,891126d338fffff,2023-06-11,1,155.0
1423535,891126d06c3ffff,891126d338fffff,2023-06-14,1,153.0
1423536,891126d06c3ffff,891126d3393ffff,2023-06-02,1,163.0
1423537,891126d06c3ffff,891126d339bffff,2023-06-07,1,148.0
1423538,891126d06c3ffff,891126d339bffff,2023-06-10,1,158.0
1423539,891126d06c3ffff,891126d339bffff,2023-06-12,2,290.0
1423540,891126d06c3ffff,891126d339bffff,2023-06-25,2,446.0
1423541,891126d06c3ffff,891126d33a3ffff,2023-06-06,2,290.0
1423542,891126d06c3ffff,891126d33a7ffff,2023-06-01,1,164.0
1423543,891126d06c3ffff,891126d33a7ffff,2023-06-10,1,158.0
1423544,891126d06c3ffff,891126d33a7ffff,2023-06-21,1,179.0
1423545,891126d06c3ffff,891126d33a7ffff,2023-06-26,1,223.0
1423546,891126d06c3ffff,891126d33a7ffff,2023-06-27,1,230.0
1423547,891126d06c3ffff,891126d33abffff,2023-06-06,1,145.0
1423548,891126d06c3ffff,891126d33abffff,2023-06-07,1,148.0
1423549,891126d06c3ffff,891126d33abffff,2023-06-21,3,537.0
1423550,891126d06c3ffff,891126d33afffff,2023-06-21,2,357.0
1423551,891126d06c3ffff,891126d33afffff,2023-06-25,1,223.0
1423552,891126d06c3ffff,891126d33afffff,2023-06-26,1,223.0
1423553,891126d06c3ffff,891126d33afffff,2023-06-27,1,230.0
1423554,891126d06c3ffff,891126d33b7ffff,2023-06-06,1,145.0
1423555,891126d06c3ffff,891126d33b7ffff,2023-06-25,1,223.0
1423556,891126d06c3ffff,891126d33bbffff,2023-06-01,1,164.0
1423557,891126d06c3ffff,891126d33bbffff,2023-06-06,1,145.0
1423558,891126d06c3ffff,891126d33bbffff,2023-06-21,1,179.0
1423559,891126d06c3ffff,891126d33bbffff,2023-06-27,1,230.0
1423560,891126d06c3ffff,891126d33c7ffff,2023-06-05,1,149.0
1423561,891126d06c3ffff,891126d33c7ffff,2023-06-09,1,150.0
1423562,891126d06c3ffff,891126d33c7ffff,2023-06-16,1,157.0
1423563,891126d06c3ffff,891126d33cfffff,2023-06-16,1,157.0
1423564,891126d06c3ffff,891126d33d3ffff,2023-06-09,3,450.0
1424443,891126d06cbffff,891126d06c3ffff,2023-06-05,1,149.0
1424444,891126d06cbffff,891126d06c3ffff,2023-06-08,2,300.0
1424445,891126d06cbffff,891126d06c3ffff,2023-06-15,2,312.0
1424446,891126d06cbffff,891126d06c3ffff,2023-06-18,1,185.0
1424447,891126d06cbffff,891126d06c3ffff,2023-06-20,1,169.0
1424448,891126d06cbffff,891126d06cbffff,2023-06-03,4,664.0
1424449,891126d06cbffff,891126d06cbffff,2023-06-04,5,798.0
1424450,891126d06cbffff,891126d06cbffff,2023-06-05,4,596.0
1424451,891126d06cbffff,891126d06cbffff,2023-06-06,1,145.0
1424452,891126d06cbffff,891126d06cbffff,2023-06-07,1,148.0
1424453,891126d06cbffff,891126d06cbffff,2023-06-08,5,750.0
1424454,891126d06cbffff,891126d06cbffff,2023-06-09,2,300.0
1424455,891126d06cbffff,891126d06cbffff,2023-06-10,2,316.0
1424456,891126d06cbffff,891126d06cbffff,2023-06-13,1,151.0
1424457,891126d06cbffff,891126d06cbffff,2023-06-15,1,156.0
1424458,891126d06cbffff,891126d06cbffff,2023-06-17,2,338.0
1424459,891126d06cbffff,891126d06cbffff,2023-06-20,1,169.0
1424460,891126d06cbffff,891126d06cbffff,2023-06-21,4,714.0
1424461,891126d06cbffff,891126d06cbffff,2023-06-22,1,190.0
1424462,891126d06cbffff,891126d06cbffff,2023-06-26,2,446.0
1424463,891126d06cbffff,891126d06cbffff,2023-06-28,1,233.0
1424464,891126d06cbffff,891126d06cbffff,2023-06-29,1,241.0
1424465,891126d06cbffff,891126d06cbffff,2023-06-30,1,245.0
1424466,891126d06cbffff,891126d06dbffff,2023-06-17,1,169.0
1424474,891126d06cbffff,891126d1497ffff,2023-06-18,1,185.0
1424475,891126d06cbffff,891126d14bbffff,2023-06-18,1,185.0
1424479,891126d06cbffff,891126d322fffff,2023-06-18,1,185.0
1424480,891126d06cbffff,891126d3377ffff,2023-06-18,1,185.0
1424481,891126d06cbffff,891126d3387ffff,2023-06-17,1,169.0
1424482,891126d06cbffff,891126d33a7ffff,2023-06-13,1,151.0
1424893,891126d06d3ffff,891126d06d3ffff,2023-06-09,1,150.0
1424894,891126d06d3ffff,891126d06d3ffff,2023-06-14,1,153.0
1424896,891126d06d3ffff,891126d06dbffff,2023-06-13,1,151.0
1424901,891126d06d3ffff,891126d332bffff,2023-06-29,2,482.0
1424902,891126d06d3ffff,891126d333bffff,2023-06-29,1,241.0
1424903,891126d06d3ffff,891126d3353ffff,2023-06-30,2,490.0
1424904,891126d06d3ffff,891126d3383ffff,2023-06-20,2,338.0
1425955,891126d06dbffff,891126d06c3ffff,2023-06-03,1,166.0
1425956,891126d06dbffff,891126d06c3ffff,2023-06-12,1,145.0
1425957,891126d06dbffff,891126d06c3ffff,2023-06-25,1,223.0
1425960,891126d06dbffff,891126d06cbffff,2023-06-18,1,185.0
1425961,891126d06dbffff,891126d06cbffff,2023-06-25,1,223.0
1425963,891126d06dbffff,891126d06d3ffff,2023-06-13,1,151.0
1425964,891126d06dbffff,891126d06d3ffff,2023-06-25,1,223.0
1425965,891126d06dbffff,891126d06d3ffff,2023-06-29,1,241.0
1425966,891126d06dbffff,891126d06d3ffff,2023-06-30,1,245.0
1425967,891126d06dbffff,891126d06dbffff,2023-06-02,1,163.0
1425968,891126d06dbffff,891126d06dbffff,2023-06-03,1,166.0
1425969,891126d06dbffff,891126d06dbffff,2023-06-04,2,320.0
1425970,891126d06dbffff,891126d06dbffff,2023-06-05,2,299.0
1425971,891126d06dbffff,891126d06dbffff,2023-06-10,2,316.0
1425972,891126d06dbffff,891126d06dbffff,2023-06-11,1,155.0
1425973,891126d06dbffff,891126d06dbffff,2023-06-12,1,145.0
1425974,891126d06dbffff,891126d06dbffff,2023-06-13,1,151.0
1425975,891126d06dbffff,891126d06dbffff,2023-06-18,3,555.0
1425976,891126d06dbffff,891126d06dbffff,2023-06-21,1,179.0
1425977,891126d06dbffff,891126d06dbffff,2023-06-23,1,194.0
1425978,891126d06dbffff,891126d06dbffff,2023-06-24,2,420.0
1425979,891126d06dbffff,891126d06dbffff,2023-06-29,1,241.0
1425980,891126d06dbffff,891126d06dbffff,2023-06-30,1,245.0
1426009,891126d06dbffff,891126d302bffff,2023-06-05,2,298.0
1426010,891126d06dbffff,891126d302bffff,2023-06-08,1,150.0
1426015,891126d06dbffff,891126d3143ffff,2023-06-05,1,149.0
1426016,891126d06dbffff,891126d314bffff,2023-06-05,1,149.0
1426017,891126d06dbffff,891126d314bffff,2023-06-06,2,290.0
1426018,891126d06dbffff,891126d314fffff,2023-06-25,1,223.0
1426019,891126d06dbffff,891126d3157ffff,2023-06-05,1,149.0
1426020,891126d06dbffff,891126d3157ffff,2023-06-06,1,145.0
1426024,891126d06dbffff,891126d317bffff,2023-06-10,1,158.0
1426027,891126d06dbffff,891126d3303ffff,2023-06-15,1,156.0
1426028,891126d06dbffff,891126d3307ffff,2023-06-05,1,149.0
1426029,891126d06dbffff,891126d3307ffff,2023-06-23,1,194.0
1426030,891126d06dbffff,891126d3313ffff,2023-06-02,1,163.0
1426031,891126d06dbffff,891126d3317ffff,2023-06-05,2,298.0
1426032,891126d06dbffff,891126d3317ffff,2023-06-08,3,450.0
1426033,891126d06dbffff,891126d3317ffff,2023-06-18,1,185.0
1426034,891126d06dbffff,891126d3327ffff,2023-06-18,1,185.0
1426035,891126d06dbffff,891126d332fffff,2023-06-18,1,185.0
1426036,891126d06dbffff,891126d3337ffff,2023-06-04,1,160.0
1426037,891126d06dbffff,891126d3337ffff,2023-06-05,1,149.0
1426038,891126d06dbffff,891126d3337ffff,2023-06-07,1,148.0
1426039,891126d06dbffff,891126d3337ffff,2023-06-18,1,185.0
1426040,891126d06dbffff,891126d3337ffff,2023-06-23,2,388.0
1426041,891126d06dbffff,891126d3367ffff,2023-06-18,1,185.0
1426042,891126d06dbffff,891126d336fffff,2023-06-18,1,185.0
1426043,891126d06dbffff,891126d3383ffff,2023-06-05,1,149.0
1426044,891126d06dbffff,891126d3383ffff,2023-06-18,1,185.0
1426045,891126d06dbffff,891126d3383ffff,2023-06-24,1,210.0
1426046,891126d06dbffff,891126d3387ffff,2023-06-04,1,160.0
1426047,891126d06dbffff,891126d3387ffff,2023-06-05,2,299.0
1426048,891126d06dbffff,891126d3387ffff,2023-06-25,1,223.0
1426049,891126d06dbffff,891126d3387ffff,2023-06-26,1,223.0
1426050,891126d06dbffff,891126d338fffff,2023-06-05,2,298.0
1426051,891126d06dbffff,891126d338fffff,2023-06-08,1,150.0
1426052,891126d06dbffff,891126d338fffff,2023-06-18,1,185.0
1426053,891126d06dbffff,891126d338fffff,2023-06-26,1,223.0
1426054,891126d06dbffff,891126d3393ffff,2023-06-05,2,298.0
1426055,891126d06dbffff,891126d3393ffff,2023-06-18,1,185.0
1426056,891126d06dbffff,891126d3393ffff,2023-06-23,1,194.0
1426057,891126d06dbffff,891126d3393ffff,2023-06-24,1,210.0
1426058,891126d06dbffff,891126d3393ffff,2023-06-25,2,446.0
1426059,891126d06dbffff,891126d3393ffff,2023-06-26,1,223.0
1426060,891126d06dbffff,891126d339bffff,2023-06-29,1,241.0
1426061,891126d06dbffff,891126d33a7ffff,2023-06-02,1,163.0
1426062,891126d06dbffff,891126d33a7ffff,2023-06-03,1,166.0
1426063,891126d06dbffff,891126d33a7ffff,2023-06-05,1,149.0
1426064,891126d06dbffff,891126d33a7ffff,2023-06-10,1,158.0
1426065,891126d06dbffff,891126d33a7ffff,2023-06-18,2,369.0
1426066,891126d06dbffff,891126d33a7ffff,2023-06-21,1,179.0
1426067,891126d06dbffff,891126d33a7ffff,2023-06-29,3,723.0
1426068,891126d06dbffff,891126d33a7ffff,2023-06-30,1,245.0
1426069,891126d06dbffff,891126d33afffff,2023-06-02,1,163.0
1426070,891126d06dbffff,891126d33afffff,2023-06-05,1,149.0
1426071,891126d06dbffff,891126d33afffff,2023-06-18,1,185.0
1426072,891126d06dbffff,891126d33afffff,2023-06-23,1,194.0
1426073,891126d06dbffff,891126d33b3ffff,2023-06-02,3,488.0
1426074,891126d06dbffff,891126d33b3ffff,2023-06-04,1,160.0
1426075,891126d06dbffff,891126d33b3ffff,2023-06-05,1,149.0
1426076,891126d06dbffff,891126d33b3ffff,2023-06-06,2,290.0
1426077,891126d06dbffff,891126d33b3ffff,2023-06-07,3,444.0
1426078,891126d06dbffff,891126d33b3ffff,2023-06-08,1,150.0
1426079,891126d06dbffff,891126d33b3ffff,2023-06-10,2,316.0
1426080,891126d06dbffff,891126d33b3ffff,2023-06-13,1,151.0
1426081,891126d06dbffff,891126d33b3ffff,2023-06-15,3,468.0
1426082,891126d06dbffff,891126d33b3ffff,2023-06-20,1,169.0
1426083,891126d06dbffff,891126d33b3ffff,2023-06-26,2,446.0
1426084,891126d06dbffff,891126d33b3ffff,2023-06-29,1,241.0
1426085,891126d06dbffff,891126d33b3ffff,2023-06-30,2,490.0
1426086,891126d06dbffff,891126d33b7ffff,2023-06-07,1,148.0
1426087,891126d06dbffff,891126d33b7ffff,2023-06-10,1,158.0
1426088,891126d06dbffff,891126d33b7ffff,2023-06-29,2,482.0
1426089,891126d06dbffff,891126d33bbffff,2023-06-02,2,326.0
1426090,891126d06dbffff,891126d33bbffff,2023-06-07,1,148.0
1426091,891126d06dbffff,891126d33bbffff,2023-06-30,1,245.0
1426092,891126d06dbffff,891126d33c7ffff,2023-06-30,1,245.0
1426093,891126d06dbffff,891126d33cfffff,2023-06-30,1,245.0
1551054,891126d1497ffff,891126d06cbffff,2023-06-07,1,148.0
1551055,891126d1497ffff,891126d06cbffff,2023-06-14,1,153.0
1551056,891126d1497ffff,891126d06cbffff,2023-06-16,1,157.0
1551058,891126d1497ffff,891126d06dbffff,2023-06-03,1,166.0
1551059,891126d1497ffff,891126d06dbffff,2023-06-07,1,148.0
1551060,891126d1497ffff,891126d06dbffff,2023-06-12,1,145.0
1551061,891126d1497ffff,891126d06dbffff,2023-06-15,3,467.0
1551062,891126d1497ffff,891126d06dbffff,2023-06-16,1,157.0
1551111,891126d1497ffff,891126d1483ffff,2023-06-08,2,300.0
1551112,891126d1497ffff,891126d1483ffff,2023-06-12,2,290.0
1551113,891126d1497ffff,891126d1483ffff,2023-06-15,1,156.0
1551114,891126d1497ffff,891126d1487ffff,2023-06-12,2,291.0
1551115,891126d1497ffff,891126d1487ffff,2023-06-16,1,157.0
1551116,891126d1497ffff,891126d1487ffff,2023-06-23,1,194.0
1551117,891126d1497ffff,891126d148fffff,2023-06-08,2,300.0
1551118,891126d1497ffff,891126d148fffff,2023-06-12,3,436.0
1551119,891126d1497ffff,891126d148fffff,2023-06-13,2,302.0
1551120,891126d1497ffff,891126d148fffff,2023-06-16,2,314.0
1551121,891126d1497ffff,891126d1493ffff,2023-06-06,4,580.0
1551122,891126d1497ffff,891126d1493ffff,2023-06-12,2,290.0
1551123,891126d1497ffff,891126d1493ffff,2023-06-15,1,156.0
1551124,891126d1497ffff,891126d1497ffff,2023-06-01,10,1643.0
1551125,891126d1497ffff,891126d1497ffff,2023-06-02,9,1464.0
1551126,891126d1497ffff,891126d1497ffff,2023-06-03,4,664.0
1551127,891126d1497ffff,891126d1497ffff,2023-06-04,1,160.0
1551128,891126d1497ffff,891126d1497ffff,2023-06-05,1,149.0
1551129,891126d1497ffff,891126d1497ffff,2023-06-06,9,1303.0
1551130,891126d1497ffff,891126d1497ffff,2023-06-07,9,1332.0
1551131,891126d1497ffff,891126d1497ffff,2023-06-08,16,2405.0
1551132,891126d1497ffff,891126d1497ffff,2023-06-09,10,1497.0
1551133,891126d1497ffff,891126d1497ffff,2023-06-10,1,158.0
1551134,891126d1497ffff,891126d1497ffff,2023-06-11,8,1242.0
1551135,891126d1497ffff,891126d1497ffff,2023-06-12,10,1453.0
1551136,891126d1497ffff,891126d1497ffff,2023-06-13,7,1058.0
1551137,891126d1497ffff,891126d1497ffff,2023-06-14,4,611.0
1551138,891126d1497ffff,891126d1497ffff,2023-06-15,6,936.0
1551139,891126d1497ffff,891126d1497ffff,2023-06-16,12,1887.0
1551140,891126d1497ffff,891126d1497ffff,2023-06-17,5,844.0
1551141,891126d1497ffff,891126d1497ffff,2023-06-18,2,369.0
1551142,891126d1497ffff,891126d1497ffff,2023-06-19,6,1088.0
1551143,891126d1497ffff,891126d1497ffff,2023-06-20,4,675.0
1551144,891126d1497ffff,891126d1497ffff,2023-06-21,4,716.0
1551145,891126d1497ffff,891126d1497ffff,2023-06-22,5,950.0
1551146,891126d1497ffff,891126d1497ffff,2023-06-23,7,1358.0
1551147,891126d1497ffff,891126d1497ffff,2023-06-24,2,420.0
1551148,891126d1497ffff,891126d1497ffff,2023-06-26,1,223.0
1551149,891126d1497ffff,891126d1497ffff,2023-06-27,1,230.0
1551150,891126d1497ffff,891126d1497ffff,2023-06-28,1,233.0
1551151,891126d1497ffff,891126d1497ffff,2023-06-30,1,245.0
1551152,891126d1497ffff,891126d14a3ffff,2023-06-08,2,300.0
1551153,891126d1497ffff,891126d14a3ffff,2023-06-13,1,151.0
1551154,891126d1497ffff,891126d14a3ffff,2023-06-15,1,156.0
1551155,891126d1497ffff,891126d14a7ffff,2023-06-06,1,145.0
1551156,891126d1497ffff,891126d14b3ffff,2023-06-11,1,155.0
1551157,891126d1497ffff,891126d14b3ffff,2023-06-16,1,157.0
1551158,891126d1497ffff,891126d14b7ffff,2023-06-06,1,145.0
1551159,891126d1497ffff,891126d14b7ffff,2023-06-12,1,145.0
1551160,891126d1497ffff,891126d14b7ffff,2023-06-13,1,151.0
1551161,891126d1497ffff,891126d14bbffff,2023-06-04,1,160.0
1551162,891126d1497ffff,891126d14bbffff,2023-06-06,1,145.0
1551163,891126d1497ffff,891126d14bbffff,2023-06-08,1,150.0
1551164,891126d1497ffff,891126d14bbffff,2023-06-12,2,290.0
1551165,891126d1497ffff,891126d14bbffff,2023-06-13,2,302.0
1551166,891126d1497ffff,891126d14bbffff,2023-06-15,2,312.0
1551167,891126d1497ffff,891126d1593ffff,2023-06-07,1,148.0
1551168,891126d1497ffff,891126d1593ffff,2023-06-12,1,145.0
1551256,891126d1497ffff,891126d3003ffff,2023-06-09,1,150.0
1551257,891126d1497ffff,891126d3003ffff,2023-06-17,2,338.0
1551258,891126d1497ffff,891126d3007ffff,2023-06-03,2,332.0
1551259,891126d1497ffff,891126d300bffff,2023-06-08,1,150.0
1551260,891126d1497ffff,891126d300bffff,2023-06-12,1,145.0
1551261,891126d1497ffff,891126d300bffff,2023-06-16,2,314.0
1551262,891126d1497ffff,891126d300bffff,2023-06-23,1,194.0
