,ORIGIN_CODE_R9,DESTINATION_CODE_R9,DAY,NUMBER_OF_USERS,EXTRAPOLATED_NUMBER_OF_USERS
546248,891126d06c3ffff,891126d33c7ffff,2023-05-18,1,93.0
546722,891126d06cbffff,891126d06c3ffff,2023-05-05,1,108.0
546723,891126d06cbffff,891126d06c3ffff,2023-05-07,1,109.0
546724,891126d06cbffff,891126d06c3ffff,2023-05-08,1,101.0
546725,891126d06cbffff,891126d06c3ffff,2023-05-11,2,196.0
546726,891126d06cbffff,891126d06c3ffff,2023-05-14,1,100.0
546727,891126d06cbffff,891126d06c3ffff,2023-05-15,2,191.0
546728,891126d06cbffff,891126d06c3ffff,2023-05-17,1,97.0
546729,891126d06cbffff,891126d06c3ffff,2023-05-18,1,93.0
546730,891126d06cbffff,891126d06cbffff,2023-05-02,3,348.0
546731,891126d06cbffff,891126d06cbffff,2023-05-03,2,224.0
546732,891126d06cbffff,891126d06cbffff,2023-05-04,4,432.0
546733,891126d06cbffff,891126d06cbffff,2023-05-05,2,216.0
546734,891126d06cbffff,891126d06cbffff,2023-05-06,1,108.0
546735,891126d06cbffff,891126d06cbffff,2023-05-07,6,654.0
546736,891126d06cbffff,891126d06cbffff,2023-05-08,5,505.0
546737,891126d06cbffff,891126d06cbffff,2023-05-09,3,300.0
546738,891126d06cbffff,891126d06cbffff,2023-05-10,1,101.0
546739,891126d06cbffff,891126d06cbffff,2023-05-11,5,490.0
546740,891126d06cbffff,891126d06cbffff,2023-05-12,2,197.0
546741,891126d06cbffff,891126d06cbffff,2023-05-13,5,510.0
546742,891126d06cbffff,891126d06cbffff,2023-05-14,3,300.0
546743,891126d06cbffff,891126d06cbffff,2023-05-15,4,381.0
546744,891126d06cbffff,891126d06cbffff,2023-05-16,3,279.0
546745,891126d06cbffff,891126d06cbffff,2023-05-17,6,582.0
546746,891126d06cbffff,891126d06cbffff,2023-05-18,4,371.0
546747,891126d06cbffff,891126d06cbffff,2023-05-19,3,283.0
546748,891126d06cbffff,891126d06cbffff,2023-05-20,5,462.0
546749,891126d06cbffff,891126d06cbffff,2023-05-21,4,392.0
546750,891126d06cbffff,891126d06cbffff,2023-05-22,5,475.0
546751,891126d06cbffff,891126d06cbffff,2023-05-23,4,370.0
546752,891126d06cbffff,891126d06cbffff,2023-05-24,4,360.0
546753,891126d06cbffff,891126d06cbffff,2023-05-25,5,465.0
546754,891126d06cbffff,891126d06cbffff,2023-05-26,3,282.0
546755,891126d06cbffff,891126d06cbffff,2023-05-27,2,222.0
546756,891126d06cbffff,891126d06cbffff,2023-05-28,3,328.0
546757,891126d06cbffff,891126d06cbffff,2023-05-29,2,214.0
546758,891126d06cbffff,891126d06cbffff,2023-05-30,1,107.0
546759,891126d06cbffff,891126d06cbffff,2023-05-31,2,214.0
546774,891126d06cbffff,891126d302bffff,2023-05-25,1,93.0
546777,891126d06cbffff,891126d315bffff,2023-05-14,1,100.0
546778,891126d06cbffff,891126d3327ffff,2023-05-04,1,108.0
546779,891126d06cbffff,891126d3327ffff,2023-05-05,1,108.0
546780,891126d06cbffff,891126d3327ffff,2023-05-14,1,100.0
546781,891126d06cbffff,891126d3327ffff,2023-05-22,1,95.0
546782,891126d06cbffff,891126d3327ffff,2023-05-25,1,93.0
546783,891126d06cbffff,891126d3327ffff,2023-05-28,1,109.0
546784,891126d06cbffff,891126d3383ffff,2023-05-25,1,93.0
546785,891126d06cbffff,891126d3393ffff,2023-05-25,2,186.0
546786,891126d06cbffff,891126d3397ffff,2023-05-10,1,101.0
546787,891126d06cbffff,891126d3397ffff,2023-05-11,1,98.0
546788,891126d06cbffff,891126d3397ffff,2023-05-13,1,102.0
546789,891126d06cbffff,891126d3397ffff,2023-05-14,1,100.0
546790,891126d06cbffff,891126d33abffff,2023-05-11,2,196.0
546791,891126d06cbffff,891126d33bbffff,2023-05-11,1,98.0
546905,891126d06d3ffff,891126d06d3ffff,2023-05-03,1,112.0
546906,891126d06d3ffff,891126d06d3ffff,2023-05-07,1,109.0
546907,891126d06d3ffff,891126d06d3ffff,2023-05-09,1,100.0
546908,891126d06d3ffff,891126d06d3ffff,2023-05-26,1,94.0
546909,891126d06d3ffff,891126d06d3ffff,2023-05-28,1,109.0
547535,891126d06dbffff,891126d06c3ffff,2023-05-02,1,116.0
547536,891126d06dbffff,891126d06c3ffff,2023-05-05,1,108.0
547538,891126d06dbffff,891126d06d3ffff,2023-05-21,1,98.0
547539,891126d06dbffff,891126d06d3ffff,2023-05-22,2,190.0
547540,891126d06dbffff,891126d06d3ffff,2023-05-27,1,111.0
547541,891126d06dbffff,891126d06d3ffff,2023-05-31,1,107.0
547542,891126d06dbffff,891126d06dbffff,2023-05-01,1,121.0
547543,891126d06dbffff,891126d06dbffff,2023-05-02,1,116.0
547544,891126d06dbffff,891126d06dbffff,2023-05-03,1,112.0
547545,891126d06dbffff,891126d06dbffff,2023-05-04,1,108.0
547546,891126d06dbffff,891126d06dbffff,2023-05-05,2,216.0
547547,891126d06dbffff,891126d06dbffff,2023-05-06,3,324.0
547548,891126d06dbffff,891126d06dbffff,2023-05-07,2,218.0
547549,891126d06dbffff,891126d06dbffff,2023-05-08,2,202.0
547550,891126d06dbffff,891126d06dbffff,2023-05-09,2,200.0
547551,891126d06dbffff,891126d06dbffff,2023-05-10,3,303.0
547552,891126d06dbffff,891126d06dbffff,2023-05-11,3,294.0
547553,891126d06dbffff,891126d06dbffff,2023-05-12,2,197.0
547554,891126d06dbffff,891126d06dbffff,2023-05-13,2,204.0
547555,891126d06dbffff,891126d06dbffff,2023-05-14,2,200.0
547556,891126d06dbffff,891126d06dbffff,2023-05-15,2,190.0
547557,891126d06dbffff,891126d06dbffff,2023-05-16,1,93.0
547558,891126d06dbffff,891126d06dbffff,2023-05-17,1,97.0
547559,891126d06dbffff,891126d06dbffff,2023-05-18,1,93.0
547560,891126d06dbffff,891126d06dbffff,2023-05-21,1,98.0
547561,891126d06dbffff,891126d06dbffff,2023-05-22,1,95.0
547562,891126d06dbffff,891126d06dbffff,2023-05-23,1,92.0
547563,891126d06dbffff,891126d06dbffff,2023-05-24,1,90.0
547564,891126d06dbffff,891126d06dbffff,2023-05-25,1,93.0
547565,891126d06dbffff,891126d06dbffff,2023-05-26,1,94.0
547566,891126d06dbffff,891126d06dbffff,2023-05-27,2,223.0
547567,891126d06dbffff,891126d06dbffff,2023-05-28,1,109.0
547568,891126d06dbffff,891126d06dbffff,2023-05-29,2,214.0
547569,891126d06dbffff,891126d06dbffff,2023-05-30,2,214.0
547570,891126d06dbffff,891126d06dbffff,2023-05-31,4,428.0
547647,891126d06dbffff,891126d316bffff,2023-05-01,2,242.0
547648,891126d06dbffff,891126d316bffff,2023-05-10,2,202.0
547649,891126d06dbffff,891126d316bffff,2023-05-12,2,198.0
547650,891126d06dbffff,891126d316bffff,2023-05-13,1,102.0
547651,891126d06dbffff,891126d316bffff,2023-05-15,2,190.0
547652,891126d06dbffff,891126d316bffff,2023-05-21,1,98.0
547653,891126d06dbffff,891126d316bffff,2023-05-22,1,95.0
547654,891126d06dbffff,891126d316bffff,2023-05-23,1,92.0
547655,891126d06dbffff,891126d316bffff,2023-05-24,2,180.0
547656,891126d06dbffff,891126d316bffff,2023-05-25,2,186.0
547657,891126d06dbffff,891126d316bffff,2023-05-31,1,107.0
547664,891126d06dbffff,891126d317bffff,2023-05-22,1,95.0
547665,891126d06dbffff,891126d317bffff,2023-05-24,1,90.0
547666,891126d06dbffff,891126d317bffff,2023-05-31,2,214.0
547667,891126d06dbffff,891126d3303ffff,2023-05-12,1,99.0
547668,891126d06dbffff,891126d3307ffff,2023-05-26,1,94.0
547669,891126d06dbffff,891126d3307ffff,2023-05-31,1,107.0
547670,891126d06dbffff,891126d3317ffff,2023-05-05,2,216.0
547671,891126d06dbffff,891126d3317ffff,2023-05-08,1,101.0
547672,891126d06dbffff,891126d3317ffff,2023-05-31,1,107.0
547673,891126d06dbffff,891126d3327ffff,2023-05-24,3,270.0
547674,891126d06dbffff,891126d3333ffff,2023-05-05,2,216.0
547675,891126d06dbffff,891126d3333ffff,2023-05-31,2,214.0
547676,891126d06dbffff,891126d3337ffff,2023-05-05,1,108.0
547677,891126d06dbffff,891126d3337ffff,2023-05-12,1,99.0
547678,891126d06dbffff,891126d3337ffff,2023-05-24,2,180.0
547679,891126d06dbffff,891126d3337ffff,2023-05-26,1,94.0
547680,891126d06dbffff,891126d3337ffff,2023-05-31,1,107.0
547681,891126d06dbffff,891126d3343ffff,2023-05-18,1,93.0
547682,891126d06dbffff,891126d338fffff,2023-05-05,1,108.0
547683,891126d06dbffff,891126d339bffff,2023-05-05,1,108.0
547684,891126d06dbffff,891126d339bffff,2023-05-19,1,94.0
547685,891126d06dbffff,891126d33a7ffff,2023-05-03,1,112.0
547686,891126d06dbffff,891126d33a7ffff,2023-05-04,1,108.0
547687,891126d06dbffff,891126d33a7ffff,2023-05-05,1,108.0
547688,891126d06dbffff,891126d33a7ffff,2023-05-06,1,108.0
547689,891126d06dbffff,891126d33a7ffff,2023-05-07,1,109.0
547690,891126d06dbffff,891126d33a7ffff,2023-05-09,1,100.0
547691,891126d06dbffff,891126d33a7ffff,2023-05-10,1,101.0
547692,891126d06dbffff,891126d33a7ffff,2023-05-11,4,392.0
547693,891126d06dbffff,891126d33a7ffff,2023-05-13,1,102.0
547694,891126d06dbffff,891126d33a7ffff,2023-05-15,2,191.0
547695,891126d06dbffff,891126d33a7ffff,2023-05-17,1,97.0
547696,891126d06dbffff,891126d33a7ffff,2023-05-18,1,93.0
547697,891126d06dbffff,891126d33a7ffff,2023-05-22,2,190.0
547698,891126d06dbffff,891126d33a7ffff,2023-05-23,2,184.0
547699,891126d06dbffff,891126d33a7ffff,2023-05-24,3,270.0
547700,891126d06dbffff,891126d33a7ffff,2023-05-25,2,186.0
547701,891126d06dbffff,891126d33a7ffff,2023-05-27,1,111.0
547702,891126d06dbffff,891126d33a7ffff,2023-05-31,3,322.0
547703,891126d06dbffff,891126d33abffff,2023-05-08,1,101.0
547704,891126d06dbffff,891126d33afffff,2023-05-24,2,180.0
547705,891126d06dbffff,891126d33b3ffff,2023-05-24,2,180.0
547706,891126d06dbffff,891126d33b3ffff,2023-05-25,2,186.0
547707,891126d06dbffff,891126d33b3ffff,2023-05-30,1,107.0
547708,891126d06dbffff,891126d33b3ffff,2023-05-31,1,107.0
547709,891126d06dbffff,891126d33b7ffff,2023-05-22,2,190.0
547710,891126d06dbffff,891126d33b7ffff,2023-05-24,1,90.0
547711,891126d06dbffff,891126d33b7ffff,2023-05-25,2,186.0
547712,891126d06dbffff,891126d33b7ffff,2023-05-31,1,107.0
547713,891126d06dbffff,891126d33bbffff,2023-05-31,2,214.0
597161,891126d1497ffff,891126d06cbffff,2023-05-10,1,101.0
597162,891126d1497ffff,891126d06cbffff,2023-05-17,1,97.0
597164,891126d1497ffff,891126d1483ffff,2023-05-12,1,99.0
597165,891126d1497ffff,891126d1483ffff,2023-05-14,1,100.0
597166,891126d1497ffff,891126d1483ffff,2023-05-17,2,194.0
597167,891126d1497ffff,891126d1483ffff,2023-05-24,2,180.0
597168,891126d1497ffff,891126d1483ffff,2023-05-31,2,214.0
597169,891126d1497ffff,891126d1487ffff,2023-05-08,3,303.0
597170,891126d1497ffff,891126d1487ffff,2023-05-10,1,101.0
597171,891126d1497ffff,891126d1487ffff,2023-05-24,2,180.0
597172,891126d1497ffff,891126d1487ffff,2023-05-25,1,93.0
597173,891126d1497ffff,891126d1487ffff,2023-05-31,1,107.0
597174,891126d1497ffff,891126d148fffff,2023-05-14,1,100.0
597175,891126d1497ffff,891126d148fffff,2023-05-17,2,194.0
597176,891126d1497ffff,891126d148fffff,2023-05-20,1,92.0
597177,891126d1497ffff,891126d148fffff,2023-05-24,1,90.0
597178,891126d1497ffff,891126d1493ffff,2023-05-17,2,194.0
597179,891126d1497ffff,891126d1497ffff,2023-05-01,6,725.0
597180,891126d1497ffff,891126d1497ffff,2023-05-02,8,928.0
597181,891126d1497ffff,891126d1497ffff,2023-05-03,9,1010.0
597182,891126d1497ffff,891126d1497ffff,2023-05-04,7,756.0
597183,891126d1497ffff,891126d1497ffff,2023-05-05,12,1298.0
597184,891126d1497ffff,891126d1497ffff,2023-05-06,5,540.0
597185,891126d1497ffff,891126d1497ffff,2023-05-07,10,1090.0
597186,891126d1497ffff,891126d1497ffff,2023-05-08,10,1010.0
597187,891126d1497ffff,891126d1497ffff,2023-05-09,9,899.0
597188,891126d1497ffff,891126d1497ffff,2023-05-10,9,910.0
597189,891126d1497ffff,891126d1497ffff,2023-05-11,11,1080.0
597190,891126d1497ffff,891126d1497ffff,2023-05-12,13,1284.0
597191,891126d1497ffff,891126d1497ffff,2023-05-13,3,306.0
597192,891126d1497ffff,891126d1497ffff,2023-05-14,5,501.0
597193,891126d1497ffff,891126d1497ffff,2023-05-15,6,572.0
597194,891126d1497ffff,891126d1497ffff,2023-05-16,10,930.0
597195,891126d1497ffff,891126d1497ffff,2023-05-17,16,1550.0
597196,891126d1497ffff,891126d1497ffff,2023-05-18,9,835.0
597197,891126d1497ffff,891126d1497ffff,2023-05-19,8,754.0
597198,891126d1497ffff,891126d1497ffff,2023-05-20,3,277.0
597199,891126d1497ffff,891126d1497ffff,2023-05-21,6,589.0
597200,891126d1497ffff,891126d1497ffff,2023-05-22,6,570.0
597201,891126d1497ffff,891126d1497ffff,2023-05-23,6,554.0
597202,891126d1497ffff,891126d1497ffff,2023-05-24,11,990.0
597203,891126d1497ffff,891126d1497ffff,2023-05-25,10,930.0
597204,891126d1497ffff,891126d1497ffff,2023-05-26,4,376.0
597205,891126d1497ffff,891126d1497ffff,2023-05-27,5,556.0
597206,891126d1497ffff,891126d1497ffff,2023-05-28,1,109.0
597207,891126d1497ffff,891126d1497ffff,2023-05-29,10,1068.0
597208,891126d1497ffff,891126d1497ffff,2023-05-30,6,644.0
597209,891126d1497ffff,891126d1497ffff,2023-05-31,9,966.0
597210,891126d1497ffff,891126d14a3ffff,2023-05-17,4,388.0
597212,891126d1497ffff,891126d14b7ffff,2023-05-17,3,291.0
597213,891126d1497ffff,891126d14bbffff,2023-05-17,1,97.0
597214,891126d1497ffff,891126d1593ffff,2023-05-25,1,93.0
597232,891126d1497ffff,891126d3037ffff,2023-05-26,1,94.0
597233,891126d1497ffff,891126d3063ffff,2023-05-23,1,92.0
597234,891126d1497ffff,891126d306bffff,2023-05-25,1,93.0
597237,891126d1497ffff,891126d3223ffff,2023-05-05,2,216.0
597238,891126d1497ffff,891126d322fffff,2023-05-01,2,242.0
597239,891126d1497ffff,891126d322fffff,2023-05-05,2,216.0
597240,891126d1497ffff,891126d322fffff,2023-05-09,1,100.0
597241,891126d1497ffff,891126d322fffff,2023-05-12,4,395.0
597242,891126d1497ffff,891126d322fffff,2023-05-17,1,97.0
597243,891126d1497ffff,891126d322fffff,2023-05-19,1,94.0
597244,891126d1497ffff,891126d322fffff,2023-05-22,1,95.0
597245,891126d1497ffff,891126d322fffff,2023-05-23,1,92.0
597246,891126d1497ffff,891126d322fffff,2023-05-26,1,94.0
597247,891126d1497ffff,891126d3233ffff,2023-05-01,1,121.0
597248,891126d1497ffff,891126d3233ffff,2023-05-05,2,216.0
597249,891126d1497ffff,891126d3233ffff,2023-05-21,1,98.0
597250,891126d1497ffff,891126d3237ffff,2023-05-08,1,101.0
597251,891126d1497ffff,891126d3237ffff,2023-05-09,1,100.0
597252,891126d1497ffff,891126d32b3ffff,2023-05-25,1,93.0
597253,891126d1497ffff,891126d330bffff,2023-05-07,3,327.0
597254,891126d1497ffff,891126d330bffff,2023-05-11,1,98.0
597255,891126d1497ffff,891126d330bffff,2023-05-14,1,100.0
597256,891126d1497ffff,891126d330bffff,2023-05-24,1,90.0
597257,891126d1497ffff,891126d330bffff,2023-05-25,1,93.0
597258,891126d1497ffff,891126d330fffff,2023-05-03,1,112.0
597259,891126d1497ffff,891126d330fffff,2023-05-07,1,109.0
597260,891126d1497ffff,891126d330fffff,2023-05-10,1,101.0
597261,891126d1497ffff,891126d330fffff,2023-05-11,1,98.0
597262,891126d1497ffff,891126d330fffff,2023-05-17,1,97.0
597263,891126d1497ffff,891126d330fffff,2023-05-24,2,180.0
597264,891126d1497ffff,891126d330fffff,2023-05-25,1,93.0
597265,891126d1497ffff,891126d3313ffff,2023-05-26,3,282.0
597266,891126d1497ffff,891126d3317ffff,2023-05-26,1,94.0
597267,891126d1497ffff,891126d331bffff,2023-05-05,1,108.0
597268,891126d1497ffff,891126d331bffff,2023-05-25,1,93.0
597269,891126d1497ffff,891126d331bffff,2023-05-26,4,376.0
597270,891126d1497ffff,891126d3327ffff,2023-05-07,1,109.0
597271,891126d1497ffff,891126d3327ffff,2023-05-10,2,202.0
597272,891126d1497ffff,891126d3327ffff,2023-05-25,1,93.0
597273,891126d1497ffff,891126d332fffff,2023-05-07,1,109.0
597274,891126d1497ffff,891126d332fffff,2023-05-25,1,93.0
597275,891126d1497ffff,891126d3343ffff,2023-05-02,3,348.0
597276,891126d1497ffff,891126d3343ffff,2023-05-07,2,218.0
597277,891126d1497ffff,891126d3343ffff,2023-05-11,1,98.0
597278,891126d1497ffff,891126d3347ffff,2023-05-24,1,90.0
597279,891126d1497ffff,891126d334bffff,2023-05-02,1,116.0
597280,891126d1497ffff,891126d334bffff,2023-05-17,1,97.0
597281,891126d1497ffff,891126d334fffff,2023-05-17,2,194.0
597282,891126d1497ffff,891126d3353ffff,2023-05-08,1,101.0
597283,891126d1497ffff,891126d3353ffff,2023-05-13,2,204.0
597284,891126d1497ffff,891126d3353ffff,2023-05-17,1,97.0
597285,891126d1497ffff,891126d3353ffff,2023-05-18,1,93.0
597286,891126d1497ffff,891126d3353ffff,2023-05-26,1,94.0
597287,891126d1497ffff,891126d3353ffff,2023-05-30,1,107.0
597288,891126d1497ffff,891126d3357ffff,2023-05-07,1,109.0
597289,891126d1497ffff,891126d3357ffff,2023-05-11,1,98.0
597290,891126d1497ffff,891126d3357ffff,2023-05-25,1,93.0
597291,891126d1497ffff,891126d3357ffff,2023-05-26,3,282.0
597292,891126d1497ffff,891126d335bffff,2023-05-01,1,121.0
597293,891126d1497ffff,891126d335bffff,2023-05-02,1,116.0
597294,891126d1497ffff,891126d335bffff,2023-05-07,4,436.0
597295,891126d1497ffff,891126d335bffff,2023-05-08,1,101.0
597296,891126d1497ffff,891126d335bffff,2023-05-09,1,100.0
597297,891126d1497ffff,891126d335bffff,2023-05-11,2,196.0
597298,891126d1497ffff,891126d335bffff,2023-05-17,2,194.0
597299,891126d1497ffff,891126d335bffff,2023-05-19,1,94.0
597300,891126d1497ffff,891126d335bffff,2023-05-22,1,95.0
597301,891126d1497ffff,891126d335bffff,2023-05-24,1,90.0
597302,891126d1497ffff,891126d335bffff,2023-05-25,3,279.0
597303,891126d1497ffff,891126d335bffff,2023-05-30,2,214.0
597304,891126d1497ffff,891126d335bffff,2023-05-31,7,752.0
597305,891126d1497ffff,891126d3367ffff,2023-05-07,2,218.0
597306,891126d1497ffff,891126d3367ffff,2023-05-24,1,90.0
597307,891126d1497ffff,891126d3367ffff,2023-05-25,1,93.0
597308,891126d1497ffff,891126d336bffff,2023-05-17,2,194.0
597309,891126d1497ffff,891126d3373ffff,2023-05-11,1,98.0
597310,891126d1497ffff,891126d3373ffff,2023-05-17,1,97.0
597311,891126d1497ffff,891126d3373ffff,2023-05-24,1,90.0
597312,891126d1497ffff,891126d3373ffff,2023-05-25,1,93.0
597313,891126d1497ffff,891126d3377ffff,2023-05-03,1,112.0
597314,891126d1497ffff,891126d3377ffff,2023-05-07,2,218.0
597315,891126d1497ffff,891126d3377ffff,2023-05-11,1,98.0
597316,891126d1497ffff,891126d3377ffff,2023-05-24,2,180.0
597317,891126d1497ffff,891126d337bffff,2023-05-17,1,97.0
597318,891126d1497ffff,891126d337bffff,2023-05-24,1,90.0
597319,891126d1497ffff,891126d338fffff,2023-05-26,2,188.0
597320,891126d1497ffff,891126d33c7ffff,2023-05-26,2,188.0
597321,891126d1497ffff,891126d33cfffff,2023-05-26,3,282.0
597322,891126d1497ffff,891126d33d7ffff,2023-05-26,2,188.0
597337,891126d14b3ffff,891126d14a3ffff,2023-05-22,1,95.0
597338,891126d14b3ffff,891126d14b3ffff,2023-05-01,1,121.0
597339,891126d14b3ffff,891126d14b3ffff,2023-05-03,1,112.0
597340,891126d14b3ffff,891126d14b3ffff,2023-05-04,2,216.0
597341,891126d14b3ffff,891126d14b3ffff,2023-05-05,2,216.0
597342,891126d14b3ffff,891126d14b3ffff,2023-05-10,1,101.0
597343,891126d14b3ffff,891126d14b3ffff,2023-05-11,1,98.0
597344,891126d14b3ffff,891126d14b3ffff,2023-05-12,1,99.0
597345,891126d14b3ffff,891126d14b3ffff,2023-05-20,1,92.0
597346,891126d14b3ffff,891126d14b3ffff,2023-05-21,2,196.0
597347,891126d14b3ffff,891126d14b3ffff,2023-05-22,1,95.0
597348,891126d14b3ffff,891126d14b3ffff,2023-05-24,1,90.0
597349,891126d14b3ffff,891126d14b3ffff,2023-05-25,2,186.0
597350,891126d14b3ffff,891126d14b3ffff,2023-05-26,1,94.0
597351,891126d14b3ffff,891126d14b3ffff,2023-05-28,1,109.0
