,ORIGIN_CODE_R9,DESTINATION_CODE_R9,DAY,NUMBER_OF_USERS,EXTRAPOLATED_NUMBER_OF_USERS
1797496,891126d06cbffff,891126d06cbffff,2023-05-31,2,214.0
1797515,891126d06cbffff,891126d06d3ffff,2023-05-13,1,102.0
1797516,891126d06cbffff,891126d06dbffff,2023-05-12,1,99.0
1797517,891126d06cbffff,891126d06dbffff,2023-05-21,1,98.0
1797536,891126d06cbffff,891126d314bffff,2023-05-14,1,100.0
1797537,891126d06cbffff,891126d316bffff,2023-05-08,1,101.0
1797538,891126d06cbffff,891126d316bffff,2023-05-10,1,101.0
1797539,891126d06cbffff,891126d316bffff,2023-05-24,1,90.0
1797541,891126d06cbffff,891126d3313ffff,2023-05-14,3,300.0
1797542,891126d06cbffff,891126d3313ffff,2023-05-19,1,94.0
1797543,891126d06cbffff,891126d3317ffff,2023-05-13,1,102.0
1797544,891126d06cbffff,891126d3327ffff,2023-05-04,1,108.0
1797545,891126d06cbffff,891126d3327ffff,2023-05-06,1,108.0
1797546,891126d06cbffff,891126d3327ffff,2023-05-07,1,109.0
1797547,891126d06cbffff,891126d3327ffff,2023-05-09,1,100.0
1797548,891126d06cbffff,891126d3327ffff,2023-05-10,1,101.0
1797549,891126d06cbffff,891126d3327ffff,2023-05-11,1,98.0
1797550,891126d06cbffff,891126d3327ffff,2023-05-14,1,100.0
1797551,891126d06cbffff,891126d3327ffff,2023-05-19,2,188.0
1797552,891126d06cbffff,891126d3333ffff,2023-05-19,1,94.0
1797553,891126d06cbffff,891126d3337ffff,2023-05-12,1,99.0
1797554,891126d06cbffff,891126d3337ffff,2023-05-23,1,92.0
1797555,891126d06cbffff,891126d338fffff,2023-05-13,1,102.0
1797556,891126d06cbffff,891126d338fffff,2023-05-14,2,200.0
1797557,891126d06cbffff,891126d3397ffff,2023-05-10,1,101.0
1797558,891126d06cbffff,891126d3397ffff,2023-05-14,1,100.0
1797867,891126d06d3ffff,891126d06c3ffff,2023-05-09,1,100.0
1797868,891126d06d3ffff,891126d06c3ffff,2023-05-19,1,94.0
1797871,891126d06d3ffff,891126d06d3ffff,2023-05-02,2,232.0
1797872,891126d06d3ffff,891126d06d3ffff,2023-05-03,3,336.0
1797873,891126d06d3ffff,891126d06d3ffff,2023-05-07,1,109.0
1797874,891126d06d3ffff,891126d06d3ffff,2023-05-09,4,400.0
1797875,891126d06d3ffff,891126d06d3ffff,2023-05-10,1,101.0
1797876,891126d06d3ffff,891126d06d3ffff,2023-05-11,2,196.0
1797877,891126d06d3ffff,891126d06d3ffff,2023-05-12,2,198.0
1797878,891126d06d3ffff,891126d06d3ffff,2023-05-19,2,188.0
1797879,891126d06d3ffff,891126d06d3ffff,2023-05-24,1,90.0
1797880,891126d06d3ffff,891126d06d3ffff,2023-05-27,1,111.0
1797886,891126d06d3ffff,891126d06dbffff,2023-05-03,1,112.0
1797887,891126d06d3ffff,891126d06dbffff,2023-05-09,1,100.0
1797891,891126d06d3ffff,891126d33a7ffff,2023-05-03,1,112.0
1797892,891126d06d3ffff,891126d33a7ffff,2023-05-09,1,100.0
1799074,891126d06dbffff,891126d06cbffff,2023-05-22,1,95.0
1799075,891126d06dbffff,891126d06cbffff,2023-05-24,1,90.0
1799076,891126d06dbffff,891126d06cbffff,2023-05-25,1,93.0
1799077,891126d06dbffff,891126d06d3ffff,2023-05-01,3,363.0
1799078,891126d06dbffff,891126d06d3ffff,2023-05-04,1,108.0
1799079,891126d06dbffff,891126d06d3ffff,2023-05-08,1,101.0
1799080,891126d06dbffff,891126d06d3ffff,2023-05-11,1,98.0
1799081,891126d06dbffff,891126d06d3ffff,2023-05-22,1,95.0
1799082,891126d06dbffff,891126d06d3ffff,2023-05-26,1,94.0
1799083,891126d06dbffff,891126d06dbffff,2023-05-01,2,242.0
1799084,891126d06dbffff,891126d06dbffff,2023-05-02,2,232.0
1799085,891126d06dbffff,891126d06dbffff,2023-05-03,1,112.0
1799086,891126d06dbffff,891126d06dbffff,2023-05-04,1,108.0
1799087,891126d06dbffff,891126d06dbffff,2023-05-06,2,216.0
1799088,891126d06dbffff,891126d06dbffff,2023-05-07,2,218.0
1799089,891126d06dbffff,891126d06dbffff,2023-05-08,4,404.0
1799090,891126d06dbffff,891126d06dbffff,2023-05-09,2,200.0
1799091,891126d06dbffff,891126d06dbffff,2023-05-10,3,304.0
1799092,891126d06dbffff,891126d06dbffff,2023-05-11,4,393.0
1799093,891126d06dbffff,891126d06dbffff,2023-05-12,3,297.0
1799094,891126d06dbffff,891126d06dbffff,2023-05-15,1,95.0
1799095,891126d06dbffff,891126d06dbffff,2023-05-16,1,93.0
1799096,891126d06dbffff,891126d06dbffff,2023-05-17,1,97.0
1799097,891126d06dbffff,891126d06dbffff,2023-05-18,2,185.0
1799098,891126d06dbffff,891126d06dbffff,2023-05-19,3,283.0
1799099,891126d06dbffff,891126d06dbffff,2023-05-20,1,92.0
1799100,891126d06dbffff,891126d06dbffff,2023-05-22,8,760.0
1799101,891126d06dbffff,891126d06dbffff,2023-05-23,5,460.0
1799102,891126d06dbffff,891126d06dbffff,2023-05-24,5,450.0
1799103,891126d06dbffff,891126d06dbffff,2023-05-25,5,465.0
1799104,891126d06dbffff,891126d06dbffff,2023-05-26,2,188.0
1799105,891126d06dbffff,891126d06dbffff,2023-05-27,2,223.0
1799106,891126d06dbffff,891126d06dbffff,2023-05-28,1,109.0
1799107,891126d06dbffff,891126d06dbffff,2023-05-29,1,107.0
1799108,891126d06dbffff,891126d06dbffff,2023-05-30,2,214.0
1799109,891126d06dbffff,891126d06dbffff,2023-05-31,4,429.0
1799134,891126d06dbffff,891126d3003ffff,2023-05-01,3,363.0
1799135,891126d06dbffff,891126d300bffff,2023-05-01,2,242.0
1799136,891126d06dbffff,891126d3023ffff,2023-05-01,2,242.0
1799137,891126d06dbffff,891126d3027ffff,2023-05-01,2,242.0
1799138,891126d06dbffff,891126d302bffff,2023-05-01,5,605.0
1799139,891126d06dbffff,891126d302fffff,2023-05-22,1,95.0
1799140,891126d06dbffff,891126d3037ffff,2023-05-01,1,121.0
1799141,891126d06dbffff,891126d3063ffff,2023-05-01,2,242.0
1799142,891126d06dbffff,891126d3073ffff,2023-05-01,4,484.0
1799143,891126d06dbffff,891126d3077ffff,2023-05-01,3,363.0
1799149,891126d06dbffff,891126d3147ffff,2023-05-22,1,95.0
1799150,891126d06dbffff,891126d314bffff,2023-05-24,2,180.0
1799151,891126d06dbffff,891126d314fffff,2023-05-22,1,95.0
1799152,891126d06dbffff,891126d3153ffff,2023-05-01,3,363.0
1799153,891126d06dbffff,891126d3157ffff,2023-05-01,2,242.0
1799158,891126d06dbffff,891126d316bffff,2023-05-01,3,363.0
1799159,891126d06dbffff,891126d316bffff,2023-05-04,2,216.0
1799160,891126d06dbffff,891126d316bffff,2023-05-07,2,218.0
1799161,891126d06dbffff,891126d316bffff,2023-05-15,2,190.0
1799162,891126d06dbffff,891126d316bffff,2023-05-22,4,380.0
1799163,891126d06dbffff,891126d316bffff,2023-05-26,2,188.0
1799170,891126d06dbffff,891126d317bffff,2023-05-22,1,95.0
1799171,891126d06dbffff,891126d31cbffff,2023-05-01,2,242.0
1799172,891126d06dbffff,891126d31cfffff,2023-05-01,1,121.0
1799173,891126d06dbffff,891126d3303ffff,2023-05-22,1,95.0
1799174,891126d06dbffff,891126d3303ffff,2023-05-25,1,93.0
1799175,891126d06dbffff,891126d3307ffff,2023-05-08,1,101.0
1799176,891126d06dbffff,891126d3307ffff,2023-05-24,1,90.0
1799177,891126d06dbffff,891126d3307ffff,2023-05-28,1,109.0
1799178,891126d06dbffff,891126d3317ffff,2023-05-22,1,95.0
1799179,891126d06dbffff,891126d3317ffff,2023-05-24,1,90.0
1799180,891126d06dbffff,891126d3317ffff,2023-05-25,1,93.0
1799181,891126d06dbffff,891126d3317ffff,2023-05-27,1,111.0
1799182,891126d06dbffff,891126d3333ffff,2023-05-01,1,121.0
1799183,891126d06dbffff,891126d3333ffff,2023-05-08,1,101.0
1799184,891126d06dbffff,891126d3333ffff,2023-05-22,1,95.0
1799185,891126d06dbffff,891126d3333ffff,2023-05-24,1,90.0
1799186,891126d06dbffff,891126d3333ffff,2023-05-27,1,111.0
1799187,891126d06dbffff,891126d3333ffff,2023-05-28,1,109.0
1799188,891126d06dbffff,891126d3337ffff,2023-05-08,1,101.0
1799189,891126d06dbffff,891126d3337ffff,2023-05-22,2,190.0
1799190,891126d06dbffff,891126d3337ffff,2023-05-24,1,90.0
1799191,891126d06dbffff,891126d3337ffff,2023-05-25,2,186.0
1799192,891126d06dbffff,891126d3337ffff,2023-05-27,1,111.0
1799193,891126d06dbffff,891126d3337ffff,2023-05-28,1,109.0
1799194,891126d06dbffff,891126d3343ffff,2023-05-18,2,186.0
1799195,891126d06dbffff,891126d3387ffff,2023-05-22,2,190.0
1799196,891126d06dbffff,891126d3387ffff,2023-05-24,1,90.0
1799197,891126d06dbffff,891126d3387ffff,2023-05-27,1,111.0
1799198,891126d06dbffff,891126d338bffff,2023-05-01,1,121.0
1799199,891126d06dbffff,891126d338fffff,2023-05-01,1,121.0
1799200,891126d06dbffff,891126d338fffff,2023-05-08,1,101.0
1799201,891126d06dbffff,891126d338fffff,2023-05-28,1,109.0
1799202,891126d06dbffff,891126d3393ffff,2023-05-22,1,95.0
1799203,891126d06dbffff,891126d3397ffff,2023-05-22,1,95.0
1799204,891126d06dbffff,891126d339bffff,2023-05-01,1,121.0
1799205,891126d06dbffff,891126d33a3ffff,2023-05-25,1,93.0
1799206,891126d06dbffff,891126d33a7ffff,2023-05-08,1,101.0
1799207,891126d06dbffff,891126d33a7ffff,2023-05-10,1,101.0
1799208,891126d06dbffff,891126d33a7ffff,2023-05-11,2,196.0
1799209,891126d06dbffff,891126d33a7ffff,2023-05-19,1,94.0
1799210,891126d06dbffff,891126d33a7ffff,2023-05-22,2,190.0
1799211,891126d06dbffff,891126d33a7ffff,2023-05-24,1,90.0
1799212,891126d06dbffff,891126d33a7ffff,2023-05-30,1,107.0
1799213,891126d06dbffff,891126d33a7ffff,2023-05-31,1,107.0
1799214,891126d06dbffff,891126d33abffff,2023-05-01,1,121.0
1799215,891126d06dbffff,891126d33abffff,2023-05-22,2,190.0
1799216,891126d06dbffff,891126d33abffff,2023-05-24,2,180.0
1799217,891126d06dbffff,891126d33abffff,2023-05-25,3,279.0
1799218,891126d06dbffff,891126d33abffff,2023-05-27,1,111.0
1799219,891126d06dbffff,891126d33afffff,2023-05-01,1,121.0
1799220,891126d06dbffff,891126d33afffff,2023-05-02,2,232.0
1799221,891126d06dbffff,891126d33afffff,2023-05-06,1,108.0
1799222,891126d06dbffff,891126d33afffff,2023-05-12,1,99.0
1799223,891126d06dbffff,891126d33afffff,2023-05-22,1,95.0
1799224,891126d06dbffff,891126d33afffff,2023-05-25,7,651.0
1799225,891126d06dbffff,891126d33afffff,2023-05-27,1,111.0
1799226,891126d06dbffff,891126d33afffff,2023-05-29,1,107.0
1799227,891126d06dbffff,891126d33afffff,2023-05-30,2,214.0
1799228,891126d06dbffff,891126d33b3ffff,2023-05-04,1,108.0
1799229,891126d06dbffff,891126d33b3ffff,2023-05-07,1,109.0
1799230,891126d06dbffff,891126d33b3ffff,2023-05-08,1,101.0
1799231,891126d06dbffff,891126d33b3ffff,2023-05-09,1,100.0
1799232,891126d06dbffff,891126d33b3ffff,2023-05-10,2,202.0
1799233,891126d06dbffff,891126d33b3ffff,2023-05-11,1,98.0
1799234,891126d06dbffff,891126d33b3ffff,2023-05-15,1,95.0
1799235,891126d06dbffff,891126d33b3ffff,2023-05-22,3,285.0
1799236,891126d06dbffff,891126d33b3ffff,2023-05-24,2,180.0
1799237,891126d06dbffff,891126d33b3ffff,2023-05-26,2,188.0
1799238,891126d06dbffff,891126d33b3ffff,2023-05-27,2,222.0
1799239,891126d06dbffff,891126d33b3ffff,2023-05-28,2,218.0
1799240,891126d06dbffff,891126d33b3ffff,2023-05-31,1,107.0
1799241,891126d06dbffff,891126d33b7ffff,2023-05-22,2,190.0
1799242,891126d06dbffff,891126d33bbffff,2023-05-08,2,202.0
