,ORIGIN_CODE_R9,DESTINATION_CODE_R9,DAY,NUMBER_OF_USERS,EXTRAPOLATED_NUMBER_OF_USERS
2535960,891126d06c3ffff,891126d06c3ffff,2023-05-01,12,1452.0
2535961,891126d06c3ffff,891126d06c3ffff,2023-05-02,18,2088.0
2535962,891126d06c3ffff,891126d06c3ffff,2023-05-03,16,1797.0
2535963,891126d06c3ffff,891126d06c3ffff,2023-05-04,20,2160.0
2535964,891126d06c3ffff,891126d06c3ffff,2023-05-05,19,2054.0
2535965,891126d06c3ffff,891126d06c3ffff,2023-05-06,16,1728.0
2535966,891126d06c3ffff,891126d06c3ffff,2023-05-07,10,1090.0
2535967,891126d06c3ffff,891126d06c3ffff,2023-05-08,26,2626.0
2535968,891126d06c3ffff,891126d06c3ffff,2023-05-09,20,1999.0
2535969,891126d06c3ffff,891126d06c3ffff,2023-05-10,10,1010.0
2535970,891126d06c3ffff,891126d06c3ffff,2023-05-11,15,1471.0
2535971,891126d06c3ffff,891126d06c3ffff,2023-05-12,12,1185.0
2535972,891126d06c3ffff,891126d06c3ffff,2023-05-13,10,1020.0
2535973,891126d06c3ffff,891126d06c3ffff,2023-05-14,10,1002.0
2535974,891126d06c3ffff,891126d06c3ffff,2023-05-15,10,954.0
2535975,891126d06c3ffff,891126d06c3ffff,2023-05-16,11,1023.0
2535976,891126d06c3ffff,891126d06c3ffff,2023-05-17,7,679.0
2535977,891126d06c3ffff,891126d06c3ffff,2023-05-18,12,1113.0
2535978,891126d06c3ffff,891126d06c3ffff,2023-05-19,13,1224.0
2535979,891126d06c3ffff,891126d06c3ffff,2023-05-20,7,646.0
2535980,891126d06c3ffff,891126d06c3ffff,2023-05-21,7,686.0
2535981,891126d06c3ffff,891126d06c3ffff,2023-05-22,8,760.0
2535982,891126d06c3ffff,891126d06c3ffff,2023-05-23,10,923.0
2535983,891126d06c3ffff,891126d06c3ffff,2023-05-24,9,810.0
2535984,891126d06c3ffff,891126d06c3ffff,2023-05-25,17,1581.0
2535985,891126d06c3ffff,891126d06c3ffff,2023-05-26,7,658.0
2535986,891126d06c3ffff,891126d06c3ffff,2023-05-27,10,1111.0
2535987,891126d06c3ffff,891126d06c3ffff,2023-05-28,6,656.0
2535988,891126d06c3ffff,891126d06c3ffff,2023-05-29,10,1069.0
2535989,891126d06c3ffff,891126d06c3ffff,2023-05-30,10,1073.0
2535990,891126d06c3ffff,891126d06c3ffff,2023-05-31,4,429.0
2536007,891126d06c3ffff,891126d06cbffff,2023-05-04,1,108.0
2536008,891126d06c3ffff,891126d06cbffff,2023-05-05,2,216.0
2536009,891126d06c3ffff,891126d06cbffff,2023-05-06,1,108.0
2536010,891126d06c3ffff,891126d06cbffff,2023-05-07,1,109.0
2536011,891126d06c3ffff,891126d06cbffff,2023-05-08,2,202.0
2536012,891126d06c3ffff,891126d06cbffff,2023-05-10,1,101.0
2536013,891126d06c3ffff,891126d06cbffff,2023-05-11,1,98.0
2536014,891126d06c3ffff,891126d06cbffff,2023-05-14,1,100.0
2536015,891126d06c3ffff,891126d06cbffff,2023-05-23,1,92.0
2536016,891126d06c3ffff,891126d06cbffff,2023-05-26,1,94.0
2536037,891126d06c3ffff,891126d06d3ffff,2023-05-01,1,121.0
2536038,891126d06c3ffff,891126d06d3ffff,2023-05-03,3,336.0
2536039,891126d06c3ffff,891126d06d3ffff,2023-05-04,3,324.0
2536040,891126d06c3ffff,891126d06d3ffff,2023-05-05,4,432.0
2536041,891126d06c3ffff,891126d06d3ffff,2023-05-06,1,108.0
2536042,891126d06c3ffff,891126d06d3ffff,2023-05-08,1,101.0
2536043,891126d06c3ffff,891126d06d3ffff,2023-05-09,4,400.0
2536044,891126d06c3ffff,891126d06d3ffff,2023-05-10,1,101.0
2536045,891126d06c3ffff,891126d06d3ffff,2023-05-11,1,98.0
2536046,891126d06c3ffff,891126d06d3ffff,2023-05-12,1,99.0
2536047,891126d06c3ffff,891126d06d3ffff,2023-05-13,4,408.0
2536048,891126d06c3ffff,891126d06d3ffff,2023-05-14,1,100.0
2536049,891126d06c3ffff,891126d06d3ffff,2023-05-15,2,190.0
2536050,891126d06c3ffff,891126d06d3ffff,2023-05-16,2,186.0
2536051,891126d06c3ffff,891126d06d3ffff,2023-05-17,1,97.0
2536052,891126d06c3ffff,891126d06d3ffff,2023-05-19,1,94.0
2536053,891126d06c3ffff,891126d06d3ffff,2023-05-21,1,98.0
2536054,891126d06c3ffff,891126d06d3ffff,2023-05-22,1,95.0
2536055,891126d06c3ffff,891126d06d3ffff,2023-05-23,5,460.0
2536056,891126d06c3ffff,891126d06d3ffff,2023-05-24,1,90.0
2536057,891126d06c3ffff,891126d06d3ffff,2023-05-25,2,186.0
2536058,891126d06c3ffff,891126d06d3ffff,2023-05-26,1,94.0
2536059,891126d06c3ffff,891126d06d3ffff,2023-05-28,1,109.0
2536060,891126d06c3ffff,891126d06d3ffff,2023-05-29,1,107.0
2536061,891126d06c3ffff,891126d06d3ffff,2023-05-31,1,107.0
2536079,891126d06c3ffff,891126d06dbffff,2023-05-01,4,484.0
2536080,891126d06c3ffff,891126d06dbffff,2023-05-03,1,112.0
2536081,891126d06c3ffff,891126d06dbffff,2023-05-04,5,540.0
2536082,891126d06c3ffff,891126d06dbffff,2023-05-05,4,432.0
2536083,891126d06c3ffff,891126d06dbffff,2023-05-06,2,216.0
2536084,891126d06c3ffff,891126d06dbffff,2023-05-07,1,109.0
2536085,891126d06c3ffff,891126d06dbffff,2023-05-08,2,202.0
2536086,891126d06c3ffff,891126d06dbffff,2023-05-09,3,300.0
2536087,891126d06c3ffff,891126d06dbffff,2023-05-10,1,101.0
2536088,891126d06c3ffff,891126d06dbffff,2023-05-11,1,98.0
2536089,891126d06c3ffff,891126d06dbffff,2023-05-12,2,198.0
2536090,891126d06c3ffff,891126d06dbffff,2023-05-13,2,204.0
2536091,891126d06c3ffff,891126d06dbffff,2023-05-15,1,95.0
2536092,891126d06c3ffff,891126d06dbffff,2023-05-16,1,93.0
2536093,891126d06c3ffff,891126d06dbffff,2023-05-17,1,97.0
2536094,891126d06c3ffff,891126d06dbffff,2023-05-19,1,94.0
2536095,891126d06c3ffff,891126d06dbffff,2023-05-21,3,294.0
2536096,891126d06c3ffff,891126d06dbffff,2023-05-24,1,90.0
2536097,891126d06c3ffff,891126d06dbffff,2023-05-27,4,444.0
2536098,891126d06c3ffff,891126d06dbffff,2023-05-28,1,109.0
2536099,891126d06c3ffff,891126d06dbffff,2023-05-29,1,107.0
2536185,891126d06c3ffff,891126d14a3ffff,2023-05-27,1,111.0
2536361,891126d06c3ffff,891126d300bffff,2023-05-05,1,108.0
2536362,891126d06c3ffff,891126d300bffff,2023-05-11,1,98.0
2536363,891126d06c3ffff,891126d3023ffff,2023-05-28,1,109.0
2536364,891126d06c3ffff,891126d302bffff,2023-05-21,1,98.0
2536365,891126d06c3ffff,891126d3033ffff,2023-05-28,1,109.0
2536366,891126d06c3ffff,891126d3063ffff,2023-05-07,1,109.0
2536367,891126d06c3ffff,891126d3063ffff,2023-05-23,1,92.0
2536368,891126d06c3ffff,891126d3067ffff,2023-05-13,1,102.0
2536369,891126d06c3ffff,891126d3067ffff,2023-05-15,2,190.0
2536370,891126d06c3ffff,891126d3067ffff,2023-05-21,1,98.0
2536371,891126d06c3ffff,891126d3067ffff,2023-05-28,1,109.0
2536372,891126d06c3ffff,891126d306bffff,2023-05-12,1,99.0
2536373,891126d06c3ffff,891126d306bffff,2023-05-13,1,102.0
2536374,891126d06c3ffff,891126d306bffff,2023-05-18,1,93.0
2536375,891126d06c3ffff,891126d3073ffff,2023-05-06,1,108.0
2536376,891126d06c3ffff,891126d307bffff,2023-05-13,1,102.0
2536404,891126d06c3ffff,891126d3143ffff,2023-05-21,1,98.0
2536405,891126d06c3ffff,891126d3147ffff,2023-05-01,1,121.0
2536406,891126d06c3ffff,891126d3147ffff,2023-05-02,1,116.0
2536407,891126d06c3ffff,891126d3147ffff,2023-05-03,1,112.0
2536408,891126d06c3ffff,891126d3147ffff,2023-05-04,2,216.0
2536409,891126d06c3ffff,891126d3147ffff,2023-05-05,1,108.0
2536410,891126d06c3ffff,891126d3147ffff,2023-05-11,1,98.0
2536411,891126d06c3ffff,891126d3147ffff,2023-05-13,1,102.0
2536412,891126d06c3ffff,891126d3147ffff,2023-05-16,1,93.0
2536413,891126d06c3ffff,891126d3147ffff,2023-05-17,1,97.0
2536414,891126d06c3ffff,891126d3147ffff,2023-05-20,1,92.0
2536415,891126d06c3ffff,891126d3147ffff,2023-05-21,4,392.0
2536416,891126d06c3ffff,891126d3147ffff,2023-05-22,1,95.0
2536417,891126d06c3ffff,891126d3147ffff,2023-05-24,2,180.0
2536418,891126d06c3ffff,891126d3147ffff,2023-05-25,2,186.0
2536419,891126d06c3ffff,891126d3147ffff,2023-05-27,1,111.0
2536420,891126d06c3ffff,891126d3147ffff,2023-05-31,1,107.0
2536421,891126d06c3ffff,891126d314bffff,2023-05-24,1,90.0
2536422,891126d06c3ffff,891126d314fffff,2023-05-04,1,108.0
2536423,891126d06c3ffff,891126d314fffff,2023-05-15,1,95.0
2536424,891126d06c3ffff,891126d314fffff,2023-05-21,1,98.0
2536425,891126d06c3ffff,891126d3157ffff,2023-05-09,1,100.0
2536426,891126d06c3ffff,891126d3157ffff,2023-05-24,1,90.0
2536427,891126d06c3ffff,891126d315bffff,2023-05-11,1,98.0
2536440,891126d06c3ffff,891126d316bffff,2023-05-04,1,108.0
2536441,891126d06c3ffff,891126d316bffff,2023-05-08,1,101.0
2536442,891126d06c3ffff,891126d316bffff,2023-05-09,1,100.0
2536443,891126d06c3ffff,891126d316bffff,2023-05-10,1,101.0
2536444,891126d06c3ffff,891126d316bffff,2023-05-11,1,98.0
2536445,891126d06c3ffff,891126d316bffff,2023-05-16,1,93.0
2536446,891126d06c3ffff,891126d316bffff,2023-05-17,1,97.0
2536447,891126d06c3ffff,891126d316bffff,2023-05-23,1,92.0
2536448,891126d06c3ffff,891126d316bffff,2023-05-28,1,109.0
2536468,891126d06c3ffff,891126d317bffff,2023-05-04,1,108.0
2536469,891126d06c3ffff,891126d317bffff,2023-05-05,1,108.0
2536470,891126d06c3ffff,891126d317bffff,2023-05-11,1,98.0
2536471,891126d06c3ffff,891126d317bffff,2023-05-13,2,204.0
2536487,891126d06c3ffff,891126d3233ffff,2023-05-12,1,99.0
2536488,891126d06c3ffff,891126d3233ffff,2023-05-27,1,111.0
2536489,891126d06c3ffff,891126d32a7ffff,2023-05-12,1,99.0
2536490,891126d06c3ffff,891126d32b3ffff,2023-05-13,2,204.0
2536491,891126d06c3ffff,891126d32b7ffff,2023-05-13,1,102.0
2536492,891126d06c3ffff,891126d3303ffff,2023-05-04,1,108.0
2536493,891126d06c3ffff,891126d3303ffff,2023-05-08,1,101.0
2536494,891126d06c3ffff,891126d3303ffff,2023-05-10,1,101.0
2536495,891126d06c3ffff,891126d3303ffff,2023-05-11,2,196.0
2536496,891126d06c3ffff,891126d3303ffff,2023-05-12,1,99.0
2536497,891126d06c3ffff,891126d3303ffff,2023-05-19,2,188.0
2536498,891126d06c3ffff,891126d3303ffff,2023-05-21,3,294.0
2536499,891126d06c3ffff,891126d3307ffff,2023-05-03,2,224.0
2536500,891126d06c3ffff,891126d3307ffff,2023-05-05,1,108.0
2536501,891126d06c3ffff,891126d3307ffff,2023-05-06,1,108.0
2536502,891126d06c3ffff,891126d3307ffff,2023-05-08,1,101.0
2536503,891126d06c3ffff,891126d3307ffff,2023-05-09,3,300.0
2536504,891126d06c3ffff,891126d3307ffff,2023-05-11,1,98.0
2536505,891126d06c3ffff,891126d3307ffff,2023-05-15,1,95.0
2536506,891126d06c3ffff,891126d3307ffff,2023-05-16,2,186.0
2536507,891126d06c3ffff,891126d3307ffff,2023-05-17,1,97.0
2536508,891126d06c3ffff,891126d3307ffff,2023-05-19,1,94.0
2536509,891126d06c3ffff,891126d3307ffff,2023-05-22,1,95.0
2536510,891126d06c3ffff,891126d3307ffff,2023-05-24,1,90.0
2536511,891126d06c3ffff,891126d3307ffff,2023-05-25,1,93.0
2536512,891126d06c3ffff,891126d3307ffff,2023-05-29,1,107.0
2536513,891126d06c3ffff,891126d3307ffff,2023-05-30,1,107.0
2536514,891126d06c3ffff,891126d330fffff,2023-05-04,1,108.0
2536515,891126d06c3ffff,891126d330fffff,2023-05-05,1,108.0
2536516,891126d06c3ffff,891126d330fffff,2023-05-08,1,101.0
2536517,891126d06c3ffff,891126d330fffff,2023-05-11,1,98.0
2536518,891126d06c3ffff,891126d330fffff,2023-05-12,3,297.0
2536519,891126d06c3ffff,891126d330fffff,2023-05-15,1,95.0
2536520,891126d06c3ffff,891126d330fffff,2023-05-16,1,93.0
2536521,891126d06c3ffff,891126d330fffff,2023-05-21,1,98.0
2536522,891126d06c3ffff,891126d330fffff,2023-05-26,1,94.0
2536523,891126d06c3ffff,891126d330fffff,2023-05-29,1,107.0
2536524,891126d06c3ffff,891126d3313ffff,2023-05-02,2,232.0
2536525,891126d06c3ffff,891126d3313ffff,2023-05-04,1,108.0
2536526,891126d06c3ffff,891126d3313ffff,2023-05-06,1,108.0
2536527,891126d06c3ffff,891126d3313ffff,2023-05-07,1,109.0
2536528,891126d06c3ffff,891126d3313ffff,2023-05-08,1,101.0
2536529,891126d06c3ffff,891126d3313ffff,2023-05-09,2,200.0
2536530,891126d06c3ffff,891126d3313ffff,2023-05-11,1,98.0
2536531,891126d06c3ffff,891126d3313ffff,2023-05-12,2,198.0
2536532,891126d06c3ffff,891126d3313ffff,2023-05-13,1,102.0
2536533,891126d06c3ffff,891126d3313ffff,2023-05-15,1,95.0
2536534,891126d06c3ffff,891126d3313ffff,2023-05-16,3,279.0
2536535,891126d06c3ffff,891126d3313ffff,2023-05-19,2,188.0
2536536,891126d06c3ffff,891126d3313ffff,2023-05-21,1,98.0
2536537,891126d06c3ffff,891126d3313ffff,2023-05-22,1,95.0
2536538,891126d06c3ffff,891126d3313ffff,2023-05-23,1,92.0
2536539,891126d06c3ffff,891126d3317ffff,2023-05-02,4,464.0
2536540,891126d06c3ffff,891126d3317ffff,2023-05-03,1,112.0
2536541,891126d06c3ffff,891126d3317ffff,2023-05-04,1,108.0
2536542,891126d06c3ffff,891126d3317ffff,2023-05-08,2,202.0
2536543,891126d06c3ffff,891126d3317ffff,2023-05-09,2,200.0
2536544,891126d06c3ffff,891126d331bffff,2023-05-07,1,109.0
2536545,891126d06c3ffff,891126d331bffff,2023-05-12,1,99.0
2536546,891126d06c3ffff,891126d331bffff,2023-05-25,1,93.0
2536547,891126d06c3ffff,891126d331bffff,2023-05-28,1,109.0
2536548,891126d06c3ffff,891126d3323ffff,2023-05-04,1,108.0
2536549,891126d06c3ffff,891126d3323ffff,2023-05-23,2,184.0
2536550,891126d06c3ffff,891126d3327ffff,2023-05-02,1,116.0
2536551,891126d06c3ffff,891126d3327ffff,2023-05-05,1,108.0
2536552,891126d06c3ffff,891126d3327ffff,2023-05-09,3,300.0
2536553,891126d06c3ffff,891126d3327ffff,2023-05-10,1,101.0
2536554,891126d06c3ffff,891126d3327ffff,2023-05-12,1,99.0
2536555,891126d06c3ffff,891126d3327ffff,2023-05-13,1,102.0
2536556,891126d06c3ffff,891126d3327ffff,2023-05-14,1,100.0
2536557,891126d06c3ffff,891126d3327ffff,2023-05-17,1,97.0
2536558,891126d06c3ffff,891126d332bffff,2023-05-27,1,111.0
2536559,891126d06c3ffff,891126d332fffff,2023-05-02,1,116.0
2536560,891126d06c3ffff,891126d332fffff,2023-05-09,4,400.0
2536561,891126d06c3ffff,891126d332fffff,2023-05-10,1,101.0
2536562,891126d06c3ffff,891126d332fffff,2023-05-11,3,294.0
2536563,891126d06c3ffff,891126d332fffff,2023-05-12,2,197.0
2536564,891126d06c3ffff,891126d332fffff,2023-05-13,1,102.0
2536565,891126d06c3ffff,891126d332fffff,2023-05-14,2,200.0
2536566,891126d06c3ffff,891126d332fffff,2023-05-16,1,93.0
2536567,891126d06c3ffff,891126d332fffff,2023-05-23,2,184.0
2536568,891126d06c3ffff,891126d332fffff,2023-05-27,3,333.0
2536569,891126d06c3ffff,891126d3333ffff,2023-05-05,1,108.0
2536570,891126d06c3ffff,891126d3333ffff,2023-05-06,1,108.0
2536571,891126d06c3ffff,891126d3333ffff,2023-05-07,1,109.0
2536572,891126d06c3ffff,891126d3333ffff,2023-05-08,1,101.0
2536573,891126d06c3ffff,891126d3333ffff,2023-05-12,1,99.0
2536574,891126d06c3ffff,891126d3333ffff,2023-05-23,1,92.0
2536575,891126d06c3ffff,891126d3333ffff,2023-05-24,2,180.0
2536576,891126d06c3ffff,891126d3333ffff,2023-05-25,1,93.0
2536577,891126d06c3ffff,891126d3333ffff,2023-05-30,1,107.0
2536578,891126d06c3ffff,891126d3337ffff,2023-05-04,1,108.0
2536579,891126d06c3ffff,891126d3337ffff,2023-05-09,4,400.0
2536580,891126d06c3ffff,891126d3337ffff,2023-05-10,1,101.0
2536581,891126d06c3ffff,891126d3337ffff,2023-05-12,1,99.0
2536582,891126d06c3ffff,891126d3337ffff,2023-05-14,2,200.0
2536583,891126d06c3ffff,891126d3337ffff,2023-05-15,1,95.0
2536584,891126d06c3ffff,891126d3337ffff,2023-05-18,1,93.0
2536585,891126d06c3ffff,891126d3337ffff,2023-05-21,1,98.0
2536586,891126d06c3ffff,891126d3337ffff,2023-05-26,1,94.0
2536587,891126d06c3ffff,891126d3337ffff,2023-05-27,1,111.0
2536588,891126d06c3ffff,891126d3337ffff,2023-05-28,1,109.0
2536589,891126d06c3ffff,891126d333bffff,2023-05-04,2,216.0
2536590,891126d06c3ffff,891126d333bffff,2023-05-08,1,101.0
2536591,891126d06c3ffff,891126d333bffff,2023-05-18,1,93.0
2536592,891126d06c3ffff,891126d333bffff,2023-05-21,2,196.0
2536593,891126d06c3ffff,891126d333bffff,2023-05-26,1,94.0
2536594,891126d06c3ffff,891126d3363ffff,2023-05-12,1,99.0
2536595,891126d06c3ffff,891126d3363ffff,2023-05-27,1,111.0
2536596,891126d06c3ffff,891126d3367ffff,2023-05-25,1,93.0
2536597,891126d06c3ffff,891126d3367ffff,2023-05-27,1,111.0
2536598,891126d06c3ffff,891126d3373ffff,2023-05-27,1,111.0
2536599,891126d06c3ffff,891126d3377ffff,2023-05-08,1,101.0
2536600,891126d06c3ffff,891126d3377ffff,2023-05-12,1,99.0
2536601,891126d06c3ffff,891126d3377ffff,2023-05-21,1,98.0
2536602,891126d06c3ffff,891126d3377ffff,2023-05-25,1,93.0
2536603,891126d06c3ffff,891126d3377ffff,2023-05-27,1,111.0
2536604,891126d06c3ffff,891126d3383ffff,2023-05-01,1,121.0
2536605,891126d06c3ffff,891126d3383ffff,2023-05-10,1,101.0
2536606,891126d06c3ffff,891126d3383ffff,2023-05-21,1,98.0
2536607,891126d06c3ffff,891126d3383ffff,2023-05-22,1,95.0
2536608,891126d06c3ffff,891126d3387ffff,2023-05-13,1,102.0
2536609,891126d06c3ffff,891126d3387ffff,2023-05-16,1,93.0
2536610,891126d06c3ffff,891126d3387ffff,2023-05-21,2,196.0
2536611,891126d06c3ffff,891126d338bffff,2023-05-22,1,95.0
2536612,891126d06c3ffff,891126d338bffff,2023-05-25,1,93.0
2536613,891126d06c3ffff,891126d338bffff,2023-05-28,1,109.0
2536614,891126d06c3ffff,891126d338fffff,2023-05-04,1,108.0
2536615,891126d06c3ffff,891126d338fffff,2023-05-06,3,324.0
2536616,891126d06c3ffff,891126d338fffff,2023-05-09,1,100.0
2536617,891126d06c3ffff,891126d338fffff,2023-05-11,2,196.0
2536618,891126d06c3ffff,891126d338fffff,2023-05-15,2,190.0
2536619,891126d06c3ffff,891126d338fffff,2023-05-16,1,93.0
2536620,891126d06c3ffff,891126d338fffff,2023-05-17,1,97.0
2536621,891126d06c3ffff,891126d338fffff,2023-05-21,1,98.0
2536622,891126d06c3ffff,891126d338fffff,2023-05-24,2,180.0
2536623,891126d06c3ffff,891126d338fffff,2023-05-25,1,93.0
2536624,891126d06c3ffff,891126d338fffff,2023-05-30,1,107.0
2536625,891126d06c3ffff,891126d3393ffff,2023-05-06,1,108.0
2536626,891126d06c3ffff,891126d3393ffff,2023-05-21,1,98.0
2536627,891126d06c3ffff,891126d3393ffff,2023-05-22,1,95.0
2536628,891126d06c3ffff,891126d339bffff,2023-05-01,2,242.0
2536629,891126d06c3ffff,891126d339bffff,2023-05-22,1,95.0
2536630,891126d06c3ffff,891126d339bffff,2023-05-23,1,92.0
2536631,891126d06c3ffff,891126d33a3ffff,2023-05-06,1,108.0
2536632,891126d06c3ffff,891126d33a3ffff,2023-05-12,1,99.0
2536633,891126d06c3ffff,891126d33a7ffff,2023-05-01,1,121.0
2536634,891126d06c3ffff,891126d33a7ffff,2023-05-02,1,116.0
2536635,891126d06c3ffff,891126d33a7ffff,2023-05-04,2,216.0
2536636,891126d06c3ffff,891126d33a7ffff,2023-05-05,2,216.0
2536637,891126d06c3ffff,891126d33a7ffff,2023-05-06,1,108.0
2536638,891126d06c3ffff,891126d33a7ffff,2023-05-09,2,200.0
2536639,891126d06c3ffff,891126d33a7ffff,2023-05-10,1,101.0
2536640,891126d06c3ffff,891126d33a7ffff,2023-05-14,1,100.0
2536641,891126d06c3ffff,891126d33a7ffff,2023-05-15,3,285.0
2536642,891126d06c3ffff,891126d33a7ffff,2023-05-16,2,186.0
2536643,891126d06c3ffff,891126d33a7ffff,2023-05-17,2,194.0
2536644,891126d06c3ffff,891126d33a7ffff,2023-05-21,2,196.0
2536645,891126d06c3ffff,891126d33a7ffff,2023-05-23,1,92.0
2536646,891126d06c3ffff,891126d33a7ffff,2023-05-24,2,180.0
2536647,891126d06c3ffff,891126d33a7ffff,2023-05-27,1,111.0
2536648,891126d06c3ffff,891126d33a7ffff,2023-05-28,2,218.0
2536649,891126d06c3ffff,891126d33a7ffff,2023-05-29,2,214.0
2536650,891126d06c3ffff,891126d33a7ffff,2023-05-30,1,107.0
2536651,891126d06c3ffff,891126d33abffff,2023-05-02,1,116.0
2536652,891126d06c3ffff,891126d33abffff,2023-05-03,3,336.0
2536653,891126d06c3ffff,891126d33abffff,2023-05-04,1,108.0
2536654,891126d06c3ffff,891126d33abffff,2023-05-06,1,108.0
2536655,891126d06c3ffff,891126d33abffff,2023-05-21,1,98.0
2536656,891126d06c3ffff,891126d33abffff,2023-05-23,1,92.0
2536657,891126d06c3ffff,891126d33afffff,2023-05-04,1,108.0
2536658,891126d06c3ffff,891126d33afffff,2023-05-05,1,108.0
2536659,891126d06c3ffff,891126d33afffff,2023-05-06,2,216.0
2536660,891126d06c3ffff,891126d33afffff,2023-05-10,1,101.0
2536661,891126d06c3ffff,891126d33afffff,2023-05-12,1,99.0
2536662,891126d06c3ffff,891126d33afffff,2023-05-14,1,100.0
2536663,891126d06c3ffff,891126d33afffff,2023-05-15,2,190.0
2536664,891126d06c3ffff,891126d33afffff,2023-05-16,1,93.0
2536665,891126d06c3ffff,891126d33afffff,2023-05-25,2,186.0
2536666,891126d06c3ffff,891126d33afffff,2023-05-28,1,109.0
2536667,891126d06c3ffff,891126d33afffff,2023-05-29,2,214.0
2536668,891126d06c3ffff,891126d33afffff,2023-05-30,1,107.0
2536669,891126d06c3ffff,891126d33b3ffff,2023-05-11,1,98.0
2536670,891126d06c3ffff,891126d33b3ffff,2023-05-13,1,102.0
2536671,891126d06c3ffff,891126d33b3ffff,2023-05-21,3,294.0
2536672,891126d06c3ffff,891126d33b7ffff,2023-05-12,1,99.0
2536673,891126d06c3ffff,891126d33bbffff,2023-05-03,2,224.0
2536674,891126d06c3ffff,891126d33bbffff,2023-05-06,3,324.0
2536675,891126d06c3ffff,891126d33bbffff,2023-05-08,2,202.0
2536676,891126d06c3ffff,891126d33bbffff,2023-05-11,1,98.0
2536677,891126d06c3ffff,891126d33bbffff,2023-05-15,2,190.0
2536678,891126d06c3ffff,891126d33bbffff,2023-05-16,3,279.0
2536679,891126d06c3ffff,891126d33bbffff,2023-05-21,1,98.0
2536680,891126d06c3ffff,891126d33c3ffff,2023-05-12,1,99.0
2536681,891126d06c3ffff,891126d33c7ffff,2023-05-12,2,198.0
2536682,891126d06c3ffff,891126d33c7ffff,2023-05-17,2,194.0
2536683,891126d06c3ffff,891126d33c7ffff,2023-05-28,2,218.0
2536684,891126d06c3ffff,891126d33cfffff,2023-05-25,1,93.0
2536685,891126d06c3ffff,891126d33d3ffff,2023-05-12,3,297.0
2536686,891126d06c3ffff,891126d33d7ffff,2023-05-01,2,242.0
2536687,891126d06c3ffff,891126d33d7ffff,2023-05-10,1,101.0
2536688,891126d06c3ffff,891126d33d7ffff,2023-05-16,1,93.0
2536689,891126d06c3ffff,891126d33d7ffff,2023-05-17,2,194.0
2536690,891126d06c3ffff,891126d33d7ffff,2023-05-28,1,109.0
2538386,891126d06cbffff,891126d06c3ffff,2023-05-02,1,116.0
2538387,891126d06cbffff,891126d06c3ffff,2023-05-06,1,108.0
2538388,891126d06cbffff,891126d06c3ffff,2023-05-07,1,109.0
2538389,891126d06cbffff,891126d06c3ffff,2023-05-08,1,101.0
2538390,891126d06cbffff,891126d06c3ffff,2023-05-09,3,300.0
2538391,891126d06cbffff,891126d06c3ffff,2023-05-10,1,101.0
2538392,891126d06cbffff,891126d06c3ffff,2023-05-12,2,198.0
2538393,891126d06cbffff,891126d06c3ffff,2023-05-13,1,102.0
2538394,891126d06cbffff,891126d06c3ffff,2023-05-14,1,100.0
2538395,891126d06cbffff,891126d06c3ffff,2023-05-15,2,191.0
2538396,891126d06cbffff,891126d06c3ffff,2023-05-17,1,97.0
2538397,891126d06cbffff,891126d06c3ffff,2023-05-18,1,93.0
2538398,891126d06cbffff,891126d06c3ffff,2023-05-22,2,190.0
2538399,891126d06cbffff,891126d06c3ffff,2023-05-25,3,279.0
2538400,891126d06cbffff,891126d06c3ffff,2023-05-29,1,107.0
2538401,891126d06cbffff,891126d06cbffff,2023-05-02,4,464.0
2538402,891126d06cbffff,891126d06cbffff,2023-05-03,3,337.0
2538403,891126d06cbffff,891126d06cbffff,2023-05-04,6,648.0
2538404,891126d06cbffff,891126d06cbffff,2023-05-05,4,432.0
2538405,891126d06cbffff,891126d06cbffff,2023-05-06,5,540.0
2538406,891126d06cbffff,891126d06cbffff,2023-05-07,6,654.0
2538407,891126d06cbffff,891126d06cbffff,2023-05-08,6,606.0
2538408,891126d06cbffff,891126d06cbffff,2023-05-09,4,400.0
2538409,891126d06cbffff,891126d06cbffff,2023-05-10,4,404.0
2538410,891126d06cbffff,891126d06cbffff,2023-05-11,9,883.0
2538411,891126d06cbffff,891126d06cbffff,2023-05-12,8,791.0
2538412,891126d06cbffff,891126d06cbffff,2023-05-13,4,408.0
2538413,891126d06cbffff,891126d06cbffff,2023-05-14,5,502.0
2538414,891126d06cbffff,891126d06cbffff,2023-05-15,5,477.0
2538415,891126d06cbffff,891126d06cbffff,2023-05-16,5,465.0
2538416,891126d06cbffff,891126d06cbffff,2023-05-17,4,388.0
2538417,891126d06cbffff,891126d06cbffff,2023-05-18,4,371.0
2538418,891126d06cbffff,891126d06cbffff,2023-05-19,2,188.0
2538419,891126d06cbffff,891126d06cbffff,2023-05-20,6,554.0
2538420,891126d06cbffff,891126d06cbffff,2023-05-21,4,392.0
2538421,891126d06cbffff,891126d06cbffff,2023-05-22,6,570.0
2538422,891126d06cbffff,891126d06cbffff,2023-05-23,8,739.0
2538423,891126d06cbffff,891126d06cbffff,2023-05-24,3,270.0
2538424,891126d06cbffff,891126d06cbffff,2023-05-25,6,558.0
2538425,891126d06cbffff,891126d06cbffff,2023-05-26,2,188.0
2538426,891126d06cbffff,891126d06cbffff,2023-05-27,3,333.0
2538427,891126d06cbffff,891126d06cbffff,2023-05-28,4,437.0
