,ORIGIN_CODE_R9,DESTINATION_CODE_R9,DAY,NUMBER_OF_USERS,EXTRAPOLATED_NUMBER_OF_USERS
2596254,891126d06c3ffff,891126d06c3ffff,2023-05-01,5,605.0
2596255,891126d06c3ffff,891126d06c3ffff,2023-05-02,11,1276.0
2596256,891126d06c3ffff,891126d06c3ffff,2023-05-03,12,1348.0
2596257,891126d06c3ffff,891126d06c3ffff,2023-05-04,11,1188.0
2596258,891126d06c3ffff,891126d06c3ffff,2023-05-05,18,1945.0
2596259,891126d06c3ffff,891126d06c3ffff,2023-05-06,21,2268.0
2596260,891126d06c3ffff,891126d06c3ffff,2023-05-07,9,981.0
2596261,891126d06c3ffff,891126d06c3ffff,2023-05-08,11,1111.0
2596262,891126d06c3ffff,891126d06c3ffff,2023-05-09,14,1400.0
2596263,891126d06c3ffff,891126d06c3ffff,2023-05-10,10,1010.0
2596264,891126d06c3ffff,891126d06c3ffff,2023-05-11,11,1079.0
2596265,891126d06c3ffff,891126d06c3ffff,2023-05-12,14,1383.0
2596266,891126d06c3ffff,891126d06c3ffff,2023-05-13,10,1020.0
2596267,891126d06c3ffff,891126d06c3ffff,2023-05-14,15,1504.0
2596268,891126d06c3ffff,891126d06c3ffff,2023-05-15,7,666.0
2596269,891126d06c3ffff,891126d06c3ffff,2023-05-16,9,837.0
2596270,891126d06c3ffff,891126d06c3ffff,2023-05-17,5,485.0
2596271,891126d06c3ffff,891126d06c3ffff,2023-05-18,10,927.0
2596272,891126d06c3ffff,891126d06c3ffff,2023-05-19,9,848.0
2596273,891126d06c3ffff,891126d06c3ffff,2023-05-20,9,830.0
2596274,891126d06c3ffff,891126d06c3ffff,2023-05-21,7,686.0
2596275,891126d06c3ffff,891126d06c3ffff,2023-05-22,4,380.0
2596276,891126d06c3ffff,891126d06c3ffff,2023-05-23,7,646.0
2596277,891126d06c3ffff,891126d06c3ffff,2023-05-24,11,990.0
2596278,891126d06c3ffff,891126d06c3ffff,2023-05-25,7,651.0
2596279,891126d06c3ffff,891126d06c3ffff,2023-05-26,10,940.0
2596280,891126d06c3ffff,891126d06c3ffff,2023-05-27,8,890.0
2596281,891126d06c3ffff,891126d06c3ffff,2023-05-28,6,655.0
2596282,891126d06c3ffff,891126d06c3ffff,2023-05-29,5,535.0
2596283,891126d06c3ffff,891126d06c3ffff,2023-05-30,11,1178.0
2596284,891126d06c3ffff,891126d06c3ffff,2023-05-31,5,536.0
2596307,891126d06c3ffff,891126d06cbffff,2023-05-01,1,121.0
2596308,891126d06c3ffff,891126d06cbffff,2023-05-12,1,99.0
2596309,891126d06c3ffff,891126d06cbffff,2023-05-13,4,408.0
2596310,891126d06c3ffff,891126d06cbffff,2023-05-18,1,93.0
2596311,891126d06c3ffff,891126d06cbffff,2023-05-23,1,92.0
2596312,891126d06c3ffff,891126d06cbffff,2023-05-24,1,90.0
2596313,891126d06c3ffff,891126d06cbffff,2023-05-27,1,111.0
2596335,891126d06c3ffff,891126d06d3ffff,2023-05-02,1,116.0
2596336,891126d06c3ffff,891126d06d3ffff,2023-05-06,3,324.0
2596337,891126d06c3ffff,891126d06d3ffff,2023-05-07,1,109.0
2596338,891126d06c3ffff,891126d06d3ffff,2023-05-09,1,100.0
2596339,891126d06c3ffff,891126d06d3ffff,2023-05-12,2,198.0
2596340,891126d06c3ffff,891126d06d3ffff,2023-05-13,3,306.0
2596341,891126d06c3ffff,891126d06d3ffff,2023-05-14,2,200.0
2596342,891126d06c3ffff,891126d06d3ffff,2023-05-19,1,94.0
2596343,891126d06c3ffff,891126d06d3ffff,2023-05-21,1,98.0
2596362,891126d06c3ffff,891126d06dbffff,2023-05-01,2,242.0
2596363,891126d06c3ffff,891126d06dbffff,2023-05-02,2,232.0
2596364,891126d06c3ffff,891126d06dbffff,2023-05-03,2,224.0
2596365,891126d06c3ffff,891126d06dbffff,2023-05-04,3,324.0
2596366,891126d06c3ffff,891126d06dbffff,2023-05-05,7,756.0
2596367,891126d06c3ffff,891126d06dbffff,2023-05-09,1,100.0
2596368,891126d06c3ffff,891126d06dbffff,2023-05-12,2,198.0
2596369,891126d06c3ffff,891126d06dbffff,2023-05-13,1,102.0
2596370,891126d06c3ffff,891126d06dbffff,2023-05-15,1,95.0
2596371,891126d06c3ffff,891126d06dbffff,2023-05-19,2,188.0
2596372,891126d06c3ffff,891126d06dbffff,2023-05-20,4,368.0
2596373,891126d06c3ffff,891126d06dbffff,2023-05-21,3,294.0
2596374,891126d06c3ffff,891126d06dbffff,2023-05-22,1,95.0
2596375,891126d06c3ffff,891126d06dbffff,2023-05-24,1,90.0
2596376,891126d06c3ffff,891126d06dbffff,2023-05-25,1,93.0
2596377,891126d06c3ffff,891126d06dbffff,2023-05-26,2,188.0
2596378,891126d06c3ffff,891126d06dbffff,2023-05-27,2,222.0
2596379,891126d06c3ffff,891126d06dbffff,2023-05-29,1,107.0
2596380,891126d06c3ffff,891126d06dbffff,2023-05-30,2,214.0
2596381,891126d06c3ffff,891126d06dbffff,2023-05-31,1,107.0
2596459,891126d06c3ffff,891126d1497ffff,2023-05-21,1,98.0
2596460,891126d06c3ffff,891126d1497ffff,2023-05-25,2,186.0
2596461,891126d06c3ffff,891126d14bbffff,2023-05-21,1,98.0
2596631,891126d06c3ffff,891126d3027ffff,2023-05-06,2,216.0
2596632,891126d06c3ffff,891126d302bffff,2023-05-05,1,108.0
2596633,891126d06c3ffff,891126d3063ffff,2023-05-05,1,108.0
2596634,891126d06c3ffff,891126d3067ffff,2023-05-05,1,108.0
2596635,891126d06c3ffff,891126d3067ffff,2023-05-06,1,108.0
2596636,891126d06c3ffff,891126d3067ffff,2023-05-15,1,95.0
2596637,891126d06c3ffff,891126d306fffff,2023-05-11,1,98.0
2596638,891126d06c3ffff,891126d3073ffff,2023-05-06,1,108.0
2596639,891126d06c3ffff,891126d307bffff,2023-05-05,1,108.0
2596640,891126d06c3ffff,891126d307bffff,2023-05-13,1,102.0
2596641,891126d06c3ffff,891126d307bffff,2023-05-23,1,92.0
2596673,891126d06c3ffff,891126d3147ffff,2023-05-01,1,121.0
2596674,891126d06c3ffff,891126d3147ffff,2023-05-02,1,116.0
2596675,891126d06c3ffff,891126d3147ffff,2023-05-03,1,112.0
2596676,891126d06c3ffff,891126d3147ffff,2023-05-04,1,108.0
2596677,891126d06c3ffff,891126d3147ffff,2023-05-05,1,108.0
2596678,891126d06c3ffff,891126d3147ffff,2023-05-06,1,108.0
2596679,891126d06c3ffff,891126d3147ffff,2023-05-11,1,98.0
2596680,891126d06c3ffff,891126d3147ffff,2023-05-12,1,99.0
2596681,891126d06c3ffff,891126d3147ffff,2023-05-13,1,102.0
2596682,891126d06c3ffff,891126d3147ffff,2023-05-16,1,93.0
2596683,891126d06c3ffff,891126d3147ffff,2023-05-17,1,97.0
2596684,891126d06c3ffff,891126d3147ffff,2023-05-20,2,185.0
2596685,891126d06c3ffff,891126d3147ffff,2023-05-22,1,95.0
2596686,891126d06c3ffff,891126d3147ffff,2023-05-23,2,184.0
2596687,891126d06c3ffff,891126d3147ffff,2023-05-24,2,180.0
2596688,891126d06c3ffff,891126d3147ffff,2023-05-25,2,186.0
2596689,891126d06c3ffff,891126d3147ffff,2023-05-26,1,94.0
2596690,891126d06c3ffff,891126d3147ffff,2023-05-27,1,111.0
2596691,891126d06c3ffff,891126d3147ffff,2023-05-31,1,107.0
2596692,891126d06c3ffff,891126d314fffff,2023-05-06,1,108.0
2596693,891126d06c3ffff,891126d3153ffff,2023-05-09,1,100.0
2596694,891126d06c3ffff,891126d3157ffff,2023-05-09,1,100.0
2596695,891126d06c3ffff,891126d3157ffff,2023-05-11,1,98.0
2596701,891126d06c3ffff,891126d316bffff,2023-05-02,1,116.0
2596702,891126d06c3ffff,891126d316bffff,2023-05-11,1,98.0
2596703,891126d06c3ffff,891126d316bffff,2023-05-12,1,99.0
2596704,891126d06c3ffff,891126d316bffff,2023-05-28,1,109.0
2596705,891126d06c3ffff,891126d316bffff,2023-05-30,1,107.0
2596706,891126d06c3ffff,891126d316bffff,2023-05-31,1,107.0
2596727,891126d06c3ffff,891126d31cbffff,2023-05-28,1,109.0
2596728,891126d06c3ffff,891126d31cfffff,2023-05-28,1,109.0
2596730,891126d06c3ffff,891126d3233ffff,2023-05-21,1,98.0
2596731,891126d06c3ffff,891126d32b7ffff,2023-05-05,1,108.0
2596732,891126d06c3ffff,891126d32b7ffff,2023-05-11,1,98.0
2596733,891126d06c3ffff,891126d3303ffff,2023-05-03,1,112.0
2596734,891126d06c3ffff,891126d3303ffff,2023-05-05,1,108.0
2596735,891126d06c3ffff,891126d3303ffff,2023-05-06,3,324.0
2596736,891126d06c3ffff,891126d3303ffff,2023-05-19,2,188.0
2596737,891126d06c3ffff,891126d3303ffff,2023-05-22,1,95.0
2596738,891126d06c3ffff,891126d3303ffff,2023-05-24,2,180.0
2596739,891126d06c3ffff,891126d3303ffff,2023-05-25,1,93.0
2596740,891126d06c3ffff,891126d3303ffff,2023-05-26,2,188.0
2596741,891126d06c3ffff,891126d3303ffff,2023-05-27,2,222.0
2596742,891126d06c3ffff,891126d3303ffff,2023-05-30,3,321.0
2596743,891126d06c3ffff,891126d3307ffff,2023-05-01,1,121.0
2596744,891126d06c3ffff,891126d3307ffff,2023-05-03,1,112.0
2596745,891126d06c3ffff,891126d3307ffff,2023-05-05,1,108.0
2596746,891126d06c3ffff,891126d3307ffff,2023-05-08,1,101.0
2596747,891126d06c3ffff,891126d3307ffff,2023-05-09,1,100.0
2596748,891126d06c3ffff,891126d3307ffff,2023-05-11,1,98.0
2596749,891126d06c3ffff,891126d3307ffff,2023-05-12,1,99.0
2596750,891126d06c3ffff,891126d3307ffff,2023-05-13,1,102.0
2596751,891126d06c3ffff,891126d3307ffff,2023-05-14,1,100.0
2596752,891126d06c3ffff,891126d3307ffff,2023-05-16,1,93.0
2596753,891126d06c3ffff,891126d3307ffff,2023-05-20,1,92.0
2596754,891126d06c3ffff,891126d3307ffff,2023-05-22,1,95.0
2596755,891126d06c3ffff,891126d3307ffff,2023-05-23,1,92.0
2596756,891126d06c3ffff,891126d3307ffff,2023-05-24,1,90.0
2596757,891126d06c3ffff,891126d3307ffff,2023-05-27,1,111.0
2596758,891126d06c3ffff,891126d3307ffff,2023-05-28,1,109.0
2596759,891126d06c3ffff,891126d3307ffff,2023-05-30,6,644.0
2596760,891126d06c3ffff,891126d330fffff,2023-05-03,1,112.0
2596761,891126d06c3ffff,891126d330fffff,2023-05-05,1,108.0
2596762,891126d06c3ffff,891126d330fffff,2023-05-06,3,324.0
2596763,891126d06c3ffff,891126d330fffff,2023-05-08,1,101.0
2596764,891126d06c3ffff,891126d330fffff,2023-05-09,1,100.0
2596765,891126d06c3ffff,891126d330fffff,2023-05-12,1,99.0
2596766,891126d06c3ffff,891126d330fffff,2023-05-19,1,94.0
2596767,891126d06c3ffff,891126d330fffff,2023-05-23,1,92.0
2596768,891126d06c3ffff,891126d330fffff,2023-05-27,2,222.0
2596769,891126d06c3ffff,891126d330fffff,2023-05-30,2,215.0
2596770,891126d06c3ffff,891126d3313ffff,2023-05-03,2,224.0
2596771,891126d06c3ffff,891126d3313ffff,2023-05-05,2,216.0
2596772,891126d06c3ffff,891126d3313ffff,2023-05-06,4,432.0
2596773,891126d06c3ffff,891126d3313ffff,2023-05-08,2,202.0
2596774,891126d06c3ffff,891126d3313ffff,2023-05-09,2,200.0
2596775,891126d06c3ffff,891126d3313ffff,2023-05-14,2,200.0
2596776,891126d06c3ffff,891126d3313ffff,2023-05-15,1,95.0
2596777,891126d06c3ffff,891126d3313ffff,2023-05-16,5,465.0
2596778,891126d06c3ffff,891126d3313ffff,2023-05-19,5,471.0
2596779,891126d06c3ffff,891126d3313ffff,2023-05-20,1,92.0
2596780,891126d06c3ffff,891126d3313ffff,2023-05-22,2,190.0
2596781,891126d06c3ffff,891126d3313ffff,2023-05-23,2,184.0
2596782,891126d06c3ffff,891126d3313ffff,2023-05-24,5,450.0
2596783,891126d06c3ffff,891126d3313ffff,2023-05-25,3,279.0
2596784,891126d06c3ffff,891126d3313ffff,2023-05-26,1,94.0
2596785,891126d06c3ffff,891126d3313ffff,2023-05-27,1,111.0
2596786,891126d06c3ffff,891126d3313ffff,2023-05-28,1,109.0
2596787,891126d06c3ffff,891126d3313ffff,2023-05-30,5,537.0
2596788,891126d06c3ffff,891126d3317ffff,2023-05-01,2,242.0
2596789,891126d06c3ffff,891126d3317ffff,2023-05-03,1,112.0
2596790,891126d06c3ffff,891126d3317ffff,2023-05-05,2,216.0
2596791,891126d06c3ffff,891126d3317ffff,2023-05-06,1,108.0
2596792,891126d06c3ffff,891126d3317ffff,2023-05-08,1,101.0
2596793,891126d06c3ffff,891126d3317ffff,2023-05-11,1,98.0
2596794,891126d06c3ffff,891126d3317ffff,2023-05-15,1,95.0
2596795,891126d06c3ffff,891126d3317ffff,2023-05-20,1,92.0
2596796,891126d06c3ffff,891126d3317ffff,2023-05-24,3,270.0
2596797,891126d06c3ffff,891126d3317ffff,2023-05-26,1,94.0
2596798,891126d06c3ffff,891126d3317ffff,2023-05-27,1,111.0
2596799,891126d06c3ffff,891126d3317ffff,2023-05-30,1,107.0
2596800,891126d06c3ffff,891126d331bffff,2023-05-15,1,95.0
2596801,891126d06c3ffff,891126d331bffff,2023-05-21,1,98.0
2596802,891126d06c3ffff,891126d331bffff,2023-05-25,2,186.0
2596803,891126d06c3ffff,891126d331bffff,2023-05-26,2,188.0
2596804,891126d06c3ffff,891126d3323ffff,2023-05-10,1,101.0
2596805,891126d06c3ffff,891126d3323ffff,2023-05-20,1,92.0
2596806,891126d06c3ffff,891126d3327ffff,2023-05-02,1,116.0
2596807,891126d06c3ffff,891126d3327ffff,2023-05-12,1,99.0
2596808,891126d06c3ffff,891126d3327ffff,2023-05-13,1,102.0
2596809,891126d06c3ffff,891126d3327ffff,2023-05-14,1,100.0
2596810,891126d06c3ffff,891126d3327ffff,2023-05-16,1,93.0
2596811,891126d06c3ffff,891126d3327ffff,2023-05-21,1,98.0
2596812,891126d06c3ffff,891126d332fffff,2023-05-10,2,202.0
2596813,891126d06c3ffff,891126d332fffff,2023-05-11,2,196.0
2596814,891126d06c3ffff,891126d332fffff,2023-05-12,1,99.0
2596815,891126d06c3ffff,891126d332fffff,2023-05-13,1,102.0
2596816,891126d06c3ffff,891126d332fffff,2023-05-14,1,100.0
2596817,891126d06c3ffff,891126d332fffff,2023-05-18,1,93.0
2596818,891126d06c3ffff,891126d332fffff,2023-05-20,1,92.0
2596819,891126d06c3ffff,891126d3333ffff,2023-05-03,3,336.0
2596820,891126d06c3ffff,891126d3333ffff,2023-05-05,1,108.0
2596821,891126d06c3ffff,891126d3333ffff,2023-05-09,1,100.0
2596822,891126d06c3ffff,891126d3333ffff,2023-05-10,2,202.0
2596823,891126d06c3ffff,891126d3333ffff,2023-05-11,1,98.0
2596824,891126d06c3ffff,891126d3333ffff,2023-05-12,3,297.0
2596825,891126d06c3ffff,891126d3333ffff,2023-05-13,1,102.0
2596826,891126d06c3ffff,891126d3333ffff,2023-05-16,4,372.0
2596827,891126d06c3ffff,891126d3333ffff,2023-05-24,1,90.0
2596828,891126d06c3ffff,891126d3333ffff,2023-05-26,1,94.0
2596829,891126d06c3ffff,891126d3333ffff,2023-05-27,1,111.0
2596830,891126d06c3ffff,891126d3337ffff,2023-05-05,1,108.0
2596831,891126d06c3ffff,891126d3337ffff,2023-05-06,1,108.0
2596832,891126d06c3ffff,891126d3337ffff,2023-05-12,1,99.0
2596833,891126d06c3ffff,891126d3337ffff,2023-05-20,1,92.0
2596834,891126d06c3ffff,891126d3337ffff,2023-05-24,1,90.0
2596835,891126d06c3ffff,891126d3337ffff,2023-05-28,1,109.0
2596836,891126d06c3ffff,891126d333bffff,2023-05-15,1,95.0
2596837,891126d06c3ffff,891126d3347ffff,2023-05-25,1,93.0
2596838,891126d06c3ffff,891126d334fffff,2023-05-21,1,98.0
2596839,891126d06c3ffff,891126d335bffff,2023-05-25,2,186.0
2596840,891126d06c3ffff,891126d335bffff,2023-05-26,1,94.0
2596841,891126d06c3ffff,891126d3367ffff,2023-05-21,1,98.0
2596842,891126d06c3ffff,891126d3373ffff,2023-05-27,1,111.0
2596843,891126d06c3ffff,891126d3377ffff,2023-05-12,2,198.0
2596844,891126d06c3ffff,891126d3377ffff,2023-05-21,1,98.0
2596845,891126d06c3ffff,891126d3383ffff,2023-05-11,1,98.0
2596846,891126d06c3ffff,891126d3387ffff,2023-05-05,1,108.0
2596847,891126d06c3ffff,891126d338bffff,2023-05-13,1,102.0
2596848,891126d06c3ffff,891126d338fffff,2023-05-06,4,432.0
2596849,891126d06c3ffff,891126d338fffff,2023-05-09,1,100.0
2596850,891126d06c3ffff,891126d338fffff,2023-05-13,1,102.0
2596851,891126d06c3ffff,891126d338fffff,2023-05-15,1,95.0
2596852,891126d06c3ffff,891126d338fffff,2023-05-19,1,94.0
2596853,891126d06c3ffff,891126d338fffff,2023-05-23,1,92.0
2596854,891126d06c3ffff,891126d338fffff,2023-05-25,1,93.0
2596855,891126d06c3ffff,891126d338fffff,2023-05-26,1,94.0
2596856,891126d06c3ffff,891126d3393ffff,2023-05-19,1,94.0
2596857,891126d06c3ffff,891126d339bffff,2023-05-11,3,294.0
2596858,891126d06c3ffff,891126d33a3ffff,2023-05-16,1,93.0
2596859,891126d06c3ffff,891126d33a3ffff,2023-05-31,2,214.0
2596860,891126d06c3ffff,891126d33a7ffff,2023-05-11,1,98.0
2596861,891126d06c3ffff,891126d33a7ffff,2023-05-13,1,102.0
2596862,891126d06c3ffff,891126d33a7ffff,2023-05-19,1,94.0
2596863,891126d06c3ffff,891126d33a7ffff,2023-05-20,1,92.0
2596864,891126d06c3ffff,891126d33a7ffff,2023-05-30,1,107.0
2596865,891126d06c3ffff,891126d33abffff,2023-05-11,2,196.0
2596866,891126d06c3ffff,891126d33afffff,2023-05-20,1,92.0
2596867,891126d06c3ffff,891126d33b3ffff,2023-05-06,1,108.0
2596868,891126d06c3ffff,891126d33b3ffff,2023-05-26,1,94.0
2596869,891126d06c3ffff,891126d33b7ffff,2023-05-09,1,100.0
2596870,891126d06c3ffff,891126d33bbffff,2023-05-11,1,98.0
2596871,891126d06c3ffff,891126d33bbffff,2023-05-25,1,93.0
2596872,891126d06c3ffff,891126d33bbffff,2023-05-26,1,94.0
2596873,891126d06c3ffff,891126d33bbffff,2023-05-31,2,214.0
2596874,891126d06c3ffff,891126d33c7ffff,2023-05-21,1,98.0
2596875,891126d06c3ffff,891126d33cfffff,2023-05-15,1,95.0
2596876,891126d06c3ffff,891126d33cfffff,2023-05-25,2,186.0
2596877,891126d06c3ffff,891126d33cfffff,2023-05-26,3,282.0
2596878,891126d06c3ffff,891126d33cfffff,2023-05-27,1,111.0
2596879,891126d06c3ffff,891126d33d3ffff,2023-05-21,1,98.0
2596880,891126d06c3ffff,891126d33d7ffff,2023-05-21,1,98.0
2596881,891126d06c3ffff,891126d33dbffff,2023-05-21,1,98.0
2598593,891126d06cbffff,891126d06c3ffff,2023-05-01,1,121.0
2598594,891126d06cbffff,891126d06c3ffff,2023-05-02,1,116.0
2598595,891126d06cbffff,891126d06c3ffff,2023-05-04,1,108.0
2598596,891126d06cbffff,891126d06c3ffff,2023-05-06,1,108.0
2598597,891126d06cbffff,891126d06c3ffff,2023-05-07,1,109.0
2598598,891126d06cbffff,891126d06c3ffff,2023-05-10,2,202.0
2598599,891126d06cbffff,891126d06c3ffff,2023-05-15,1,95.0
2598600,891126d06cbffff,891126d06c3ffff,2023-05-16,1,93.0
2598601,891126d06cbffff,891126d06c3ffff,2023-05-20,1,92.0
2598602,891126d06cbffff,891126d06c3ffff,2023-05-22,1,95.0
2598603,891126d06cbffff,891126d06c3ffff,2023-05-24,1,90.0
2598604,891126d06cbffff,891126d06c3ffff,2023-05-25,1,93.0
2598605,891126d06cbffff,891126d06c3ffff,2023-05-26,1,94.0
2598606,891126d06cbffff,891126d06c3ffff,2023-05-29,1,107.0
2598607,891126d06cbffff,891126d06cbffff,2023-05-01,1,121.0
2598608,891126d06cbffff,891126d06cbffff,2023-05-02,4,464.0
2598609,891126d06cbffff,891126d06cbffff,2023-05-03,4,450.0
2598610,891126d06cbffff,891126d06cbffff,2023-05-04,4,432.0
2598611,891126d06cbffff,891126d06cbffff,2023-05-05,2,216.0
2598612,891126d06cbffff,891126d06cbffff,2023-05-06,9,972.0
2598613,891126d06cbffff,891126d06cbffff,2023-05-07,5,545.0
2598614,891126d06cbffff,891126d06cbffff,2023-05-08,8,808.0
2598615,891126d06cbffff,891126d06cbffff,2023-05-09,2,200.0
2598616,891126d06cbffff,891126d06cbffff,2023-05-10,6,607.0
2598617,891126d06cbffff,891126d06cbffff,2023-05-11,9,883.0
2598618,891126d06cbffff,891126d06cbffff,2023-05-12,5,495.0
2598619,891126d06cbffff,891126d06cbffff,2023-05-13,5,510.0
2598620,891126d06cbffff,891126d06cbffff,2023-05-14,4,401.0
2598621,891126d06cbffff,891126d06cbffff,2023-05-15,9,858.0
2598622,891126d06cbffff,891126d06cbffff,2023-05-16,4,372.0
2598623,891126d06cbffff,891126d06cbffff,2023-05-17,5,485.0
2598624,891126d06cbffff,891126d06cbffff,2023-05-18,6,555.0
2598625,891126d06cbffff,891126d06cbffff,2023-05-19,4,377.0
2598626,891126d06cbffff,891126d06cbffff,2023-05-20,3,277.0
2598627,891126d06cbffff,891126d06cbffff,2023-05-21,4,392.0
2598628,891126d06cbffff,891126d06cbffff,2023-05-22,7,665.0
2598629,891126d06cbffff,891126d06cbffff,2023-05-23,7,646.0
2598630,891126d06cbffff,891126d06cbffff,2023-05-24,5,450.0
2598631,891126d06cbffff,891126d06cbffff,2023-05-25,7,651.0
2598632,891126d06cbffff,891126d06cbffff,2023-05-26,2,188.0
2598633,891126d06cbffff,891126d06cbffff,2023-05-27,6,667.0
2598634,891126d06cbffff,891126d06cbffff,2023-05-28,2,219.0
2598635,891126d06cbffff,891126d06cbffff,2023-05-29,2,214.0
2598636,891126d06cbffff,891126d06cbffff,2023-05-30,1,107.0
2598637,891126d06cbffff,891126d06cbffff,2023-05-31,2,214.0
2598649,891126d06cbffff,891126d06d3ffff,2023-05-02,1,116.0
2598650,891126d06cbffff,891126d06dbffff,2023-05-12,1,99.0
2598651,891126d06cbffff,891126d06dbffff,2023-05-17,2,194.0
2598652,891126d06cbffff,891126d06dbffff,2023-05-18,1,93.0
2598653,891126d06cbffff,891126d06dbffff,2023-05-19,1,94.0
2598654,891126d06cbffff,891126d06dbffff,2023-05-24,1,90.0
2598655,891126d06cbffff,891126d06dbffff,2023-05-25,1,93.0
2598691,891126d06cbffff,891126d1497ffff,2023-05-07,1,109.0
2598692,891126d06cbffff,891126d14bbffff,2023-05-07,1,109.0
2598693,891126d06cbffff,891126d159bffff,2023-05-07,1,109.0
2598704,891126d06cbffff,891126d3063ffff,2023-05-13,1,102.0
2598713,891126d06cbffff,891126d316bffff,2023-05-05,1,108.0
2598714,891126d06cbffff,891126d316bffff,2023-05-12,1,99.0
2598715,891126d06cbffff,891126d316bffff,2023-05-20,1,92.0
2598716,891126d06cbffff,891126d316bffff,2023-05-23,1,92.0
2598722,891126d06cbffff,891126d31cfffff,2023-05-08,1,101.0
2598723,891126d06cbffff,891126d31cfffff,2023-05-16,1,93.0
2598724,891126d06cbffff,891126d322fffff,2023-05-07,1,109.0
2598725,891126d06cbffff,891126d3307ffff,2023-05-12,1,99.0
2598726,891126d06cbffff,891126d3313ffff,2023-05-17,1,97.0
2598727,891126d06cbffff,891126d3313ffff,2023-05-19,1,94.0
2598728,891126d06cbffff,891126d3317ffff,2023-05-19,1,94.0
2598729,891126d06cbffff,891126d3323ffff,2023-05-19,1,94.0
2598730,891126d06cbffff,891126d3327ffff,2023-05-02,1,116.0
2598731,891126d06cbffff,891126d3327ffff,2023-05-04,1,108.0
2598732,891126d06cbffff,891126d3327ffff,2023-05-06,3,324.0
2598733,891126d06cbffff,891126d3327ffff,2023-05-07,2,218.0
2598734,891126d06cbffff,891126d3327ffff,2023-05-09,1,100.0
2598735,891126d06cbffff,891126d3327ffff,2023-05-10,1,101.0
2598736,891126d06cbffff,891126d3327ffff,2023-05-13,1,102.0
2598737,891126d06cbffff,891126d3327ffff,2023-05-14,1,100.0
2598738,891126d06cbffff,891126d3327ffff,2023-05-15,1,95.0
2598739,891126d06cbffff,891126d3327ffff,2023-05-16,1,93.0
2598740,891126d06cbffff,891126d3327ffff,2023-05-18,1,93.0
2598741,891126d06cbffff,891126d3327ffff,2023-05-19,1,94.0
2598742,891126d06cbffff,891126d3327ffff,2023-05-23,1,92.0
2598743,891126d06cbffff,891126d3327ffff,2023-05-25,2,186.0
2598744,891126d06cbffff,891126d332fffff,2023-05-07,1,109.0
2598745,891126d06cbffff,891126d3337ffff,2023-05-07,1,109.0
2598746,891126d06cbffff,891126d3337ffff,2023-05-10,1,101.0
2598747,891126d06cbffff,891126d3337ffff,2023-05-24,2,180.0
2598748,891126d06cbffff,891126d334fffff,2023-05-07,1,109.0
2598749,891126d06cbffff,891126d3377ffff,2023-05-07,1,109.0
2598750,891126d06cbffff,891126d337bffff,2023-05-07,1,109.0
2598751,891126d06cbffff,891126d3383ffff,2023-05-18,2,186.0
2598752,891126d06cbffff,891126d3397ffff,2023-05-09,1,100.0
2598753,891126d06cbffff,891126d3397ffff,2023-05-10,1,101.0
2598754,891126d06cbffff,891126d3397ffff,2023-05-11,1,98.0
2598755,891126d06cbffff,891126d3397ffff,2023-05-12,1,99.0
2598756,891126d06cbffff,891126d3397ffff,2023-05-14,1,100.0
2598757,891126d06cbffff,891126d33d3ffff,2023-05-13,1,102.0
2599399,891126d06d3ffff,891126d06c3ffff,2023-05-12,1,99.0
2599402,891126d06d3ffff,891126d06d3ffff,2023-05-02,1,116.0
2599403,891126d06d3ffff,891126d06d3ffff,2023-05-03,2,224.0
2599404,891126d06d3ffff,891126d06d3ffff,2023-05-07,1,109.0
2599405,891126d06d3ffff,891126d06d3ffff,2023-05-09,1,100.0
2599406,891126d06d3ffff,891126d06d3ffff,2023-05-10,2,202.0
2599407,891126d06d3ffff,891126d06d3ffff,2023-05-11,1,98.0
2599408,891126d06d3ffff,891126d06d3ffff,2023-05-12,1,99.0
2599409,891126d06d3ffff,891126d06d3ffff,2023-05-19,2,188.0
2599410,891126d06d3ffff,891126d06d3ffff,2023-05-28,1,109.0
2599416,891126d06d3ffff,891126d06dbffff,2023-05-02,1,116.0
2599417,891126d06d3ffff,891126d06dbffff,2023-05-03,3,336.0
2599418,891126d06d3ffff,891126d06dbffff,2023-05-07,1,109.0
2599419,891126d06d3ffff,891126d06dbffff,2023-05-09,1,100.0
2599429,891126d06d3ffff,891126d3307ffff,2023-05-02,1,116.0
2599430,891126d06d3ffff,891126d3333ffff,2023-05-10,1,101.0
2599431,891126d06d3ffff,891126d3333ffff,2023-05-11,1,98.0
2599432,891126d06d3ffff,891126d33a7ffff,2023-05-03,1,112.0
2599433,891126d06d3ffff,891126d33a7ffff,2023-05-07,1,109.0
2599434,891126d06d3ffff,891126d33abffff,2023-05-02,1,116.0
2599435,891126d06d3ffff,891126d33afffff,2023-05-03,1,112.0
2601481,891126d06dbffff,891126d06c3ffff,2023-05-07,1,109.0
2601482,891126d06dbffff,891126d06c3ffff,2023-05-08,1,101.0
2601483,891126d06dbffff,891126d06c3ffff,2023-05-20,1,92.0
2601484,891126d06dbffff,891126d06c3ffff,2023-05-25,1,93.0
2601485,891126d06dbffff,891126d06c3ffff,2023-05-26,1,94.0
2601487,891126d06dbffff,891126d06cbffff,2023-05-18,2,186.0
2601488,891126d06dbffff,891126d06cbffff,2023-05-20,2,184.0
