,ORIGIN_CODE_R9,DESTINATION_CODE_R9,DAY,NUMBER_OF_USERS,EXTRAPOLATED_NUMBER_OF_USERS
215760,891126d06c3ffff,891126d06c3ffff,2023-05-27,8,890.0
215761,891126d06c3ffff,891126d06c3ffff,2023-05-28,6,656.0
215762,891126d06c3ffff,891126d06c3ffff,2023-05-29,7,748.0
215763,891126d06c3ffff,891126d06c3ffff,2023-05-30,7,751.0
215764,891126d06c3ffff,891126d06c3ffff,2023-05-31,6,644.0
215777,891126d06c3ffff,891126d06d3ffff,2023-05-06,1,108.0
215778,891126d06c3ffff,891126d06d3ffff,2023-05-13,1,102.0
215784,891126d06c3ffff,891126d06dbffff,2023-05-04,1,108.0
215785,891126d06c3ffff,891126d06dbffff,2023-05-05,1,108.0
215786,891126d06c3ffff,891126d06dbffff,2023-05-09,1,100.0
215802,891126d06c3ffff,891126d3073ffff,2023-05-06,1,108.0
215804,891126d06c3ffff,891126d3147ffff,2023-05-13,1,102.0
215805,891126d06c3ffff,891126d3147ffff,2023-05-27,1,111.0
215809,891126d06c3ffff,891126d3327ffff,2023-05-14,1,100.0
215810,891126d06c3ffff,891126d3327ffff,2023-05-16,1,93.0
215811,891126d06c3ffff,891126d332fffff,2023-05-02,1,116.0
215812,891126d06c3ffff,891126d332fffff,2023-05-10,1,101.0
215813,891126d06c3ffff,891126d332fffff,2023-05-11,1,98.0
215814,891126d06c3ffff,891126d332fffff,2023-05-12,1,99.0
215815,891126d06c3ffff,891126d332fffff,2023-05-13,1,102.0
215816,891126d06c3ffff,891126d332fffff,2023-05-18,1,93.0
215817,891126d06c3ffff,891126d3393ffff,2023-05-19,1,94.0
215818,891126d06c3ffff,891126d339bffff,2023-05-06,1,108.0
215973,891126d06cbffff,891126d06c3ffff,2023-05-12,1,99.0
215974,891126d06cbffff,891126d06c3ffff,2023-05-15,1,95.0
215975,891126d06cbffff,891126d06c3ffff,2023-05-17,1,97.0
215976,891126d06cbffff,891126d06c3ffff,2023-05-26,1,94.0
215977,891126d06cbffff,891126d06cbffff,2023-05-02,4,464.0
215978,891126d06cbffff,891126d06cbffff,2023-05-04,1,108.0
215979,891126d06cbffff,891126d06cbffff,2023-05-05,2,216.0
215980,891126d06cbffff,891126d06cbffff,2023-05-06,2,216.0
215981,891126d06cbffff,891126d06cbffff,2023-05-07,2,218.0
215982,891126d06cbffff,891126d06cbffff,2023-05-08,2,202.0
215983,891126d06cbffff,891126d06cbffff,2023-05-09,2,200.0
215984,891126d06cbffff,891126d06cbffff,2023-05-10,3,303.0
215985,891126d06cbffff,891126d06cbffff,2023-05-11,3,294.0
215986,891126d06cbffff,891126d06cbffff,2023-05-12,2,198.0
215987,891126d06cbffff,891126d06cbffff,2023-05-13,3,306.0
215988,891126d06cbffff,891126d06cbffff,2023-05-14,3,300.0
215989,891126d06cbffff,891126d06cbffff,2023-05-15,5,476.0
215990,891126d06cbffff,891126d06cbffff,2023-05-16,3,279.0
215991,891126d06cbffff,891126d06cbffff,2023-05-17,4,388.0
215992,891126d06cbffff,891126d06cbffff,2023-05-18,3,279.0
215993,891126d06cbffff,891126d06cbffff,2023-05-19,2,188.0
215994,891126d06cbffff,891126d06cbffff,2023-05-20,3,276.0
215995,891126d06cbffff,891126d06cbffff,2023-05-21,3,294.0
215996,891126d06cbffff,891126d06cbffff,2023-05-22,2,190.0
215997,891126d06cbffff,891126d06cbffff,2023-05-23,5,462.0
215998,891126d06cbffff,891126d06cbffff,2023-05-24,3,270.0
215999,891126d06cbffff,891126d06cbffff,2023-05-25,2,186.0
216000,891126d06cbffff,891126d06cbffff,2023-05-26,2,188.0
216001,891126d06cbffff,891126d06cbffff,2023-05-27,3,333.0
216002,891126d06cbffff,891126d06cbffff,2023-05-28,2,219.0
216003,891126d06cbffff,891126d06cbffff,2023-05-29,2,214.0
216004,891126d06cbffff,891126d06cbffff,2023-05-30,1,107.0
216005,891126d06cbffff,891126d06cbffff,2023-05-31,1,107.0
216010,891126d06cbffff,891126d06dbffff,2023-05-29,1,107.0
216011,891126d06cbffff,891126d306bffff,2023-05-12,1,99.0
216012,891126d06cbffff,891126d307bffff,2023-05-13,1,102.0
216014,891126d06cbffff,891126d3327ffff,2023-05-03,1,112.0
216015,891126d06cbffff,891126d3337ffff,2023-05-12,1,99.0
216016,891126d06cbffff,891126d3383ffff,2023-05-13,1,102.0
216017,891126d06cbffff,891126d3387ffff,2023-05-14,1,100.0
216018,891126d06cbffff,891126d3397ffff,2023-05-10,1,101.0
216019,891126d06cbffff,891126d3397ffff,2023-05-11,1,98.0
216020,891126d06cbffff,891126d3397ffff,2023-05-13,1,102.0
216021,891126d06cbffff,891126d3397ffff,2023-05-14,1,100.0
216085,891126d06d3ffff,891126d06d3ffff,2023-05-03,1,112.0
216086,891126d06d3ffff,891126d06d3ffff,2023-05-07,1,109.0
216087,891126d06d3ffff,891126d06d3ffff,2023-05-09,1,100.0
216088,891126d06d3ffff,891126d06d3ffff,2023-05-10,1,101.0
216089,891126d06d3ffff,891126d06d3ffff,2023-05-11,1,98.0
216090,891126d06d3ffff,891126d06d3ffff,2023-05-26,1,94.0
216264,891126d06dbffff,891126d06cbffff,2023-05-19,1,94.0
216265,891126d06dbffff,891126d06dbffff,2023-05-01,1,121.0
216266,891126d06dbffff,891126d06dbffff,2023-05-02,1,116.0
216267,891126d06dbffff,891126d06dbffff,2023-05-03,1,112.0
216268,891126d06dbffff,891126d06dbffff,2023-05-04,1,108.0
216269,891126d06dbffff,891126d06dbffff,2023-05-06,2,216.0
216270,891126d06dbffff,891126d06dbffff,2023-05-07,2,218.0
216271,891126d06dbffff,891126d06dbffff,2023-05-08,3,303.0
216272,891126d06dbffff,891126d06dbffff,2023-05-09,3,300.0
216273,891126d06dbffff,891126d06dbffff,2023-05-10,2,202.0
216274,891126d06dbffff,891126d06dbffff,2023-05-11,2,196.0
216275,891126d06dbffff,891126d06dbffff,2023-05-12,2,198.0
216276,891126d06dbffff,891126d06dbffff,2023-05-13,1,102.0
216277,891126d06dbffff,891126d06dbffff,2023-05-17,1,97.0
216278,891126d06dbffff,891126d06dbffff,2023-05-18,1,93.0
216279,891126d06dbffff,891126d06dbffff,2023-05-19,2,188.0
216280,891126d06dbffff,891126d06dbffff,2023-05-20,2,185.0
216281,891126d06dbffff,891126d06dbffff,2023-05-22,1,95.0
216282,891126d06dbffff,891126d06dbffff,2023-05-24,1,90.0
216283,891126d06dbffff,891126d06dbffff,2023-05-25,1,93.0
216284,891126d06dbffff,891126d06dbffff,2023-05-26,1,94.0
216285,891126d06dbffff,891126d06dbffff,2023-05-27,1,111.0
216286,891126d06dbffff,891126d06dbffff,2023-05-28,1,109.0
216287,891126d06dbffff,891126d06dbffff,2023-05-29,2,214.0
216288,891126d06dbffff,891126d06dbffff,2023-05-30,2,214.0
216289,891126d06dbffff,891126d06dbffff,2023-05-31,2,214.0
216319,891126d06dbffff,891126d3073ffff,2023-05-06,1,108.0
216321,891126d06dbffff,891126d316bffff,2023-05-06,1,108.0
216322,891126d06dbffff,891126d3337ffff,2023-05-19,1,94.0
216323,891126d06dbffff,891126d33a7ffff,2023-05-06,1,108.0
216324,891126d06dbffff,891126d33a7ffff,2023-05-08,1,101.0
216325,891126d06dbffff,891126d33a7ffff,2023-05-10,1,101.0
216326,891126d06dbffff,891126d33a7ffff,2023-05-11,1,98.0
216327,891126d06dbffff,891126d33a7ffff,2023-05-19,1,94.0
216328,891126d06dbffff,891126d33a7ffff,2023-05-31,1,107.0
216329,891126d06dbffff,891126d33afffff,2023-05-02,2,232.0
216330,891126d06dbffff,891126d33afffff,2023-05-03,1,112.0
216331,891126d06dbffff,891126d33afffff,2023-05-29,1,107.0
216332,891126d06dbffff,891126d33afffff,2023-05-30,1,107.0
235338,891126d1497ffff,891126d1497ffff,2023-05-01,7,846.0
235339,891126d1497ffff,891126d1497ffff,2023-05-02,8,928.0
235340,891126d1497ffff,891126d1497ffff,2023-05-03,6,674.0
235341,891126d1497ffff,891126d1497ffff,2023-05-04,6,648.0
235342,891126d1497ffff,891126d1497ffff,2023-05-05,10,1082.0
235343,891126d1497ffff,891126d1497ffff,2023-05-06,7,756.0
235344,891126d1497ffff,891126d1497ffff,2023-05-07,4,436.0
235345,891126d1497ffff,891126d1497ffff,2023-05-08,9,909.0
235346,891126d1497ffff,891126d1497ffff,2023-05-09,6,599.0
235347,891126d1497ffff,891126d1497ffff,2023-05-10,8,809.0
235348,891126d1497ffff,891126d1497ffff,2023-05-11,10,982.0
235349,891126d1497ffff,891126d1497ffff,2023-05-12,5,494.0
235350,891126d1497ffff,891126d1497ffff,2023-05-13,3,306.0
235351,891126d1497ffff,891126d1497ffff,2023-05-14,3,301.0
235352,891126d1497ffff,891126d1497ffff,2023-05-15,5,477.0
235353,891126d1497ffff,891126d1497ffff,2023-05-16,7,651.0
235354,891126d1497ffff,891126d1497ffff,2023-05-17,8,774.0
235355,891126d1497ffff,891126d1497ffff,2023-05-18,9,834.0
235356,891126d1497ffff,891126d1497ffff,2023-05-19,5,472.0
235357,891126d1497ffff,891126d1497ffff,2023-05-20,2,185.0
235358,891126d1497ffff,891126d1497ffff,2023-05-21,5,491.0
235359,891126d1497ffff,891126d1497ffff,2023-05-22,4,380.0
235360,891126d1497ffff,891126d1497ffff,2023-05-23,8,739.0
235361,891126d1497ffff,891126d1497ffff,2023-05-24,4,360.0
235362,891126d1497ffff,891126d1497ffff,2023-05-25,7,651.0
235363,891126d1497ffff,891126d1497ffff,2023-05-26,4,376.0
235364,891126d1497ffff,891126d1497ffff,2023-05-27,5,557.0
235365,891126d1497ffff,891126d1497ffff,2023-05-28,1,109.0
235366,891126d1497ffff,891126d1497ffff,2023-05-29,6,640.0
235367,891126d1497ffff,891126d1497ffff,2023-05-30,5,537.0
235368,891126d1497ffff,891126d1497ffff,2023-05-31,4,429.0
235369,891126d1497ffff,891126d306fffff,2023-05-21,1,98.0
235370,891126d1497ffff,891126d322fffff,2023-05-22,1,95.0
235371,891126d1497ffff,891126d3237ffff,2023-05-09,1,100.0
235372,891126d1497ffff,891126d3237ffff,2023-05-10,1,101.0
235373,891126d1497ffff,891126d3347ffff,2023-05-08,1,101.0
235374,891126d1497ffff,891126d3353ffff,2023-05-08,1,101.0
235375,891126d1497ffff,891126d335bffff,2023-05-08,1,101.0
235376,891126d1497ffff,891126d335bffff,2023-05-09,2,200.0
235377,891126d1497ffff,891126d3373ffff,2023-05-05,2,216.0
235388,891126d14b3ffff,891126d14a3ffff,2023-05-10,1,101.0
235389,891126d14b3ffff,891126d14b3ffff,2023-05-01,1,121.0
235390,891126d14b3ffff,891126d14b3ffff,2023-05-02,1,116.0
235391,891126d14b3ffff,891126d14b3ffff,2023-05-03,1,112.0
235392,891126d14b3ffff,891126d14b3ffff,2023-05-04,3,324.0
235393,891126d14b3ffff,891126d14b3ffff,2023-05-05,2,216.0
235394,891126d14b3ffff,891126d14b3ffff,2023-05-07,1,109.0
235395,891126d14b3ffff,891126d14b3ffff,2023-05-10,1,101.0
235396,891126d14b3ffff,891126d14b3ffff,2023-05-11,1,98.0
235397,891126d14b3ffff,891126d14b3ffff,2023-05-12,1,99.0
235398,891126d14b3ffff,891126d14b3ffff,2023-05-13,1,102.0
235399,891126d14b3ffff,891126d14b3ffff,2023-05-19,1,94.0
235400,891126d14b3ffff,891126d14b3ffff,2023-05-20,1,92.0
235401,891126d14b3ffff,891126d14b3ffff,2023-05-21,1,98.0
235402,891126d14b3ffff,891126d14b3ffff,2023-05-23,1,92.0
235403,891126d14b3ffff,891126d14b3ffff,2023-05-24,2,180.0
235404,891126d14b3ffff,891126d14b3ffff,2023-05-25,2,186.0
235405,891126d14b3ffff,891126d14b3ffff,2023-05-26,1,94.0
235406,891126d14b3ffff,891126d14b3ffff,2023-05-29,1,107.0
235407,891126d14b3ffff,891126d14b3ffff,2023-05-30,2,215.0
235408,891126d14b3ffff,891126d14b3ffff,2023-05-31,1,107.0
235411,891126d14b7ffff,891126d14a3ffff,2023-05-12,1,99.0
235412,891126d14b7ffff,891126d14a3ffff,2023-05-18,1,93.0
235413,891126d14b7ffff,891126d14a3ffff,2023-05-28,2,218.0
235414,891126d14b7ffff,891126d14a3ffff,2023-05-29,1,107.0
235415,891126d14b7ffff,891126d14b7ffff,2023-05-05,1,108.0
235416,891126d14b7ffff,891126d14b7ffff,2023-05-09,1,100.0
235417,891126d14b7ffff,891126d14b7ffff,2023-05-10,2,202.0
235418,891126d14b7ffff,891126d14b7ffff,2023-05-12,1,99.0
235419,891126d14b7ffff,891126d14b7ffff,2023-05-17,1,97.0
235420,891126d14b7ffff,891126d14b7ffff,2023-05-18,1,93.0
235421,891126d14b7ffff,891126d14b7ffff,2023-05-28,1,109.0
235422,891126d14b7ffff,891126d14b7ffff,2023-05-30,1,107.0
235436,891126d14bbffff,891126d14bbffff,2023-05-01,3,362.0
235437,891126d14bbffff,891126d14bbffff,2023-05-02,3,348.0
235438,891126d14bbffff,891126d14bbffff,2023-05-03,3,337.0
235439,891126d14bbffff,891126d14bbffff,2023-05-04,3,324.0
235440,891126d14bbffff,891126d14bbffff,2023-05-05,3,325.0
235441,891126d14bbffff,891126d14bbffff,2023-05-06,4,432.0
235442,891126d14bbffff,891126d14bbffff,2023-05-07,4,435.0
235443,891126d14bbffff,891126d14bbffff,2023-05-08,3,303.0
235444,891126d14bbffff,891126d14bbffff,2023-05-09,1,100.0
235445,891126d14bbffff,891126d14bbffff,2023-05-10,3,304.0
235446,891126d14bbffff,891126d14bbffff,2023-05-11,4,393.0
235447,891126d14bbffff,891126d14bbffff,2023-05-12,2,197.0
235448,891126d14bbffff,891126d14bbffff,2023-05-13,2,204.0
235449,891126d14bbffff,891126d14bbffff,2023-05-14,2,201.0
235450,891126d14bbffff,891126d14bbffff,2023-05-16,3,279.0
235451,891126d14bbffff,891126d14bbffff,2023-05-17,3,291.0
235452,891126d14bbffff,891126d14bbffff,2023-05-18,3,278.0
235453,891126d14bbffff,891126d14bbffff,2023-05-19,3,283.0
235454,891126d14bbffff,891126d14bbffff,2023-05-20,3,277.0
235455,891126d14bbffff,891126d14bbffff,2023-05-21,3,295.0
235456,891126d14bbffff,891126d14bbffff,2023-05-22,4,380.0
235457,891126d14bbffff,891126d14bbffff,2023-05-23,5,462.0
235458,891126d14bbffff,891126d14bbffff,2023-05-24,5,450.0
235459,891126d14bbffff,891126d14bbffff,2023-05-25,3,279.0
235460,891126d14bbffff,891126d14bbffff,2023-05-26,2,188.0
235461,891126d14bbffff,891126d14bbffff,2023-05-29,1,107.0
235462,891126d14bbffff,891126d14bbffff,2023-05-30,2,215.0
235463,891126d14bbffff,891126d14bbffff,2023-05-31,3,322.0
235465,891126d1593ffff,891126d1593ffff,2023-05-23,1,92.0
235466,891126d159bffff,891126d159bffff,2023-05-01,1,121.0
235467,891126d159bffff,891126d159bffff,2023-05-02,1,116.0
235468,891126d159bffff,891126d159bffff,2023-05-03,2,225.0
235469,891126d159bffff,891126d159bffff,2023-05-05,1,108.0
235470,891126d159bffff,891126d159bffff,2023-05-06,1,108.0
235471,891126d159bffff,891126d159bffff,2023-05-07,1,109.0
235472,891126d159bffff,891126d159bffff,2023-05-08,1,101.0
235473,891126d159bffff,891126d159bffff,2023-05-09,1,100.0
235474,891126d159bffff,891126d159bffff,2023-05-12,1,99.0
235475,891126d159bffff,891126d159bffff,2023-05-13,1,102.0
235476,891126d159bffff,891126d159bffff,2023-05-22,1,95.0
235477,891126d159bffff,891126d159bffff,2023-05-23,1,92.0
235478,891126d159bffff,891126d159bffff,2023-05-24,1,90.0
235479,891126d159bffff,891126d159bffff,2023-05-25,1,93.0
235480,891126d159bffff,891126d159bffff,2023-05-26,1,94.0
235481,891126d159bffff,891126d159bffff,2023-05-27,1,111.0
235482,891126d159bffff,891126d159bffff,2023-05-28,1,109.0
235483,891126d159bffff,891126d159bffff,2023-05-29,1,107.0
235484,891126d159bffff,891126d159bffff,2023-05-30,1,107.0
235485,891126d159bffff,891126d159bffff,2023-05-31,1,107.0
235486,891126d159bffff,891126d3367ffff,2023-05-01,1,121.0
235487,891126d159bffff,891126d3367ffff,2023-05-03,1,112.0
235488,891126d159bffff,891126d3367ffff,2023-05-05,1,108.0
235489,891126d159bffff,891126d3367ffff,2023-05-07,1,109.0
235490,891126d159bffff,891126d3367ffff,2023-05-09,1,100.0
235638,891126d15d7ffff,891126d159bffff,2023-05-08,1,101.0
235639,891126d15d7ffff,891126d159bffff,2023-05-10,1,101.0
235649,891126d15d7ffff,891126d15d3ffff,2023-05-03,1,112.0
235650,891126d15d7ffff,891126d15d3ffff,2023-05-06,1,108.0
235651,891126d15d7ffff,891126d15d7ffff,2023-05-01,14,1692.0
235652,891126d15d7ffff,891126d15d7ffff,2023-05-02,17,1974.0
235653,891126d15d7ffff,891126d15d7ffff,2023-05-03,18,2022.0
235654,891126d15d7ffff,891126d15d7ffff,2023-05-04,19,2054.0
235655,891126d15d7ffff,891126d15d7ffff,2023-05-05,22,2381.0
235656,891126d15d7ffff,891126d15d7ffff,2023-05-06,19,2051.0
235657,891126d15d7ffff,891126d15d7ffff,2023-05-07,19,2068.0
235658,891126d15d7ffff,891126d15d7ffff,2023-05-08,33,3334.0
235659,891126d15d7ffff,891126d15d7ffff,2023-05-09,28,2796.0
235660,891126d15d7ffff,891126d15d7ffff,2023-05-10,31,3138.0
235661,891126d15d7ffff,891126d15d7ffff,2023-05-11,33,3241.0
235662,891126d15d7ffff,891126d15d7ffff,2023-05-12,31,3061.0
235663,891126d15d7ffff,891126d15d7ffff,2023-05-13,22,2247.0
235664,891126d15d7ffff,891126d15d7ffff,2023-05-14,27,2710.0
235665,891126d15d7ffff,891126d15d7ffff,2023-05-15,22,2097.0
235666,891126d15d7ffff,891126d15d7ffff,2023-05-16,30,2787.0
235667,891126d15d7ffff,891126d15d7ffff,2023-05-17,26,2519.0
235668,891126d15d7ffff,891126d15d7ffff,2023-05-18,21,1947.0
235669,891126d15d7ffff,891126d15d7ffff,2023-05-19,28,2641.0
235670,891126d15d7ffff,891126d15d7ffff,2023-05-20,11,1016.0
235671,891126d15d7ffff,891126d15d7ffff,2023-05-21,17,1669.0
235672,891126d15d7ffff,891126d15d7ffff,2023-05-22,23,2184.0
235673,891126d15d7ffff,891126d15d7ffff,2023-05-23,28,2588.0
235674,891126d15d7ffff,891126d15d7ffff,2023-05-24,22,1978.0
235675,891126d15d7ffff,891126d15d7ffff,2023-05-25,19,1767.0
235676,891126d15d7ffff,891126d15d7ffff,2023-05-26,25,2351.0
235677,891126d15d7ffff,891126d15d7ffff,2023-05-27,19,2115.0
235678,891126d15d7ffff,891126d15d7ffff,2023-05-28,16,1750.0
235679,891126d15d7ffff,891126d15d7ffff,2023-05-29,15,1602.0
235680,891126d15d7ffff,891126d15d7ffff,2023-05-30,15,1610.0
235681,891126d15d7ffff,891126d15d7ffff,2023-05-31,18,1934.0
235704,891126d15d7ffff,891126d3227ffff,2023-05-02,1,116.0
235705,891126d15d7ffff,891126d3227ffff,2023-05-03,1,112.0
235706,891126d15d7ffff,891126d3227ffff,2023-05-13,1,102.0
235707,891126d15d7ffff,891126d3227ffff,2023-05-14,1,100.0
235708,891126d15d7ffff,891126d3227ffff,2023-05-17,1,97.0
235709,891126d15d7ffff,891126d3227ffff,2023-05-18,1,93.0
235710,891126d15d7ffff,891126d3317ffff,2023-05-26,1,94.0
235711,891126d15d7ffff,891126d334bffff,2023-05-16,1,93.0
235712,891126d15d7ffff,891126d334bffff,2023-05-20,1,92.0
235713,891126d15d7ffff,891126d336fffff,2023-05-05,1,108.0
235714,891126d15d7ffff,891126d336fffff,2023-05-08,1,101.0
235715,891126d15d7ffff,891126d336fffff,2023-05-13,1,102.0
235716,891126d15d7ffff,891126d336fffff,2023-05-16,1,93.0
235717,891126d15d7ffff,891126d336fffff,2023-05-22,1,95.0
235718,891126d15d7ffff,891126d336fffff,2023-05-26,1,94.0
235719,891126d15d7ffff,891126d336fffff,2023-05-31,1,107.0
276963,891126d3003ffff,891126d3003ffff,2023-05-20,1,92.0
276984,891126d300bffff,891126d06dbffff,2023-05-10,1,101.0
277002,891126d300bffff,891126d300bffff,2023-05-01,2,242.0
277003,891126d300bffff,891126d300bffff,2023-05-02,2,232.0
277004,891126d300bffff,891126d300bffff,2023-05-03,2,225.0
277005,891126d300bffff,891126d300bffff,2023-05-04,1,108.0
277006,891126d300bffff,891126d300bffff,2023-05-05,1,108.0
277007,891126d300bffff,891126d300bffff,2023-05-06,6,648.0
277008,891126d300bffff,891126d300bffff,2023-05-07,3,327.0
277009,891126d300bffff,891126d300bffff,2023-05-08,4,404.0
277010,891126d300bffff,891126d300bffff,2023-05-09,5,500.0
277011,891126d300bffff,891126d300bffff,2023-05-10,6,606.0
277012,891126d300bffff,891126d300bffff,2023-05-11,3,294.0
277013,891126d300bffff,891126d300bffff,2023-05-12,6,593.0
277014,891126d300bffff,891126d300bffff,2023-05-13,7,715.0
277015,891126d300bffff,891126d300bffff,2023-05-14,5,502.0
277016,891126d300bffff,891126d300bffff,2023-05-15,4,381.0
277017,891126d300bffff,891126d300bffff,2023-05-16,4,372.0
277018,891126d300bffff,891126d300bffff,2023-05-17,4,387.0
277019,891126d300bffff,891126d300bffff,2023-05-18,5,464.0
277020,891126d300bffff,891126d300bffff,2023-05-19,2,189.0
277021,891126d300bffff,891126d300bffff,2023-05-20,4,369.0
277022,891126d300bffff,891126d300bffff,2023-05-21,2,196.0
277023,891126d300bffff,891126d300bffff,2023-05-22,2,190.0
277024,891126d300bffff,891126d300bffff,2023-05-23,2,185.0
277025,891126d300bffff,891126d300bffff,2023-05-24,3,270.0
277026,891126d300bffff,891126d300bffff,2023-05-25,2,186.0
277027,891126d300bffff,891126d300bffff,2023-05-26,4,376.0
277028,891126d300bffff,891126d300bffff,2023-05-27,4,445.0
277029,891126d300bffff,891126d300bffff,2023-05-28,7,766.0
277030,891126d300bffff,891126d300bffff,2023-05-29,7,748.0
277031,891126d300bffff,891126d300bffff,2023-05-30,4,430.0
277032,891126d300bffff,891126d300bffff,2023-05-31,4,430.0
277033,891126d300bffff,891126d301bffff,2023-05-06,1,108.0
277034,891126d300bffff,891126d3027ffff,2023-05-12,1,99.0
277035,891126d300bffff,891126d302fffff,2023-05-25,1,93.0
277036,891126d300bffff,891126d302fffff,2023-05-26,1,94.0
277037,891126d300bffff,891126d302fffff,2023-05-29,1,107.0
277038,891126d300bffff,891126d3047ffff,2023-05-06,1,108.0
277039,891126d300bffff,891126d3057ffff,2023-05-12,1,99.0
277040,891126d300bffff,891126d3057ffff,2023-05-14,1,100.0
277041,891126d300bffff,891126d3063ffff,2023-05-10,1,101.0
277042,891126d300bffff,891126d3153ffff,2023-05-12,1,99.0
277043,891126d300bffff,891126d3383ffff,2023-05-30,1,107.0
277044,891126d300bffff,891126d338bffff,2023-05-10,1,101.0
277045,891126d300bffff,891126d3393ffff,2023-05-25,1,93.0
277046,891126d300bffff,891126d3393ffff,2023-05-26,1,94.0
277047,891126d300bffff,891126d339bffff,2023-05-09,3,300.0
277048,891126d300bffff,891126d339bffff,2023-05-26,1,94.0
277053,891126d301bffff,891126d06dbffff,2023-05-13,1,102.0
277059,891126d301bffff,891126d300bffff,2023-05-06,1,108.0
277060,891126d301bffff,891126d301bffff,2023-05-01,4,484.0
277061,891126d301bffff,891126d301bffff,2023-05-02,5,580.0
277062,891126d301bffff,891126d301bffff,2023-05-03,3,336.0
277063,891126d301bffff,891126d301bffff,2023-05-04,2,216.0
277064,891126d301bffff,891126d301bffff,2023-05-05,3,324.0
277065,891126d301bffff,891126d301bffff,2023-05-06,5,540.0
277066,891126d301bffff,891126d301bffff,2023-05-07,5,545.0
277067,891126d301bffff,891126d301bffff,2023-05-08,4,404.0
277068,891126d301bffff,891126d301bffff,2023-05-09,2,200.0
277069,891126d301bffff,891126d301bffff,2023-05-10,3,303.0
277070,891126d301bffff,891126d301bffff,2023-05-11,4,392.0
277071,891126d301bffff,891126d301bffff,2023-05-12,2,197.0
277072,891126d301bffff,891126d301bffff,2023-05-13,2,204.0
277073,891126d301bffff,891126d301bffff,2023-05-14,2,200.0
277074,891126d301bffff,891126d301bffff,2023-05-15,5,476.0
277075,891126d301bffff,891126d301bffff,2023-05-16,4,372.0
277076,891126d301bffff,891126d301bffff,2023-05-17,7,679.0
277077,891126d301bffff,891126d301bffff,2023-05-18,2,186.0
277078,891126d301bffff,891126d301bffff,2023-05-19,5,471.0
277079,891126d301bffff,891126d301bffff,2023-05-20,2,184.0
277080,891126d301bffff,891126d301bffff,2023-05-21,1,98.0
277081,891126d301bffff,891126d301bffff,2023-05-23,2,184.0
277082,891126d301bffff,891126d301bffff,2023-05-24,2,180.0
277083,891126d301bffff,891126d301bffff,2023-05-25,2,186.0
277084,891126d301bffff,891126d301bffff,2023-05-26,1,94.0
277085,891126d301bffff,891126d301bffff,2023-05-27,1,111.0
277086,891126d301bffff,891126d301bffff,2023-05-28,3,327.0
277087,891126d301bffff,891126d301bffff,2023-05-29,4,428.0
277088,891126d301bffff,891126d301bffff,2023-05-30,2,214.0
277089,891126d301bffff,891126d301bffff,2023-05-31,2,214.0
277090,891126d301bffff,891126d338fffff,2023-05-07,1,109.0
277204,891126d3023ffff,891126d3007ffff,2023-05-09,1,100.0
277205,891126d3023ffff,891126d3023ffff,2023-05-01,24,2899.0
277206,891126d3023ffff,891126d3023ffff,2023-05-02,32,3714.0
277207,891126d3023ffff,891126d3023ffff,2023-05-03,29,3258.0
277208,891126d3023ffff,891126d3023ffff,2023-05-04,28,3026.0
277209,891126d3023ffff,891126d3023ffff,2023-05-05,29,3137.0
277210,891126d3023ffff,891126d3023ffff,2023-05-06,24,2591.0
