,ORIGIN_CODE_R9,DESTINATION_CODE_R9,DAY,NUMBER_OF_USERS,EXTRAPOLATED_NUMBER_OF_USERS
1167150,891126d06c3ffff,891126d06c3ffff,2023-06-01,6,985.0
1167151,891126d06c3ffff,891126d06c3ffff,2023-06-02,5,814.0
1167152,891126d06c3ffff,891126d06c3ffff,2023-06-03,8,1328.0
1167153,891126d06c3ffff,891126d06c3ffff,2023-06-04,3,479.0
1167154,891126d06c3ffff,891126d06c3ffff,2023-06-05,12,1791.0
1167155,891126d06c3ffff,891126d06c3ffff,2023-06-06,8,1159.0
1167156,891126d06c3ffff,891126d06c3ffff,2023-06-07,9,1332.0
1167157,891126d06c3ffff,891126d06c3ffff,2023-06-08,10,1502.0
1167158,891126d06c3ffff,891126d06c3ffff,2023-06-09,9,1349.0
1167159,891126d06c3ffff,891126d06c3ffff,2023-06-10,12,1896.0
1167160,891126d06c3ffff,891126d06c3ffff,2023-06-11,6,931.0
1167161,891126d06c3ffff,891126d06c3ffff,2023-06-12,4,581.0
1167162,891126d06c3ffff,891126d06c3ffff,2023-06-13,9,1361.0
1167163,891126d06c3ffff,891126d06c3ffff,2023-06-14,7,1070.0
1167164,891126d06c3ffff,891126d06c3ffff,2023-06-15,4,623.0
1167165,891126d06c3ffff,891126d06c3ffff,2023-06-16,6,943.0
1167166,891126d06c3ffff,891126d06c3ffff,2023-06-17,7,1182.0
1167167,891126d06c3ffff,891126d06c3ffff,2023-06-18,5,925.0
1167168,891126d06c3ffff,891126d06c3ffff,2023-06-19,3,543.0
1167169,891126d06c3ffff,891126d06c3ffff,2023-06-20,4,675.0
1167170,891126d06c3ffff,891126d06c3ffff,2023-06-21,4,714.0
1167171,891126d06c3ffff,891126d06c3ffff,2023-06-22,3,570.0
1167172,891126d06c3ffff,891126d06c3ffff,2023-06-23,1,194.0
1167173,891126d06c3ffff,891126d06c3ffff,2023-06-25,2,446.0
1167174,891126d06c3ffff,891126d06c3ffff,2023-06-26,3,670.0
1167175,891126d06c3ffff,891126d06c3ffff,2023-06-27,2,460.0
1167176,891126d06c3ffff,891126d06c3ffff,2023-06-29,2,482.0
1167177,891126d06c3ffff,891126d06c3ffff,2023-06-30,1,245.0
1167186,891126d06c3ffff,891126d06cbffff,2023-06-10,1,158.0
1167191,891126d06c3ffff,891126d06d3ffff,2023-06-05,1,149.0
1167192,891126d06c3ffff,891126d06d3ffff,2023-06-09,1,150.0
1167193,891126d06c3ffff,891126d06d3ffff,2023-06-14,1,153.0
1167194,891126d06c3ffff,891126d06d3ffff,2023-06-19,1,181.0
1167209,891126d06c3ffff,891126d06dbffff,2023-06-03,1,166.0
1167210,891126d06c3ffff,891126d06dbffff,2023-06-05,2,298.0
1167211,891126d06c3ffff,891126d06dbffff,2023-06-07,1,148.0
1167212,891126d06c3ffff,891126d06dbffff,2023-06-18,2,370.0
1167213,891126d06c3ffff,891126d06dbffff,2023-06-22,1,190.0
1167274,891126d06c3ffff,891126d3027ffff,2023-06-16,1,157.0
1167275,891126d06c3ffff,891126d3067ffff,2023-06-02,1,163.0
1167297,891126d06c3ffff,891126d3147ffff,2023-06-03,1,166.0
1167298,891126d06c3ffff,891126d3147ffff,2023-06-05,1,149.0
1167299,891126d06c3ffff,891126d3147ffff,2023-06-06,1,145.0
1167300,891126d06c3ffff,891126d3147ffff,2023-06-07,1,148.0
1167301,891126d06c3ffff,891126d3147ffff,2023-06-08,2,301.0
1167302,891126d06c3ffff,891126d3147ffff,2023-06-09,2,299.0
1167303,891126d06c3ffff,891126d3147ffff,2023-06-13,1,151.0
1167304,891126d06c3ffff,891126d3147ffff,2023-06-15,2,311.0
1167305,891126d06c3ffff,891126d3147ffff,2023-06-16,1,157.0
1167306,891126d06c3ffff,891126d3147ffff,2023-06-17,1,169.0
1167307,891126d06c3ffff,891126d3147ffff,2023-06-19,1,181.0
1167308,891126d06c3ffff,891126d3153ffff,2023-06-06,1,145.0
1167309,891126d06c3ffff,891126d3153ffff,2023-06-16,1,157.0
1167310,891126d06c3ffff,891126d3157ffff,2023-06-06,1,145.0
1167311,891126d06c3ffff,891126d3157ffff,2023-06-16,1,157.0
1167320,891126d06c3ffff,891126d316bffff,2023-06-13,1,151.0
1167337,891126d06c3ffff,891126d31cfffff,2023-06-16,1,157.0
1167338,891126d06c3ffff,891126d3227ffff,2023-06-07,1,148.0
1167339,891126d06c3ffff,891126d3303ffff,2023-06-02,2,326.0
1167340,891126d06c3ffff,891126d3303ffff,2023-06-03,1,166.0
1167341,891126d06c3ffff,891126d3303ffff,2023-06-08,1,150.0
1167342,891126d06c3ffff,891126d3303ffff,2023-06-14,2,306.0
1167343,891126d06c3ffff,891126d3307ffff,2023-06-03,1,166.0
1167344,891126d06c3ffff,891126d3307ffff,2023-06-14,1,153.0
1167345,891126d06c3ffff,891126d330fffff,2023-06-02,1,163.0
1167346,891126d06c3ffff,891126d330fffff,2023-06-03,1,166.0
1167347,891126d06c3ffff,891126d330fffff,2023-06-04,1,160.0
1167348,891126d06c3ffff,891126d330fffff,2023-06-08,1,150.0
1167349,891126d06c3ffff,891126d3313ffff,2023-06-01,2,328.0
1167350,891126d06c3ffff,891126d3313ffff,2023-06-02,1,163.0
1167351,891126d06c3ffff,891126d3313ffff,2023-06-03,1,166.0
1167352,891126d06c3ffff,891126d3313ffff,2023-06-04,1,160.0
1167353,891126d06c3ffff,891126d3313ffff,2023-06-08,1,150.0
1167354,891126d06c3ffff,891126d3313ffff,2023-06-11,1,155.0
1167355,891126d06c3ffff,891126d3313ffff,2023-06-13,2,302.0
1167356,891126d06c3ffff,891126d3313ffff,2023-06-14,5,764.0
1167357,891126d06c3ffff,891126d3313ffff,2023-06-15,2,311.0
1167358,891126d06c3ffff,891126d3313ffff,2023-06-16,1,157.0
1167359,891126d06c3ffff,891126d3317ffff,2023-06-13,2,302.0
1167360,891126d06c3ffff,891126d3317ffff,2023-06-17,2,338.0
1167361,891126d06c3ffff,891126d331bffff,2023-06-22,1,190.0
1167362,891126d06c3ffff,891126d3323ffff,2023-06-14,1,153.0
1167363,891126d06c3ffff,891126d3323ffff,2023-06-17,2,338.0
1167364,891126d06c3ffff,891126d3327ffff,2023-06-03,1,166.0
1167365,891126d06c3ffff,891126d3327ffff,2023-06-04,1,160.0
1167366,891126d06c3ffff,891126d3327ffff,2023-06-06,1,145.0
1167367,891126d06c3ffff,891126d3327ffff,2023-06-11,1,155.0
1167368,891126d06c3ffff,891126d3327ffff,2023-06-13,1,151.0
1167369,891126d06c3ffff,891126d3327ffff,2023-06-25,1,223.0
1167370,891126d06c3ffff,891126d3327ffff,2023-06-26,1,223.0
1167371,891126d06c3ffff,891126d3327ffff,2023-06-27,1,230.0
1167372,891126d06c3ffff,891126d3327ffff,2023-06-29,1,241.0
1167373,891126d06c3ffff,891126d332fffff,2023-06-04,1,160.0
1167374,891126d06c3ffff,891126d332fffff,2023-06-06,1,145.0
1167375,891126d06c3ffff,891126d332fffff,2023-06-11,1,155.0
1167376,891126d06c3ffff,891126d332fffff,2023-06-13,1,151.0
1167377,891126d06c3ffff,891126d332fffff,2023-06-25,1,223.0
1167378,891126d06c3ffff,891126d332fffff,2023-06-26,1,223.0
1167379,891126d06c3ffff,891126d332fffff,2023-06-27,1,230.0
1167380,891126d06c3ffff,891126d332fffff,2023-06-29,1,241.0
1167381,891126d06c3ffff,891126d332fffff,2023-06-30,1,245.0
1167382,891126d06c3ffff,891126d3333ffff,2023-06-06,1,145.0
1167383,891126d06c3ffff,891126d3333ffff,2023-06-14,1,153.0
1167384,891126d06c3ffff,891126d3333ffff,2023-06-15,1,156.0
1167385,891126d06c3ffff,891126d3333ffff,2023-06-17,2,338.0
1167386,891126d06c3ffff,891126d3333ffff,2023-06-20,2,338.0
1167387,891126d06c3ffff,891126d3333ffff,2023-06-21,1,179.0
1167388,891126d06c3ffff,891126d3337ffff,2023-06-03,1,166.0
1167389,891126d06c3ffff,891126d3337ffff,2023-06-09,1,150.0
1167390,891126d06c3ffff,891126d3337ffff,2023-06-22,1,190.0
1167391,891126d06c3ffff,891126d333bffff,2023-06-17,1,169.0
1167392,891126d06c3ffff,891126d3357ffff,2023-06-13,2,302.0
1167393,891126d06c3ffff,891126d335bffff,2023-06-07,1,148.0
1167394,891126d06c3ffff,891126d3377ffff,2023-06-09,2,300.0
1167395,891126d06c3ffff,891126d3383ffff,2023-06-02,1,163.0
1167396,891126d06c3ffff,891126d3383ffff,2023-06-07,1,148.0
1167397,891126d06c3ffff,891126d3383ffff,2023-06-10,1,158.0
1167398,891126d06c3ffff,891126d3387ffff,2023-06-16,1,157.0
1167399,891126d06c3ffff,891126d338fffff,2023-06-10,1,158.0
1167400,891126d06c3ffff,891126d338fffff,2023-06-14,5,764.0
1167401,891126d06c3ffff,891126d338fffff,2023-06-19,1,181.0
1167402,891126d06c3ffff,891126d3393ffff,2023-06-02,1,163.0
1167403,891126d06c3ffff,891126d339bffff,2023-06-02,1,163.0
1167404,891126d06c3ffff,891126d33a3ffff,2023-06-10,1,158.0
1167405,891126d06c3ffff,891126d33a3ffff,2023-06-17,2,338.0
1167406,891126d06c3ffff,891126d33a7ffff,2023-06-01,1,164.0
1167407,891126d06c3ffff,891126d33abffff,2023-06-06,1,145.0
1167408,891126d06c3ffff,891126d33b7ffff,2023-06-10,1,158.0
1167409,891126d06c3ffff,891126d33bbffff,2023-06-10,2,316.0
1167410,891126d06c3ffff,891126d33bbffff,2023-06-17,1,169.0
1167411,891126d06c3ffff,891126d33c7ffff,2023-06-14,1,153.0
1167412,891126d06c3ffff,891126d33c7ffff,2023-06-18,1,185.0
1167413,891126d06c3ffff,891126d33cfffff,2023-06-13,1,151.0
1167414,891126d06c3ffff,891126d33cfffff,2023-06-18,1,185.0
1168327,891126d06cbffff,891126d06c3ffff,2023-06-04,1,160.0
1168328,891126d06cbffff,891126d06c3ffff,2023-06-05,1,149.0
1168329,891126d06cbffff,891126d06c3ffff,2023-06-08,1,150.0
1168330,891126d06cbffff,891126d06c3ffff,2023-06-26,1,223.0
1168331,891126d06cbffff,891126d06c3ffff,2023-06-28,1,233.0
1168332,891126d06cbffff,891126d06cbffff,2023-06-03,4,664.0
1168333,891126d06cbffff,891126d06cbffff,2023-06-04,4,638.0
1168334,891126d06cbffff,891126d06cbffff,2023-06-05,3,447.0
1168335,891126d06cbffff,891126d06cbffff,2023-06-06,1,145.0
1168336,891126d06cbffff,891126d06cbffff,2023-06-07,1,148.0
1168337,891126d06cbffff,891126d06cbffff,2023-06-08,4,600.0
1168338,891126d06cbffff,891126d06cbffff,2023-06-09,2,300.0
1168339,891126d06cbffff,891126d06cbffff,2023-06-10,1,158.0
1168340,891126d06cbffff,891126d06cbffff,2023-06-13,3,453.0
1168341,891126d06cbffff,891126d06cbffff,2023-06-15,1,156.0
1168342,891126d06cbffff,891126d06cbffff,2023-06-17,2,338.0
1168343,891126d06cbffff,891126d06cbffff,2023-06-20,2,338.0
1168344,891126d06cbffff,891126d06cbffff,2023-06-21,3,536.0
1168345,891126d06cbffff,891126d06cbffff,2023-06-22,2,380.0
1168346,891126d06cbffff,891126d06cbffff,2023-06-26,2,446.0
1168347,891126d06cbffff,891126d06cbffff,2023-06-28,2,466.0
1168348,891126d06cbffff,891126d06cbffff,2023-06-29,1,241.0
1168349,891126d06cbffff,891126d06cbffff,2023-06-30,2,490.0
1168353,891126d06cbffff,891126d06d3ffff,2023-06-03,1,166.0
1168366,891126d06cbffff,891126d316bffff,2023-06-26,1,223.0
1168367,891126d06cbffff,891126d316bffff,2023-06-30,1,245.0
1168371,891126d06cbffff,891126d3303ffff,2023-06-13,1,151.0
1168372,891126d06cbffff,891126d330fffff,2023-06-13,1,151.0
1168373,891126d06cbffff,891126d3327ffff,2023-06-20,1,169.0
1168374,891126d06cbffff,891126d3327ffff,2023-06-29,1,241.0
1168375,891126d06cbffff,891126d3367ffff,2023-06-18,1,185.0
1168724,891126d06d3ffff,891126d06d3ffff,2023-06-13,1,151.0
1168725,891126d06d3ffff,891126d06d3ffff,2023-06-14,1,153.0
1168729,891126d06d3ffff,891126d06dbffff,2023-06-13,2,302.0
1168736,891126d06d3ffff,891126d32afffff,2023-06-30,1,245.0
1168737,891126d06d3ffff,891126d333bffff,2023-06-29,1,241.0
1168738,891126d06d3ffff,891126d3353ffff,2023-06-30,2,490.0
1168739,891126d06d3ffff,891126d3383ffff,2023-06-09,2,300.0
1168740,891126d06d3ffff,891126d338bffff,2023-06-09,1,150.0
1168741,891126d06d3ffff,891126d33cbffff,2023-06-30,1,245.0
1169529,891126d06dbffff,891126d06c3ffff,2023-06-03,1,166.0
1169530,891126d06dbffff,891126d06cbffff,2023-06-24,2,420.0
1169533,891126d06dbffff,891126d06dbffff,2023-06-03,1,166.0
1169534,891126d06dbffff,891126d06dbffff,2023-06-04,1,160.0
1169535,891126d06dbffff,891126d06dbffff,2023-06-05,1,149.0
1169536,891126d06dbffff,891126d06dbffff,2023-06-07,3,444.0
1169537,891126d06dbffff,891126d06dbffff,2023-06-11,1,155.0
1169538,891126d06dbffff,891126d06dbffff,2023-06-12,1,145.0
1169539,891126d06dbffff,891126d06dbffff,2023-06-13,2,303.0
1169540,891126d06dbffff,891126d06dbffff,2023-06-18,1,185.0
1169541,891126d06dbffff,891126d06dbffff,2023-06-21,1,179.0
1169542,891126d06dbffff,891126d06dbffff,2023-06-23,1,194.0
1169543,891126d06dbffff,891126d06dbffff,2023-06-29,2,482.0
1169544,891126d06dbffff,891126d06dbffff,2023-06-30,1,245.0
1169566,891126d06dbffff,891126d302bffff,2023-06-04,1,160.0
1169567,891126d06dbffff,891126d302fffff,2023-06-24,2,420.0
1169568,891126d06dbffff,891126d3063ffff,2023-06-04,1,160.0
1169569,891126d06dbffff,891126d306bffff,2023-06-04,1,160.0
1169570,891126d06dbffff,891126d306fffff,2023-06-04,2,320.0
1169571,891126d06dbffff,891126d3077ffff,2023-06-04,1,160.0
1169575,891126d06dbffff,891126d3143ffff,2023-06-05,1,149.0
1169578,891126d06dbffff,891126d316bffff,2023-06-04,2,320.0
1169579,891126d06dbffff,891126d316bffff,2023-06-05,1,149.0
1169580,891126d06dbffff,891126d316bffff,2023-06-06,1,145.0
1169581,891126d06dbffff,891126d316bffff,2023-06-13,1,151.0
1169582,891126d06dbffff,891126d316bffff,2023-06-15,2,312.0
1169583,891126d06dbffff,891126d316bffff,2023-06-29,1,241.0
1169585,891126d06dbffff,891126d317bffff,2023-06-02,1,163.0
1169586,891126d06dbffff,891126d317bffff,2023-06-05,1,149.0
1169589,891126d06dbffff,891126d3307ffff,2023-06-07,1,148.0
1169590,891126d06dbffff,891126d3307ffff,2023-06-29,1,241.0
1169591,891126d06dbffff,891126d330bffff,2023-06-29,1,241.0
1169592,891126d06dbffff,891126d3313ffff,2023-06-05,1,149.0
1169593,891126d06dbffff,891126d3313ffff,2023-06-23,1,194.0
1169594,891126d06dbffff,891126d3317ffff,2023-06-04,2,320.0
1169595,891126d06dbffff,891126d3317ffff,2023-06-07,1,148.0
1169596,891126d06dbffff,891126d3317ffff,2023-06-24,1,210.0
1169597,891126d06dbffff,891126d3333ffff,2023-06-04,1,160.0
1169598,891126d06dbffff,891126d3333ffff,2023-06-07,1,148.0
1169599,891126d06dbffff,891126d3337ffff,2023-06-05,1,149.0
1169600,891126d06dbffff,891126d3337ffff,2023-06-07,3,444.0
1169601,891126d06dbffff,891126d3357ffff,2023-06-30,1,245.0
1169602,891126d06dbffff,891126d3383ffff,2023-06-04,1,160.0
1169603,891126d06dbffff,891126d3387ffff,2023-06-04,1,160.0
1169604,891126d06dbffff,891126d3387ffff,2023-06-05,2,298.0
1169605,891126d06dbffff,891126d3387ffff,2023-06-29,1,241.0
1169606,891126d06dbffff,891126d338fffff,2023-06-04,1,160.0
1169607,891126d06dbffff,891126d338fffff,2023-06-05,1,149.0
1169608,891126d06dbffff,891126d338fffff,2023-06-07,1,148.0
1169609,891126d06dbffff,891126d338fffff,2023-06-24,1,210.0
1169610,891126d06dbffff,891126d3393ffff,2023-06-18,1,185.0
1169611,891126d06dbffff,891126d3393ffff,2023-06-23,1,194.0
1169612,891126d06dbffff,891126d3393ffff,2023-06-24,2,420.0
1169613,891126d06dbffff,891126d3393ffff,2023-06-25,1,223.0
1169614,891126d06dbffff,891126d33a3ffff,2023-06-13,1,151.0
1169615,891126d06dbffff,891126d33a7ffff,2023-06-02,1,163.0
1169616,891126d06dbffff,891126d33a7ffff,2023-06-03,1,166.0
1169617,891126d06dbffff,891126d33a7ffff,2023-06-04,1,160.0
1169618,891126d06dbffff,891126d33a7ffff,2023-06-05,2,299.0
1169619,891126d06dbffff,891126d33a7ffff,2023-06-06,1,145.0
1169620,891126d06dbffff,891126d33a7ffff,2023-06-11,1,155.0
1169621,891126d06dbffff,891126d33a7ffff,2023-06-13,1,151.0
1169622,891126d06dbffff,891126d33a7ffff,2023-06-18,1,185.0
1169623,891126d06dbffff,891126d33a7ffff,2023-06-21,1,179.0
1169624,891126d06dbffff,891126d33a7ffff,2023-06-23,1,194.0
1169625,891126d06dbffff,891126d33a7ffff,2023-06-29,1,241.0
1169626,891126d06dbffff,891126d33a7ffff,2023-06-30,1,245.0
1169627,891126d06dbffff,891126d33abffff,2023-06-05,2,298.0
1169628,891126d06dbffff,891126d33abffff,2023-06-07,1,148.0
1169629,891126d06dbffff,891126d33afffff,2023-06-04,1,160.0
1169630,891126d06dbffff,891126d33afffff,2023-06-05,1,149.0
1169631,891126d06dbffff,891126d33b3ffff,2023-06-02,2,325.0
1169632,891126d06dbffff,891126d33b3ffff,2023-06-04,3,479.0
1169633,891126d06dbffff,891126d33b3ffff,2023-06-05,1,149.0
1169634,891126d06dbffff,891126d33b3ffff,2023-06-06,1,145.0
1169635,891126d06dbffff,891126d33b3ffff,2023-06-07,2,296.0
1169636,891126d06dbffff,891126d33b3ffff,2023-06-08,1,150.0
1169637,891126d06dbffff,891126d33b3ffff,2023-06-10,1,158.0
1169638,891126d06dbffff,891126d33b3ffff,2023-06-13,1,151.0
1169639,891126d06dbffff,891126d33b3ffff,2023-06-15,2,312.0
1169640,891126d06dbffff,891126d33b3ffff,2023-06-20,1,169.0
1169641,891126d06dbffff,891126d33b3ffff,2023-06-26,2,446.0
1169642,891126d06dbffff,891126d33b3ffff,2023-06-29,1,241.0
1169643,891126d06dbffff,891126d33b3ffff,2023-06-30,1,245.0
1169644,891126d06dbffff,891126d33b7ffff,2023-06-05,1,149.0
1169645,891126d06dbffff,891126d33b7ffff,2023-06-06,1,145.0
1169646,891126d06dbffff,891126d33b7ffff,2023-06-13,1,151.0
1169647,891126d06dbffff,891126d33b7ffff,2023-06-15,1,156.0
1169648,891126d06dbffff,891126d33b7ffff,2023-06-29,1,241.0
1169649,891126d06dbffff,891126d33bbffff,2023-06-07,2,296.0
1169650,891126d06dbffff,891126d33bbffff,2023-06-30,3,735.0
1169651,891126d06dbffff,891126d33cfffff,2023-06-30,1,245.0
1268623,891126d1497ffff,891126d06c3ffff,2023-06-01,2,328.0
1268625,891126d1497ffff,891126d06cbffff,2023-06-12,1,145.0
1268626,891126d1497ffff,891126d06cbffff,2023-06-14,1,153.0
1268627,891126d1497ffff,891126d06cbffff,2023-06-15,2,312.0
1268628,891126d1497ffff,891126d06cbffff,2023-06-21,1,179.0
1268630,891126d1497ffff,891126d06d3ffff,2023-06-01,1,164.0
1268632,891126d1497ffff,891126d06dbffff,2023-06-01,2,328.0
1268633,891126d1497ffff,891126d06dbffff,2023-06-08,1,150.0
1268634,891126d1497ffff,891126d06dbffff,2023-06-12,2,290.0
1268635,891126d1497ffff,891126d06dbffff,2023-06-14,3,459.0
1268636,891126d1497ffff,891126d06dbffff,2023-06-15,2,312.0
1268637,891126d1497ffff,891126d06dbffff,2023-06-16,1,157.0
1268638,891126d1497ffff,891126d06dbffff,2023-06-20,1,169.0
1268639,891126d1497ffff,891126d06dbffff,2023-06-21,1,179.0
1268640,891126d1497ffff,891126d06dbffff,2023-06-22,1,190.0
1268641,891126d1497ffff,891126d06dbffff,2023-06-23,2,388.0
1268642,891126d1497ffff,891126d1483ffff,2023-06-07,1,148.0
1268643,891126d1497ffff,891126d1483ffff,2023-06-14,1,153.0
1268644,891126d1497ffff,891126d1483ffff,2023-06-16,2,314.0
1268645,891126d1497ffff,891126d1487ffff,2023-06-12,1,145.0
1268646,891126d1497ffff,891126d1487ffff,2023-06-14,1,153.0
1268647,891126d1497ffff,891126d1487ffff,2023-06-16,1,157.0
1268648,891126d1497ffff,891126d148fffff,2023-06-07,1,148.0
1268649,891126d1497ffff,891126d148fffff,2023-06-09,1,150.0
1268650,891126d1497ffff,891126d148fffff,2023-06-16,1,157.0
1268651,891126d1497ffff,891126d1497ffff,2023-06-01,3,493.0
1268652,891126d1497ffff,891126d1497ffff,2023-06-02,7,1139.0
1268653,891126d1497ffff,891126d1497ffff,2023-06-03,8,1328.0
1268654,891126d1497ffff,891126d1497ffff,2023-06-04,1,160.0
1268655,891126d1497ffff,891126d1497ffff,2023-06-05,2,299.0
1268656,891126d1497ffff,891126d1497ffff,2023-06-06,2,289.0
1268657,891126d1497ffff,891126d1497ffff,2023-06-07,7,1036.0
1268658,891126d1497ffff,891126d1497ffff,2023-06-08,6,902.0
1268659,891126d1497ffff,891126d1497ffff,2023-06-09,3,449.0
1268660,891126d1497ffff,891126d1497ffff,2023-06-10,1,158.0
1268661,891126d1497ffff,891126d1497ffff,2023-06-11,5,776.0
1268662,891126d1497ffff,891126d1497ffff,2023-06-12,5,727.0
1268663,891126d1497ffff,891126d1497ffff,2023-06-13,3,454.0
1268664,891126d1497ffff,891126d1497ffff,2023-06-14,3,459.0
1268665,891126d1497ffff,891126d1497ffff,2023-06-15,5,779.0
1268666,891126d1497ffff,891126d1497ffff,2023-06-16,9,1416.0
1268667,891126d1497ffff,891126d1497ffff,2023-06-17,4,675.0
1268668,891126d1497ffff,891126d1497ffff,2023-06-18,3,554.0
1268669,891126d1497ffff,891126d1497ffff,2023-06-19,1,181.0
1268670,891126d1497ffff,891126d1497ffff,2023-06-20,2,337.0
1268671,891126d1497ffff,891126d1497ffff,2023-06-21,3,536.0
1268672,891126d1497ffff,891126d1497ffff,2023-06-23,4,776.0
1268673,891126d1497ffff,891126d1497ffff,2023-06-24,2,420.0
1268674,891126d1497ffff,891126d1497ffff,2023-06-26,2,446.0
1268675,891126d1497ffff,891126d1497ffff,2023-06-28,2,466.0
1268676,891126d1497ffff,891126d14a3ffff,2023-06-13,1,151.0
1268677,891126d1497ffff,891126d14a3ffff,2023-06-14,1,153.0
1268679,891126d1497ffff,891126d14b7ffff,2023-06-12,2,290.0
1268680,891126d1497ffff,891126d14b7ffff,2023-06-13,1,151.0
1268681,891126d1497ffff,891126d14b7ffff,2023-06-16,1,157.0
1268682,891126d1497ffff,891126d14b7ffff,2023-06-21,1,179.0
1268683,891126d1497ffff,891126d14bbffff,2023-06-07,1,148.0
1268684,891126d1497ffff,891126d14bbffff,2023-06-09,1,150.0
1268685,891126d1497ffff,891126d14bbffff,2023-06-12,1,145.0
1268686,891126d1497ffff,891126d14bbffff,2023-06-13,1,151.0
1268687,891126d1497ffff,891126d14bbffff,2023-06-14,2,306.0
1268688,891126d1497ffff,891126d14bbffff,2023-06-16,1,157.0
1268690,891126d1497ffff,891126d1593ffff,2023-06-07,1,148.0
1268831,891126d1497ffff,891126d3003ffff,2023-06-11,1,155.0
1268832,891126d1497ffff,891126d300bffff,2023-06-08,1,150.0
1268833,891126d1497ffff,891126d300bffff,2023-06-11,1,155.0
1268834,891126d1497ffff,891126d300bffff,2023-06-17,1,169.0
1268835,891126d1497ffff,891126d301bffff,2023-06-17,1,169.0
1268836,891126d1497ffff,891126d3023ffff,2023-06-09,1,150.0
1268837,891126d1497ffff,891126d3027ffff,2023-06-09,1,150.0
1268838,891126d1497ffff,891126d302bffff,2023-06-08,1,150.0
1268839,891126d1497ffff,891126d302bffff,2023-06-09,1,150.0
1268840,891126d1497ffff,891126d302bffff,2023-06-12,1,145.0
1268841,891126d1497ffff,891126d3047ffff,2023-06-03,1,166.0
1268842,891126d1497ffff,891126d3047ffff,2023-06-08,2,300.0
1268843,891126d1497ffff,891126d3047ffff,2023-06-14,1,153.0
1268844,891126d1497ffff,891126d3047ffff,2023-06-15,1,156.0
1268845,891126d1497ffff,891126d3047ffff,2023-06-16,1,157.0
1268846,891126d1497ffff,891126d304bffff,2023-06-14,3,459.0
1268847,891126d1497ffff,891126d304fffff,2023-06-08,1,150.0
1268848,891126d1497ffff,891126d304fffff,2023-06-14,1,153.0
1268849,891126d1497ffff,891126d304fffff,2023-06-16,1,157.0
1268850,891126d1497ffff,891126d3063ffff,2023-06-08,2,300.0
1268851,891126d1497ffff,891126d3063ffff,2023-06-09,1,150.0
1268852,891126d1497ffff,891126d3063ffff,2023-06-11,1,155.0
1268853,891126d1497ffff,891126d3063ffff,2023-06-12,2,290.0
1268854,891126d1497ffff,891126d3063ffff,2023-06-16,2,314.0
1268855,891126d1497ffff,891126d306bffff,2023-06-08,3,450.0
1268856,891126d1497ffff,891126d306bffff,2023-06-09,2,300.0
1268857,891126d1497ffff,891126d306bffff,2023-06-11,1,155.0
1268858,891126d1497ffff,891126d306bffff,2023-06-14,1,153.0
1268859,891126d1497ffff,891126d306fffff,2023-06-08,2,300.0
1268860,891126d1497ffff,891126d306fffff,2023-06-12,1,145.0
1268861,891126d1497ffff,891126d306fffff,2023-06-15,1,156.0
1268862,891126d1497ffff,891126d306fffff,2023-06-16,1,157.0
1268863,891126d1497ffff,891126d3073ffff,2023-06-08,1,150.0
1268864,891126d1497ffff,891126d3073ffff,2023-06-15,1,156.0
1268865,891126d1497ffff,891126d3073ffff,2023-06-16,1,157.0
1268866,891126d1497ffff,891126d3077ffff,2023-06-08,1,150.0
1268867,891126d1497ffff,891126d3077ffff,2023-06-09,1,150.0
1268868,891126d1497ffff,891126d3077ffff,2023-06-12,1,145.0
1268869,891126d1497ffff,891126d3077ffff,2023-06-16,1,157.0
1268870,891126d1497ffff,891126d307bffff,2023-06-06,1,145.0
1268871,891126d1497ffff,891126d307bffff,2023-06-08,2,300.0
1268872,891126d1497ffff,891126d307bffff,2023-06-09,1,150.0
1268873,891126d1497ffff,891126d307bffff,2023-06-14,1,153.0
1268874,891126d1497ffff,891126d307bffff,2023-06-16,1,157.0
1268885,891126d1497ffff,891126d3143ffff,2023-06-01,1,164.0
1268886,891126d1497ffff,891126d3147ffff,2023-06-01,1,164.0
1268887,891126d1497ffff,891126d3147ffff,2023-06-08,1,150.0
1268888,891126d1497ffff,891126d314bffff,2023-06-01,1,164.0
1268889,891126d1497ffff,891126d314bffff,2023-06-08,2,300.0
1268890,891126d1497ffff,891126d3153ffff,2023-06-16,1,157.0
1268891,891126d1497ffff,891126d3157ffff,2023-06-08,1,150.0
1268892,891126d1497ffff,891126d3157ffff,2023-06-16,1,157.0
1268903,891126d1497ffff,891126d31cbffff,2023-06-09,2,300.0
1268904,891126d1497ffff,891126d31cbffff,2023-06-16,2,314.0
1268905,891126d1497ffff,891126d31cfffff,2023-06-16,2,314.0
1268908,891126d1497ffff,891126d3223ffff,2023-06-07,1,148.0
1268909,891126d1497ffff,891126d3223ffff,2023-06-17,1,169.0
1268910,891126d1497ffff,891126d3223ffff,2023-06-24,1,210.0
1268911,891126d1497ffff,891126d3227ffff,2023-06-08,1,150.0
1268912,891126d1497ffff,891126d3227ffff,2023-06-15,1,156.0
1268913,891126d1497ffff,891126d3227ffff,2023-06-24,1,210.0
1268914,891126d1497ffff,891126d322bffff,2023-06-17,1,169.0
1268915,891126d1497ffff,891126d322fffff,2023-06-03,2,332.0
1268916,891126d1497ffff,891126d322fffff,2023-06-13,1,151.0
